D04,FAM,,0823GOLD_04,4,,33.0575171,270.293645,33.09438011,0.052132177,8.911970467
D05,FAM,,0823GOLD_04,4,,33.13124313,257.6902155,33.09438011,0.052132177,8.911970467
D06,FAM,,0823GOLD_12,12,,NaN,NaN,0,0,0
D07,FAM,,0823GOLD_12,12,,NaN,NaN,0,0,0
D08,FAM,,0823GOLD_20,20,,NaN,NaN,0,0,0
D09,FAM,,0823GOLD_20,20,,NaN,NaN,0,0,0
D10,FAM,,0823GOLD_28,28,,NaN,NaN,0,0,0
D11,FAM,,0823GOLD_28,28,,NaN,NaN,0,0,0
E01,FAM,,Std-05,5,,27.66385802,10000,27.69960975,0.100390219,0
E02,FAM,,Std-05,5,,27.62198924,10000,27.69960975,0.100390219,0
E03,FAM,,Std-05,5,,27.81298198,10000,27.69960975,0.100390219,0
E04,FAM,,0823GOLD_05,5,,NaN,NaN,0,0,0
E05,FAM,,0823GOLD_05,5,,NaN,NaN,0,0,0
E06,FAM,,0823GOLD_13,13,,NaN,NaN,0,0,0
E07,FAM,,0823GOLD_13,13,,NaN,NaN,0,0,0
E08,FAM,,0823GOLD_21,21,,NaN,NaN,0,0,0
E09,FAM,,0823GOLD_21,21,,38.74667662,6.785313103,38.74667662,0,0
E10,FAM,,0823GOLD_29,29,,NaN,NaN,0,0,0
E11,FAM,,0823GOLD_29,29,,39.21585323,5.007238959,39.21585323,0,0
F01,FAM,,Std-06,6,,31.38727343,1000,31.45524348,0.062545586,0
F02,FAM,,Std-06,6,,31.51037099,1000,31.45524348,0.062545586,0
F03,FAM,,Std-06,6,,31.46808601,1000,31.45524348,0.062545586,0
F04,FAM,,0823GOLD_06,6,,38.16250338,9.905766978,38.33353962,0.241881766,1.391967846
F05,FAM,,0823GOLD_06,6,,38.50457586,7.937227172,38.33353962,0.241881766,1.391967846
F06,FAM,,0823GOLD_14,14,,NaN,NaN,0,0,0
F07,FAM,,0823GOLD_14,14,,NaN,NaN,0,0,0
F08,FAM,,0823GOLD_22,22,,NaN,NaN,0,0,0
F09,FAM,,0823GOLD_22,22,,NaN,NaN,0,0,0
F10,FAM,,0823GOLD_30,30,,NaN,NaN,0,0,0
F11,FAM,,0823GOLD_30,30,,NaN,NaN,0,0,0
G01,FAM,,Std-07,7,,35.27233356,100,34.89144566,0.410893603,0
G02,FAM,,Std-07,7,,34.45599792,100,34.89144566,0.410893603,0
G03,FAM,,Std-07,7,,34.94600549,100,34.89144566,0.410893603,0
G04,FAM,,0823GOLD_07,7,,36.37834197,31.45886394,36.643817,0.375438388,6.472999424
G05,FAM,,0823GOLD_07,7,,36.90929203,22.30466037,36.643817,0.375438388,6.472999424
G06,FAM,,0823GOLD_15,15,,NaN,NaN,0,0,0
G07,FAM,,0823GOLD_15,15,,NaN,NaN,0,0,0
G08,FAM,,0823GOLD_23,23,,NaN,NaN,0,0,0
G09,FAM,,0823GOLD_23,23,,NaN,NaN,0,0,0
H01,FAM,,Std-08,8,,37.74818869,10,37.33580658,0.583196381,0
H02,FAM,,Std-08,8,,36.92342446,10,37.33580658,0.583196381,0
H03,FAM,,Std-08,8,,NaN,10,0,0,0
H04,FAM,,0823GOLD_08,8,,NaN,NaN,0,0,0
H05,FAM,,0823GOLD_08,8,,34.29406835,121.3429469,34.29406835,0,0
H06,FAM,,0823GOLD_16,16,,37.96106608,11.28623454,37.96106608,0,0
H07,FAM,,0823GOLD_16,16,,NaN,NaN,0,0,0
H08,FAM,,0823GOLD_24,24,,39.80085686,3.428045088,39.80085686,0,0
H09,FAM,,0823GOLD_24,24,,NaN,NaN,0,0,0
A01,HEX,,Std-01,1,,15.43727277,100000000,15.43949309,0.032417142,0
A02,HEX,,Std-01,1,,15.40824318,100000000,15.43949309,0.032417142,0
A03,HEX,,Std-01,1,,15.47296331,100000000,15.43949309,0.032417142,0
A04,HEX,,0823GOLD_01,1,,31.35844896,3738.147759,31.29396395,0.09119558,229.3803606
A05,HEX,,0823GOLD_01,1,,31.22947894,4062.540576,31.29396395,0.09119558,229.3803606
A06,HEX,,0823GOLD_09,9,,23.79283411,492909.7222,23.80769129,0.02101122,6618.992994
A07,HEX,,0823GOLD_09,9,,23.82254846,483549.0525,23.80769129,0.02101122,6618.992994
A08,HEX,,0823GOLD_17,17,,35.39513015,276.3490685,35.42494587,0.042165799,7.375983249
A09,HEX,,0823GOLD_17,17,,35.45476159,265.917853,35.42494587,0.042165799,7.375983249
A10,HEX,,0823GOLD_25,25,,22.62195625,1049257.985,22.6099949,0.016915899,11541.53711
A11,HEX,,0823GOLD_25,25,,22.59803355,1065580.183,22.6099949,0.016915899,11541.53711
A12,HEX,,NTC-01,1,,NaN,NaN,0,0,0
B01,HEX,,Std-02,2,,19.07754227,10000000,19.12857597,0.044849469,0
B02,HEX,,Std-02,2,,19.14646747,10000000,19.12857597,0.044849469,0
B03,HEX,,Std-02,2,,19.16171817,10000000,19.12857597,0.044849469,0
B04,HEX,,0823GOLD_02,2,,36.14609601,170.2217196,37.2135358,1.509587828,90.00903695
B05,HEX,,0823GOLD_02,2,,38.28097559,42.92971883,37.2135358,1.509587828,90.00903695
B06,HEX,,0823GOLD_10,10,,35.10866399,332.4561451,35.35424697,0.347306772,63.85193031
B07,HEX,,0823GOLD_10,10,,35.59982994,242.1558792,35.35424697,0.347306772,63.85193031
B08,HEX,,0823GOLD_18,18,,18.02584647,20363354.26,18.04050842,0.020735118,269888.0392
B09,HEX,,0823GOLD_18,18,,18.05517036,19981674.94,18.04050842,0.020735118,269888.0392
B10,HEX,,0823GOLD_26,26,,33.18459762,1150.575562,33.51539639,0.467820103,282.6943763
B11,HEX,,0823GOLD_26,26,,33.84619516,750.7853409,33.51539639,0.467820103,282.6943763
B12,HEX,,NTC-01,1,,NaN,NaN,0,0,0
C01,HEX,,Std-03,3,,22.42302364,1000000,22.47596874,0.07834908,0
C02,HEX,,Std-03,3,,22.56597231,1000000,22.47596874,0.07834908,0
C03,HEX,,Std-03,3,,22.43891027,1000000,22.47596874,0.07834908,0
C04,HEX,,0823GOLD_03,3,,38.35085093,41.03712149,37.76384316,0.830154346,32.87744322
C05,HEX,,0823GOLD_03,3,,37.17683539,87.53284759,37.76384316,0.830154346,32.87744322
C06,HEX,,0823GOLD_11,11,,34.18723488,602.4850595,34.18264305,0.006493832,2.532006352
C07,HEX,,0823GOLD_11,11,,34.17805122,606.0658572,34.18264305,0.006493832,2.532006352
C08,HEX,,0823GOLD_19,19,,35.10067429,334.1745092,35.14492924,0.062585963,13.11709799
C09,HEX,,0823GOLD_19,19,,35.1891842,315.6241313,35.14492924,0.062585963,13.11709799
C10,HEX,,0823GOLD_27,27,,26.39357625,92036.87684,26.35692295,0.051835589,3152.330843
C11,HEX,,0823GOLD_27,27,,26.32026965,96494.94587,26.35692295,0.051835589,3152.330843
C12,HEX,,NTC-01,1,,NaN,NaN,0,0,0
D01,HEX,,Std-04,4,,26.20029933,100000,26.20594411,0.022643105,0
D02,HEX,,Std-04,4,,26.1866574,100000,26.20594411,0.022643105,0
D03,HEX,,Std-04,4,,26.23087561,100000,26.20594411,0.022643105,0
D04,HEX,,0823GOLD_04,4,,NaN,NaN,0,0,0
D05,HEX,,0823GOLD_04,4,,37.04006214,95.6090493,37.04006214,0,0
D06,HEX,,0823GOLD_12,12,,37.37005174,77.2726975,37.37005174,0,0
D07,HEX,,0823GOLD_12,12,,NaN,NaN,0,0,0
D08,HEX,,0823GOLD_20,20,,36.23872642,160.3456454,36.29914818,0.08544927,8.504986057
D09,HEX,,0823GOLD_20,20,,36.35956993,148.3177787,36.29914818,0.08544927,8.504986057
D10,HEX,,0823GOLD_28,28,,29.63789379,11345.0741,29.64655058,0.012242544,89.12210452
D11,HEX,,0823GOLD_28,28,,29.65520736,11219.03641,29.64655058,0.012242544,89.12210452
E01,HEX,,Std-05,5,,30.30393363,10000,30.31865022,0.012797596,0
E02,HEX,,Std-05,5,,30.32716823,10000,30.31865022,0.012797596,0
E03,HEX,,Std-05,5,,30.32484879,10000,30.31865022,0.012797596,0
E04,HEX,,0823GOLD_05,5,,18.07436235,19735753.95,18.07291382,0.002048527,26111.47642
E05,HEX,,0823GOLD_05,5,,18.07146529,19772681.16,18.07291382,0.002048527,26111.47642
E06,HEX,,0823GOLD_13,13,,NaN,NaN,0,0,0
E07,HEX,,0823GOLD_13,13,,39.00295154,26.9425594,39.00295154,0,0
E08,HEX,,0823GOLD_21,21,,36.08746337,176.7850712,35.67027304,0.589996224,89.15929367
E09,HEX,,0823GOLD_21,21,,35.25308271,302.8753536,35.67027304,0.589996224,89.15929367
E10,HEX,,0823GOLD_29,29,,25.24329335,193332.7582,25.22815472,0.021409261,2697.033669
E11,HEX,,0823GOLD_29,29,,25.21301608,197146.9398,25.22815472,0.021409261,2697.033669
F01,HEX,,Std-06,6,,33.26720148,1000,33.41098162,0.28657887,0
F02,HEX,,Std-06,6,,33.22475756,1000,33.41098162,0.28657887,0
F03,HEX,,Std-06,6,,33.74098582,1000,33.41098162,0.28657887,0
F04,HEX,,0823GOLD_06,6,,34.94806273,368.7564528,34.78577144,0.229514543,60.75082784
F05,HEX,,0823GOLD_06,6,,34.62348015,454.6710975,34.78577144,0.229514543,60.75082784
F06,HEX,,0823GOLD_14,14,,26.04023775,115605.3302,26.04139814,0.001641048,122.3218825
F07,HEX,,0823GOLD_14,14,,26.04255854,115432.3409,26.04139814,0.001641048,122.3218825
F08,HEX,,0823GOLD_22,22,,33.09509739,1218.977751,32.93042174,0.232886537,204.0958486
F09,HEX,,0823GOLD_22,22,,32.76574609,1507.612868,32.93042174,0.232886537,204.0958486
F10,HEX,,0823GOLD_30,30,,32.00244348,2467.118399,32.05310437,0.071645313,110.4049309
F11,HEX,,0823GOLD_30,30,,32.10376526,2310.982248,32.05310437,0.071645313,110.4049309
G01,HEX,,Std-07,7,,38.12698168,100,37.67184907,0.62380137,0
G02,HEX,,Std-07,7,,36.96078625,100,37.67184907,0.62380137,0
G03,HEX,,Std-07,7,,37.92777927,100,37.67184907,0.62380137,0
G04,HEX,,0823GOLD_07,7,,19.0761714,10339914.49,19.05244427,0.033555229,227338.6163
G05,HEX,,0823GOLD_07,7,,19.02871714,10661419.84,19.05244427,0.033555229,227338.6163
G06,HEX,,0823GOLD_15,15,,31.93181856,2582.148419,31.99876149,0.094671598,151.114657
G07,HEX,,0823GOLD_15,15,,32.06570442,2368.440021,31.99876149,0.094671598,151.114657
G08,HEX,,0823GOLD_23,23,,34.60592436,459.8508596,34.60592436,0,0
G09,HEX,,0823GOLD_23,23,,NaN,NaN,0,0,0
H01,HEX,,Std-08,8,,NaN,10,0,0,0
H02,HEX,,Std-08,8,,39.5928964,10,39.34400731,0.351982321,0
H03,HEX,,Std-08,8,,39.09511823,10,39.34400731,0.351982321,0
H04,HEX,,0823GOLD_08,8,,29.53715534,12107.01985,29.69060824,0.217015161,1538.029668
H05,HEX,,0823GOLD_08,8,,29.84406113,9931.917436,29.69060824,0.217015161,1538.029668
H06,HEX,,0823GOLD_16,16,,36.34220246,149.9892371,36.25777107,0.119404022,12.20911265
H07,HEX,,0823GOLD_16,16,,36.17333967,167.2555298,36.25777107,0.119404022,12.20911265
H08,HEX,,0823GOLD_24,24,,38.64091329,34.03241474,38.64091329,0,0
H09,HEX,,0823GOLD_24,24,,NaN,NaN,0,0,0
