File Name,0723ASHC_qPCR.pcrd,,,,,,,,
Created By User,admin,,,,,,,,
Notes,,,,,,,,,
ID,,,,,,,,,
Run Started,08/10/2026 16:01:34 UTC,,,,,,,,
Run Ended,08/10/2026 17:03:58 UTC,,,,,,,,
Sample Vol,20,,,,,,,,
Lid Temp,105,,,,,,,,
Protocol File Name,Template_30_samples_triplex.prcl,,,,,,,,
Plate Setup File Name,Template_30_samples_duplex.pltd,,,,,,,,
Base Serial Number,795BR20267,,,,,,,,
Optical Head Serial Number,795BR20267,,,,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,,,,
,,,,,,,,,
Well group,All Wells,,,,,,,,
Amplification step,3,,,,,,,,
Melt step,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ),Cq Mean,Cq Std. Dev,SQ Std. Dev
A01,FAM,,Std-01,,14.69317343,100000000,14.6807309,0.026632267,0
A02,FAM,,Std-01,,14.65015465,100000000,14.6807309,0.026632267,0
A03,FAM,,Std-01,,14.69886461,100000000,14.6807309,0.026632267,0
A04,FAM,,0723ASHC_01,,35.39862865,191.6435991,35.32309901,0.106815033,13.9388992
A05,FAM,,0723ASHC_01,,35.24756938,211.3561794,35.32309901,0.106815033,13.9388992
A06,FAM,,0723ASHC_09,,26.2208548,73431.52603,26.26974099,0.06913551,3188.333683
A07,FAM,,0723ASHC_09,,26.31862718,68922.5413,26.26974099,0.06913551,3188.333683
A08,FAM,,0723ASHC_17,,21.42536021,1643361.992,21.40010116,0.035721691,38677.87994
A09,FAM,,0723ASHC_17,,21.37484211,1698060.774,21.40010116,0.035721691,38677.87994
A10,FAM,,0723ASHC_25,,32.8383916,1007.297553,32.65609774,0.257802448,189.8608618
A11,FAM,,0723ASHC_25,,32.47380388,1275.801359,32.65609774,0.257802448,189.8608618
A12,FAM,,NTC-01,,NaN,NaN,0,0,0
B01,FAM,,Std-02,,18.64874109,10000000,18.66250232,0.045094058,0
B02,FAM,,Std-02,,18.71287369,10000000,18.66250232,0.045094058,0
B03,FAM,,Std-02,,18.62589219,10000000,18.66250232,0.045094058,0
B04,FAM,,0723ASHC_02,,38.65976689,23.14936145,39.02514493,0.516722582,6.175448339
B05,FAM,,0723ASHC_02,,39.39052297,14.41595866,39.02514493,0.516722582,6.175448339
B06,FAM,,0723ASHC_10,,32.6667563,1125.823254,32.83794341,0.24209513,158.4268211
B07,FAM,,0723ASHC_10,,33.00913052,901.7738946,32.83794341,0.24209513,158.4268211
B08,FAM,,0723ASHC_18,,30.06753986,6068.840407,30.22076985,0.216699927,773.0623838
B09,FAM,,0723ASHC_18,,30.37399984,4975.565099,30.22076985,0.216699927,773.0623838
B10,FAM,,0723ASHC_26,,25.49809685,117307.7495,25.54629003,0.068155452,5023.430226
B11,FAM,,0723ASHC_26,,25.59448321,110203.5463,25.54629003,0.068155452,5023.430226
B12,FAM,,NTC-01,,NaN,NaN,0,0,0
C01,FAM,,Std-03,,22.41354518,1000000,22.47202925,0.050698099,0
C02,FAM,,Std-03,,22.49903352,1000000,22.47202925,0.050698099,0
C03,FAM,,Std-03,,22.50350905,1000000,22.47202925,0.050698099,0
C04,FAM,,0723ASHC_03,,32.17276479,1550.673905,32.30297782,0.184149039,170.302341
C05,FAM,,0723ASHC_03,,32.43319086,1309.830024,32.30297782,0.184149039,170.302341
C06,FAM,,0723ASHC_11,,28.684749,14870.92471,28.55969102,0.176858699,1850.587247
C07,FAM,,0723ASHC_11,,28.43463303,17488.05029,28.55969102,0.176858699,1850.587247
C08,FAM,,0723ASHC_19,,25.68650835,103822.6358,25.77581689,0.126301345,8025.492494
C09,FAM,,0723ASHC_19,,25.86512542,92472.87548,25.77581689,0.126301345,8025.492494
C10,FAM,,0723ASHC_27,,36.10208956,121.4736162,36.05196733,0.070883532,5.766074784
C11,FAM,,0723ASHC_27,,36.0018451,129.6280774,36.05196733,0.070883532,5.766074784
C12,FAM,,NTC-01,,NaN,NaN,0,0,0
D01,FAM,,Std-04,,25.19528949,100000,25.27085236,0.077868923,0
D02,FAM,,Std-04,,25.35083875,100000,25.27085236,0.077868923,0
D03,FAM,,Std-04,,25.26642885,100000,25.27085236,0.077868923,0
D04,FAM,,0723ASHC_04,,24.58099317,212557.2344,24.54323201,0.053402346,7540.093396
D05,FAM,,0723ASHC_04,,24.50547085,223220.5368,24.54323201,0.053402346,7540.093396
D06,FAM,,0723ASHC_12,,28.41525634,17709.0639,28.42468089,0.013328326,152.0509231
D07,FAM,,0723ASHC_12,,28.43410544,17494.03142,28.42468089,0.013328326,152.0509231
D08,FAM,,0723ASHC_20,,19.40496872,6087504.559,19.38991863,0.021284035,84801.69251
D09,FAM,,0723ASHC_20,,19.37486855,6207432.263,19.38991863,0.021284035,84801.69251
D10,FAM,,0723ASHC_28,,24.64680194,203681.6164,24.69862291,0.073285917,9356.97135
