File Name,0423FENC_qPCR_5.7.26.pcrd,,,,,,,,
Created By User,admin,,,,,,,,
Notes,,,,,,,,,
ID,,,,,,,,,
Run Started,05/07/2026 15:07:12 UTC,,,,,,,,
Run Ended,05/07/2026 16:11:36 UTC,,,,,,,,
Sample Vol,20,,,,,,,,
Lid Temp,105,,,,,,,,
Protocol File Name,Template_30_samples_triplex.prcl,,,,,,,,
Plate Setup File Name,Template_30_samples_duplex.pltd,,,,,,,,
Base Serial Number,795BR20267,,,,,,,,
Optical Head Serial Number,795BR20267,,,,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,,,,
,,,,,,,,,
Well group,All Wells,,,,,,,,
Amplification step,3,,,,,,,,
Melt step,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ),Cq Mean,Cq Std. Dev,SQ Std. Dev
A01,FAM,,Std-01,,14.84273885,100000000,14.83716282,0.048127448,0
A02,FAM,,Std-01,,14.78649024,100000000,14.83716282,0.048127448,0
A03,FAM,,Std-01,,14.88225938,100000000,14.83716282,0.048127448,0
A04,FAM,,Unkn-01,,30.71287277,3306.176599,30.70502347,0.01110059,23.90988918
A05,FAM,,Unkn-01,,30.69717417,3339.990289,30.70502347,0.01110059,23.90988918
A06,FAM,,Unkn-09,,33.26730198,631.3270485,33.21793152,0.069820374,29.50546415
A07,FAM,,Unkn-09,,33.16856106,673.0540761,33.21793152,0.069820374,29.50546415
A08,FAM,,Unkn-17,,32.41029071,1100.279477,32.38382396,0.037429639,27.15715819
A09,FAM,,Unkn-17,,32.35735721,1138.685498,32.38382396,0.037429639,27.15715819
A10,FAM,,Unkn-25,,28.84726974,11078.81151,28.89156018,0.062636128,437.1233
A11,FAM,,Unkn-25,,28.93585061,10460.62581,28.89156018,0.062636128,437.1233
A12,FAM,,NTC-01,,NaN,NaN,0,0,0
B01,FAM,,Std-02,,18.26691032,10000000,18.3036811,0.032018418,0
B02,FAM,,Std-02,,18.31873311,10000000,18.3036811,0.032018418,0
B03,FAM,,Std-02,,18.32539987,10000000,18.3036811,0.032018418,0
B04,FAM,,Unkn-02,,29.78632682,6027.658947,29.77414314,0.017230323,67.85319313
B05,FAM,,Unkn-02,,29.76195946,6123.617853,29.77414314,0.017230323,67.85319313
B06,FAM,,Unkn-10,,31.5333122,1942.550881,31.56201276,0.040588712,50.16692755
B07,FAM,,Unkn-10,,31.59071331,1871.604131,31.56201276,0.040588712,50.16692755
