File Name,0823ASHC_qPCR.pcrd,,,,,,,,
Created By User,admin,,,,,,,,
Notes,,,,,,,,,
ID,,,,,,,,,
Run Started,08/27/2026 17:49:17 UTC,,,,,,,,
Run Ended,08/27/2026 18:51:21 UTC,,,,,,,,
Sample Vol,20,,,,,,,,
Lid Temp,105,,,,,,,,
Protocol File Name,Template_30_samples_triplex.prcl,,,,,,,,
Plate Setup File Name,Template_30_samples_duplex.pltd,,,,,,,,
Base Serial Number,795BR20267,,,,,,,,
Optical Head Serial Number,795BR20267,,,,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,,,,
,,,,,,,,,
Well group,All Wells,,,,,,,,
Amplification step,3,,,,,,,,
Melt step,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ),Cq Mean,Cq Std. Dev,SQ Std. Dev
A01,FAM,,Std-01,,14.42971031,100000000,14.4813511,0.0892792,0
A02,FAM,,Std-01,,14.42990121,100000000,14.4813511,0.0892792,0
A03,FAM,,Std-01,,14.58444178,100000000,14.4813511,0.0892792,0
A04,FAM,,0823ASHC_01,,25.46749819,101353.9714,25.56114566,0.132437519,8015.395561
A05,FAM,,0823ASHC_01,,25.65479312,90018.49033,25.56114566,0.132437519,8015.395561
A06,FAM,,0823ASHC_09,,24.9683647,139030.5723,25.00173668,0.047195107,4068.50588
A07,FAM,,0823ASHC_09,,25.03510866,133276.8361,25.00173668,0.047195107,4068.50588
A08,FAM,,0823ASHC_17,,24.52088815,184575.2142,24.55525272,0.04859885,5558.479529
A09,FAM,,0823ASHC_17,,24.5896173,176714.337,24.55525272,0.04859885,5558.479529
A10,FAM,,0823ASHC_25,,25.20974585,119323.6988,25.15142952,0.082471738,6467.577129
A11,FAM,,0823ASHC_25,,25.0931132,128470.2341,25.15142952,0.082471738,6467.577129
A12,FAM,,NTC-01,,NaN,NaN,0,0,0
B01,FAM,,Std-02,,18.17252035,10000000,18.23557556,0.071311169,0
B02,FAM,,Std-02,,18.22124128,10000000,18.23557556,0.071311169,0
B03,FAM,,Std-02,,18.31296506,10000000,18.23557556,0.071311169,0
B04,FAM,,0823ASHC_02,,22.4211618,697639.5011,22.34332009,0.110084807,51111.09157
B05,FAM,,0823ASHC_02,,22.26547838,769921.5,22.34332009,0.110084807,51111.09157
B06,FAM,,0823ASHC_10,,23.83355232,285234.1455,24.00780505,0.246430573,39941.83327
B07,FAM,,0823ASHC_10,,24.18205778,228747.8632,24.00780505,0.246430573,39941.83327
B08,FAM,,0823ASHC_18,,23.64863585,320668.6066,23.67055747,0.031001853,6208.724751
B09,FAM,,0823ASHC_18,,23.69247909,311888.1438,23.67055747,0.031001853,6208.724751
B10,FAM,,0823ASHC_26,,17.35950304,17205473.21,17.27163668,0.124261808,1432076.243
B11,FAM,,0823ASHC_26,,17.18377031,19230734.85,17.27163668,0.124261808,1432076.243
B12,FAM,,NTC-01,,NaN,NaN,0,0,0
C01,FAM,,Std-03,,22.11442975,1000000,22.13168434,0.029805343,0
C02,FAM,,Std-03,,22.16610054,1000000,22.13168434,0.029805343,0
C03,FAM,,Std-03,,22.11452272,1000000,22.13168434,0.029805343,0
C04,FAM,,0823ASHC_03,,27.58258316,26555.78995,27.54950628,0.046777767,803.3416382
C05,FAM,,0823ASHC_03,,27.51642941,27691.88659,27.54950628,0.046777767,803.3416382
C06,FAM,,0823ASHC_11,,24.58777898,176920.1723,24.42647099,0.228123942,28355.58359
C07,FAM,,0823ASHC_11,,24.265163,217021.0231,24.42647099,0.228123942,28355.58359
C08,FAM,,0823ASHC_19,,30.16387244,5179.21788,30.13636589,0.038900132,129.8300124
C09,FAM,,0823ASHC_19,,30.10885935,5362.825244,30.13636589,0.038900132,129.8300124
C10,FAM,,0823ASHC_27,,20.54284343,2291912.751,20.49039,0.074180345,111318.0152
C11,FAM,,0823ASHC_27,,20.43793658,2449340.198,20.49039,0.074180345,111318.0152
C12,FAM,,NTC-01,,NaN,NaN,0,0,0
D01,FAM,,Std-04,,25.02492647,100000,25.00470076,0.04645477,0
D02,FAM,,Std-04,,24.95156191,100000,25.00470076,0.04645477,0
D03,FAM,,Std-04,,25.0376139,100000,25.00470076,0.04645477,0
