Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
100726-191147,10/7/2026 19:11,dsDNA BR,0725ASHC_01,138,ng/uL,3.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.88675395,1223.516727,,901,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:11,dsDNA BR,0725ASHC_02,64.8,ng/uL,1.62,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.41751034,1209.200469,,455,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:11,dsDNA BR,0725ASHC_03,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.23236943,1168.970582,,426,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:11,dsDNA BR,0725ASHC_04,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.00241023,1203.955185,,520,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:11,dsDNA BR,0725ASHC_05,66.8,ng/uL,1.67,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.62806837,1219.47449,,472,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:11,dsDNA BR,0725ASHC_06,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.19762712,1076.799145,,392,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:11,dsDNA BR,0725ASHC_07,115,ng/uL,2.87,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29388222,1075.018635,,674,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:11,dsDNA BR,0725ASHC_08,49.2,ng/uL,1.23,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.52248808,1067.583805,,315,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:13,dsDNA BR,0725ASHC_09,66.4,ng/uL,1.66,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.88675395,1223.516727,,473,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:13,dsDNA BR,0725ASHC_10,75.2,ng/uL,1.88,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.41751034,1209.200469,,520,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:13,dsDNA BR,0725ASHC_11,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.23236943,1168.970582,,454,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:13,dsDNA BR,0725ASHC_12,48.8,ng/uL,1.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.00241023,1203.955185,,352,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:13,dsDNA BR,0725ASHC_13,97.2,ng/uL,2.43,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.62806837,1219.47449,,660,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:13,dsDNA BR,0725ASHC_14,54.4,ng/uL,1.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.19762712,1076.799145,,346,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:13,dsDNA BR,0725ASHC_15,52,ng/uL,1.3,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29388222,1075.018635,,332,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:13,dsDNA BR,0725ASHC_16,83.2,ng/uL,2.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.52248808,1067.583805,,503,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:14,dsDNA BR,0725ASHC_17,108,ng/uL,2.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.88675395,1223.516727,,725,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:14,dsDNA BR,0725ASHC_18,78.8,ng/uL,1.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.41751034,1209.200469,,542,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:14,dsDNA BR,0725ASHC_19,221,ng/uL,5.52,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.23236943,1168.970582,,1270,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:14,dsDNA BR,0725ASHC_20,71.2,ng/uL,1.78,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.00241023,1203.955185,,494,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:14,dsDNA BR,0725ASHC_21,69.6,ng/uL,1.74,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.62806837,1219.47449,,489,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:14,dsDNA BR,0725ASHC_22,64.4,ng/uL,1.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.19762712,1076.799145,,403,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:14,dsDNA BR,0725ASHC_23,60,ng/uL,1.5,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29388222,1075.018635,,377,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:14,dsDNA BR,0725ASHC_24,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.52248808,1067.583805,,378,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-191147,10/7/2026 19:16,dsDNA BR,0725ASHC_25,68,ng/uL,1.7,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.88675395,1223.516727,,483,10/7/2026 17:45,,,,,,8,1.9.0,7
100726-191147,10/7/2026 19:16,dsDNA BR,0725ASHC_26,58,ng/uL,1.45,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.41751034,1209.200469,,412,10/7/2026 17:45,,,,,,8,1.9.0,7
100726-191147,10/7/2026 19:16,dsDNA BR,0725ASHC_27,77.2,ng/uL,1.93,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.23236943,1168.970582,,515,10/7/2026 17:45,,,,,,8,1.9.0,7
100726-191147,10/7/2026 19:16,dsDNA BR,0725ASHC_28,54.4,ng/uL,1.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.00241023,1203.955185,,387,10/7/2026 17:45,,,,,,8,1.9.0,7
100726-191147,10/7/2026 19:16,dsDNA BR,0725ASHC_29,49.2,ng/uL,1.23,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.62806837,1219.47449,,358,10/7/2026 17:45,,,,,,8,1.9.0,7
100726-191147,10/7/2026 19:16,dsDNA BR,0725ASHC_30,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.19762712,1076.799145,,380,10/7/2026 17:45,,,,,,8,1.9.0,7
100726-191147,10/7/2026 19:16,dsDNA BR,blank,0.127,ng/uL,0.00318,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29388222,1075.018635,,13.5,10/7/2026 17:45,,,,,,8,1.9.0,7
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_01,139,ng/uL,3.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.88675395,1223.516727,,904,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_02,69.2,ng/uL,1.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.41751034,1209.200469,,483,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_03,66.8,ng/uL,1.67,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.23236943,1168.970582,,452,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_04,78.4,ng/uL,1.96,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.00241023,1203.955185,,539,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_05,68.4,ng/uL,1.71,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.62806837,1219.47449,,483,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_06,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.19762712,1076.799145,,392,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_07,115,ng/uL,2.87,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29388222,1075.018635,,673,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_08,48.8,ng/uL,1.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.52248808,1067.583805,,313,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_09,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.88675395,1223.516727,,476,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_10,77.2,ng/uL,1.93,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.41751034,1209.200469,,532,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_11,69.6,ng/uL,1.74,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.23236943,1168.970582,,470,10/7/2026 17:45,,,,,,8,1.9.0,8
100726-190525,10/7/2026 19:05,dsDNA BR,0725ASHC_12,52.8,ng/uL,1.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.00241023,1203.955185,,377,10/7/2026 17:45,,,,,,8,1.9.0,8
