Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
090726-191242,9/7/2026 19:12,dsDNA BR,0225ASHC_01,47.2,ng/uL,1.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.91168862,1255.870878,,357,9/7/2026 18:34,,,,,,8,1.9.0,8
090726-191242,9/7/2026 19:12,dsDNA BR,0225ASHC_02,101,ng/uL,2.52,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.73120101,1281.630789,,716,9/7/2026 18:34,,,,,,8,1.9.0,8
090726-191242,9/7/2026 19:12,dsDNA BR,0225ASHC_03,22.3,ng/uL,0.557,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.61217786,1193.462349,,172,9/7/2026 18:34,,,,,,8,1.9.0,8
090726-191242,9/7/2026 19:12,dsDNA BR,0225ASHC_04,79.6,ng/uL,1.99,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29803076,1243.22554,,564,9/7/2026 18:34,,,,,,8,1.9.0,8
090726-191242,9/7/2026 19:12,dsDNA BR,0225ASHC_05,71.2,ng/uL,1.78,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.56274591,1243.791031,,511,9/7/2026 18:34,,,,,,8,1.9.0,8
090726-191242,9/7/2026 19:12,dsDNA BR,0225ASHC_06,35.3,ng/uL,0.882,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.69169107,1110.293088,,241,9/7/2026 18:34,,,,,,8,1.9.0,8
090726-191242,9/7/2026 19:12,dsDNA BR,0225ASHC_07,73.6,ng/uL,1.84,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.29331642,1076.177147,,455,9/7/2026 18:34,,,,,,8,1.9.0,8
090726-191242,9/7/2026 19:12,dsDNA BR,0225ASHC_08,77.6,ng/uL,1.94,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.26323516,1045.911357,,463,9/7/2026 18:34,,,,,,8,1.9.0,8
090726-191242,9/7/2026 19:13,dsDNA BR,0225ASHC_09,103,ng/uL,2.57,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.91168862,1255.870878,,715,9/7/2026 18:34,,,,,,8,1.9.0,8
090726-191242,9/7/2026 19:13,dsDNA BR,0225ASHC_10,47.6,ng/uL,1.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.73120101,1281.630789,,365,9/7/2026 18:34,,,,,,8,1.9.0,8
