Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
050825-181321,5/8/2025 18:13,dsDNA BR,1124GOLD_01,49.2,ng/uL,1.23,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.58971089,1306.813432,,387,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:13,dsDNA BR,1124GOLD_02,22.3,ng/uL,0.558,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.56610618,1351.635534,,199,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:13,dsDNA BR,1124GOLD_03,15,ng/uL,0.376,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,20.5656067,1260.910923,,132,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:13,dsDNA BR,1124GOLD_04,42.4,ng/uL,1.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.06130569,1319.176114,,340,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:13,dsDNA BR,1124GOLD_05,50,ng/uL,1.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.25604458,1317.682438,,395,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:13,dsDNA BR,1124GOLD_06,9.88,ng/uL,0.247,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.38807188,1144.132579,,85.5,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:13,dsDNA BR,1124GOLD_07,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.56510723,1133.080554,,415,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:13,dsDNA BR,1124GOLD_08,22.2,ng/uL,0.554,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.80385522,1121.603451,,163,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:14,dsDNA BR,1124GOLD_09,40.4,ng/uL,1.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.58971089,1306.813432,,324,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:14,dsDNA BR,1124GOLD_10,54,ng/uL,1.35,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.56610618,1351.635534,,435,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:14,dsDNA BR,1124GOLD_11,26.1,ng/uL,0.652,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,20.5656067,1260.910923,,212,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:14,dsDNA BR,1124GOLD_12,32.9,ng/uL,0.823,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.06130569,1319.176114,,272,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:14,dsDNA BR,1124GOLD_13,54.8,ng/uL,1.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.25604458,1317.682438,,430,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:14,dsDNA BR,1124GOLD_14,30.4,ng/uL,0.76,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.38807188,1144.132579,,220,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:14,dsDNA BR,1124GOLD_15,48.8,ng/uL,1.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.56510723,1133.080554,,334,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:14,dsDNA BR,1124GOLD_16,28.2,ng/uL,0.704,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.80385522,1121.603451,,201,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:16,dsDNA BR,1124GOLD_17,19.5,ng/uL,0.487,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.58971089,1306.813432,,172,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:16,dsDNA BR,1124GOLD_18,29.3,ng/uL,0.732,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.56610618,1351.635534,,252,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:16,dsDNA BR,1124GOLD_19,60,ng/uL,1.5,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,20.5656067,1260.910923,,447,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:16,dsDNA BR,1124GOLD_20,52.4,ng/uL,1.31,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.06130569,1319.176114,,414,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:16,dsDNA BR,1124GOLD_21,29.4,ng/uL,0.735,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.25604458,1317.682438,,246,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:16,dsDNA BR,1124GOLD_22,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.38807188,1144.132579,,408,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:16,dsDNA BR,1124GOLD_23,29.1,ng/uL,0.727,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.56510723,1133.080554,,210,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:16,dsDNA BR,1124GOLD_24,24.1,ng/uL,0.603,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.80385522,1121.603451,,176,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-181321,5/8/2025 18:17,dsDNA BR,1124GOLD_25,70.8,ng/uL,1.77,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.58971089,1306.813432,,536,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-181321,5/8/2025 18:17,dsDNA BR,1124GOLD_26,35.4,ng/uL,0.886,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.56610618,1351.635534,,299,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-181321,5/8/2025 18:17,dsDNA BR,1124GOLD_27,24.9,ng/uL,0.623,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,20.5656067,1260.910923,,204,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-181321,5/8/2025 18:17,dsDNA BR,1124GOLD_28,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.06130569,1319.176114,,470,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-181321,5/8/2025 18:17,dsDNA BR,1124GOLD_29,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.25604458,1317.682438,,370,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-181321,5/8/2025 18:17,dsDNA BR,1124GOLD_30,20.2,ng/uL,0.505,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.38807188,1144.132579,,154,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-180419,5/8/2025 18:04,dsDNA BR,1124GOLD_01,50.8,ng/uL,1.27,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.58971089,1306.813432,,399,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:04,dsDNA BR,1124GOLD_02,21.6,ng/uL,0.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.56610618,1351.635534,,193,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:04,dsDNA BR,1124GOLD_03,14.2,ng/uL,0.356,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,20.5656067,1260.910923,,126,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:04,dsDNA BR,1124GOLD_04,43.2,ng/uL,1.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.06130569,1319.176114,,346,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:04,dsDNA BR,1124GOLD_05,46,ng/uL,1.15,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.25604458,1317.682438,,368,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:04,dsDNA BR,1124GOLD_06,9.76,ng/uL,0.244,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.38807188,1144.132579,,84.6,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:04,dsDNA BR,1124GOLD_07,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.56510723,1133.080554,,402,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:04,dsDNA BR,1124GOLD_08,25.4,ng/uL,0.634,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.80385522,1121.603451,,184,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:05,dsDNA BR,1124GOLD_09,45.6,ng/uL,1.14,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.58971089,1306.813432,,361,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:05,dsDNA BR,1124GOLD_10,53.6,ng/uL,1.34,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.56610618,1351.635534,,431,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:05,dsDNA BR,1124GOLD_11,27.1,ng/uL,0.677,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,20.5656067,1260.910923,,219,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:05,dsDNA BR,1124GOLD_12,33.8,ng/uL,0.844,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.06130569,1319.176114,,278,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:05,dsDNA BR,1124GOLD_13,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.25604458,1317.682438,,448,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:05,dsDNA BR,1124GOLD_14,31.8,ng/uL,0.796,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.38807188,1144.132579,,229,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:05,dsDNA BR,1124GOLD_15,52,ng/uL,1.3,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.56510723,1133.080554,,353,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:05,dsDNA BR,1124GOLD_16,30.4,ng/uL,0.761,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.80385522,1121.603451,,216,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:07,dsDNA BR,1124GOLD_17,20.2,ng/uL,0.504,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.58971089,1306.813432,,177,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:07,dsDNA BR,1124GOLD_18,28,ng/uL,0.699,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.56610618,1351.635534,,242,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:07,dsDNA BR,1124GOLD_19,58.8,ng/uL,1.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,20.5656067,1260.910923,,438,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:07,dsDNA BR,1124GOLD_20,55.2,ng/uL,1.38,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.06130569,1319.176114,,431,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:07,dsDNA BR,1124GOLD_21,30.2,ng/uL,0.756,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.25604458,1317.682438,,252,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:07,dsDNA BR,1124GOLD_22,59.6,ng/uL,1.49,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.38807188,1144.132579,,401,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:07,dsDNA BR,1124GOLD_23,28.6,ng/uL,0.716,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.56510723,1133.080554,,207,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:07,dsDNA BR,1124GOLD_24,23.2,ng/uL,0.581,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.80385522,1121.603451,,170,5/8/2025 16:21,,,,,,8,1.9.0,8
050825-180419,5/8/2025 18:08,dsDNA BR,1124GOLD_25,71.2,ng/uL,1.78,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.58971089,1306.813432,,538,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-180419,5/8/2025 18:08,dsDNA BR,1124GOLD_26,35.9,ng/uL,0.898,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,22.56610618,1351.635534,,302,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-180419,5/8/2025 18:08,dsDNA BR,1124GOLD_27,25,ng/uL,0.625,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,20.5656067,1260.910923,,204,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-180419,5/8/2025 18:08,dsDNA BR,1124GOLD_28,61.6,ng/uL,1.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.06130569,1319.176114,,476,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-180419,5/8/2025 18:08,dsDNA BR,1124GOLD_29,50,ng/uL,1.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,21.25604458,1317.682438,,394,5/8/2025 16:21,,,,,,8,1.9.0,6
050825-180419,5/8/2025 18:08,dsDNA BR,1124GOLD_30,20.2,ng/uL,0.505,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.38807188,1144.132579,,154,5/8/2025 16:21,,,,,,8,1.9.0,6
