Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_11,54.4,ng/uL,1.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55094924,1114.097336,,360,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_12,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.04867221,1148.663132,,448,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_13,95.6,ng/uL,2.39,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.21072155,1181.238197,,630,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_14,66,ng/uL,1.65,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.16774237,1006.059691,,386,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_15,83.2,ng/uL,2.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.27191694,1022.888309,,482,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_16,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.8899435,987.0725195,,276,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_17,104,ng/uL,2.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.32770451,1155.312404,,666,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_18,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.96888097,1246.86865,,442,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_19,248,ng/uL,6.21,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55094924,1114.097336,,1320,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_20,105,ng/uL,2.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.04867221,1148.663132,,668,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_21,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.21072155,1181.238197,,431,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_22,42,ng/uL,1.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.16774237,1006.059691,,256,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_23,78.4,ng/uL,1.96,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.27191694,1022.888309,,457,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_24,47.2,ng/uL,1.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.8899435,987.0725195,,279,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_25,58.8,ng/uL,1.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.32770451,1155.312404,,400,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_26,63.6,ng/uL,1.59,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.96888097,1246.86865,,462,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_27,69.6,ng/uL,1.74,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55094924,1114.097336,,449,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_28,82.4,ng/uL,2.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.04867221,1148.663132,,538,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_29,165,ng/uL,4.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.21072155,1181.238197,,1010,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_30,76,ng/uL,1.9,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.16774237,1006.059691,,438,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
121224-105422,12/12/2024 10:54,dsDNA BR,0623LAUR_01,82.4,ng/uL,2.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.8147448,857.462316,,401,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:54,dsDNA BR,0623LAUR_02,83.6,ng/uL,2.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.9885792,905.6216344,,429,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:54,dsDNA BR,0623LAUR_03,78.8,ng/uL,1.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.04747573,825.0765373,,372,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:54,dsDNA BR,0623LAUR_04,87.2,ng/uL,2.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.1793501,846.69701,,416,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:54,dsDNA BR,0623LAUR_05,89.6,ng/uL,2.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.22730442,832.4271386,,419,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:54,dsDNA BR,0623LAUR_06,66.8,ng/uL,1.67,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,9.848617813,750.0069492,,291,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:54,dsDNA BR,0623LAUR_07,54.8,ng/uL,1.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,10.07040653,743.6388244,,241,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:54,dsDNA BR,0623LAUR_08,42.8,ng/uL,1.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,9.710749152,717.5373006,,186,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_09,118,ng/uL,2.94,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.8147448,857.462316,,549,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_10,74.4,ng/uL,1.86,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.9885792,905.6216344,,386,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_11,49.6,ng/uL,1.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.04747573,825.0765373,,245,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_12,64,ng/uL,1.6,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.1793501,846.69701,,316,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_13,105,ng/uL,2.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.22730442,832.4271386,,483,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_14,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,9.848617813,750.0069492,,274,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_15,84.4,ng/uL,2.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,10.07040653,743.6388244,,355,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_16,44,ng/uL,1.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,9.710749152,717.5373006,,190,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_17,98.8,ng/uL,2.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.8147448,857.462316,,471,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_18,55.2,ng/uL,1.38,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.9885792,905.6216344,,296,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_19,243,ng/uL,6.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.04747573,825.0765373,,963,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_20,96.8,ng/uL,2.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.1793501,846.69701,,457,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_21,59.2,ng/uL,1.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.22730442,832.4271386,,289,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_22,38.4,ng/uL,0.96,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,9.848617813,750.0069492,,176,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_23,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,10.07040653,743.6388244,,323,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_24,44.4,ng/uL,1.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,9.710749152,717.5373006,,192,12/12/2024 10:23,,,,,,8,1.9.0,8
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_25,53.6,ng/uL,1.34,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.8147448,857.462316,,272,12/12/2024 10:23,,,,,,8,1.9.0,6
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_26,58.4,ng/uL,1.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.9885792,905.6216344,,311,12/12/2024 10:23,,,,,,8,1.9.0,6
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_27,60.8,ng/uL,1.52,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.04747573,825.0765373,,294,12/12/2024 10:23,,,,,,8,1.9.0,6
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_28,73.6,ng/uL,1.84,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.1793501,846.69701,,358,12/12/2024 10:23,,,,,,8,1.9.0,6
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_29,160,ng/uL,4.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.22730442,832.4271386,,694,12/12/2024 10:23,,,,,,8,1.9.0,6
121224-105422,12/12/2024 10:55,dsDNA BR,0623LAUR_30,63.6,ng/uL,1.59,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,9.848617813,750.0069492,,278,12/12/2024 10:23,,,,,,8,1.9.0,6
