Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
160626-160043,16/06/2026 04:00:50 PM,dsDNA BR,0625ASHC_01,61.6,ng/uL,1.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.83277209,1147.43258,,414,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:00:50 PM,dsDNA BR,0625ASHC_02,64.4,ng/uL,1.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.37366278,1283.444481,,481,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:00:50 PM,dsDNA BR,0625ASHC_03,102,ng/uL,2.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.89363935,1202.117342,,677,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:00:50 PM,dsDNA BR,0625ASHC_04,102,ng/uL,2.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.34670775,1239.917535,,698,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:00:50 PM,dsDNA BR,0625ASHC_05,53.6,ng/uL,1.34,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.3708714,1240.002018,,393,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:00:50 PM,dsDNA BR,0625ASHC_06,61.6,ng/uL,1.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38945228,1090.774532,,393,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:00:50 PM,dsDNA BR,0625ASHC_07,64.4,ng/uL,1.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.53443416,1099.784061,,412,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:00:50 PM,dsDNA BR,0625ASHC_08,55.6,ng/uL,1.39,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.89084797,1074.976176,,353,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:01:25 PM,dsDNA BR,0625ASHC_09,86.4,ng/uL,2.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.83277209,1147.43258,,560,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:01:25 PM,dsDNA BR,0625ASHC_10,64.8,ng/uL,1.62,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.37366278,1283.444481,,483,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-160043,16/06/2026 04:01:25 PM,dsDNA BR,0625ASHC_11,80.8,ng/uL,2.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.89363935,1202.117342,,552,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
