Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
170725-123908,17/07/2025 12:41:25 PM,dsDNA BR,SizeASHC_24,48.8,ng/uL,1.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,253,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:42:20 PM,dsDNA BR,SizeASHC_25,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,395,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:42:20 PM,dsDNA BR,SizeASHC_26,56.8,ng/uL,1.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,370,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:42:20 PM,dsDNA BR,SizeASHC_27,82.8,ng/uL,2.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,498,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:42:20 PM,dsDNA BR,SizeASHC_28,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,314,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:42:20 PM,dsDNA BR,SizeASHC_29,111,ng/uL,2.77,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,632,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:42:20 PM,dsDNA BR,SizeASHC_30,83.6,ng/uL,2.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.36905272,931.9792217,,441,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:42:20 PM,dsDNA BR,SizeASHC_31,62,ng/uL,1.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.88442992,928.5767127,,336,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:42:20 PM,dsDNA BR,SizeASHC_32,41.6,ng/uL,1.04,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,220,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:44:13 PM,dsDNA BR,SizeASHC_33,35.5,ng/uL,0.888,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,228,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:44:13 PM,dsDNA BR,SizeASHC_34,23.4,ng/uL,0.584,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,166,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:44:13 PM,dsDNA BR,SizeASHC_35,34.5,ng/uL,0.862,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,225,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:44:13 PM,dsDNA BR,SizeASHC_36,46,ng/uL,1.15,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,310,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:44:13 PM,dsDNA BR,SizeASHC_37,35.3,ng/uL,0.883,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,226,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:44:13 PM,dsDNA BR,SizeASHC_38,59.6,ng/uL,1.49,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.36905272,931.9792217,,325,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:44:13 PM,dsDNA BR,SizeASHC_39,56.8,ng/uL,1.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.88442992,928.5767127,,311,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:44:13 PM,dsDNA BR,SizeASHC_40,33.1,ng/uL,0.827,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,179,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:04 PM,dsDNA BR,SizeASHC_41,42.8,ng/uL,1.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,270,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:04 PM,dsDNA BR,SizeASHC_42,114,ng/uL,2.84,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,685,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:04 PM,dsDNA BR,SizeASHC_43,93.2,ng/uL,2.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,552,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:04 PM,dsDNA BR,SizeASHC_44,104,ng/uL,2.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,650,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:04 PM,dsDNA BR,SizeASHC_45,59.2,ng/uL,1.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,360,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:04 PM,dsDNA BR,SizeASHC_46,42,ng/uL,1.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.36905272,931.9792217,,238,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:04 PM,dsDNA BR,SizeASHC_47,47.2,ng/uL,1.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.88442992,928.5767127,,264,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:04 PM,dsDNA BR,SizeASHC_48,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,330,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:55 PM,dsDNA BR,SizeASHC_49,61.6,ng/uL,1.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,376,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:55 PM,dsDNA BR,SizeASHC_50,74,ng/uL,1.85,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,470,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:55 PM,dsDNA BR,SizeASHC_51,84.4,ng/uL,2.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,507,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:55 PM,dsDNA BR,SizeASHC_52,93.2,ng/uL,2.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,587,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:55 PM,dsDNA BR,SizeASHC_53,112,ng/uL,2.79,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,637,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:55 PM,dsDNA BR,SizeASHC_54,45.6,ng/uL,1.14,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.36905272,931.9792217,,255,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:55 PM,dsDNA BR,SizeASHC_55,33.7,ng/uL,0.843,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.88442992,928.5767127,,194,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:45:55 PM,dsDNA BR,SizeASHC_56,64.4,ng/uL,1.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,326,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-123908,17/07/2025 12:46:22 PM,dsDNA BR,SizeASHC_57,151,ng/uL,3.77,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,824,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,5
170725-123908,17/07/2025 12:46:22 PM,dsDNA BR,SizeASHC_58,57.2,ng/uL,1.43,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,373,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,5
170725-123908,17/07/2025 12:46:22 PM,dsDNA BR,SizeASHC_59,26.8,ng/uL,0.671,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,180,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,5
170725-123908,17/07/2025 12:46:22 PM,dsDNA BR,SizeASHC_60,34.3,ng/uL,0.858,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,238,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,5
170725-123908,17/07/2025 12:46:22 PM,dsDNA BR,SizeASHC_blank,0.464,ng/uL,0.0116,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,16.6,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,5
170725-122527,17/07/2025 12:25:33 PM,dsDNA BR,SizeASHC_01,72.4,ng/uL,1.81,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,434,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:25:33 PM,dsDNA BR,SizeASHC_02,52.8,ng/uL,1.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,346,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:25:33 PM,dsDNA BR,SizeASHC_03,87.6,ng/uL,2.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,523,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:25:33 PM,dsDNA BR,SizeASHC_04,38.8,ng/uL,0.971,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,266,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:25:33 PM,dsDNA BR,SizeASHC_05,80.4,ng/uL,2.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,476,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:25:33 PM,dsDNA BR,SizeASHC_06,87.2,ng/uL,2.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.36905272,931.9792217,,459,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:25:33 PM,dsDNA BR,SizeASHC_07,53.2,ng/uL,1.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.88442992,928.5767127,,294,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:25:33 PM,dsDNA BR,SizeASHC_08,82.8,ng/uL,2.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,408,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:26:29 PM,dsDNA BR,SizeASHC_09,40.8,ng/uL,1.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,260,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:26:29 PM,dsDNA BR,SizeASHC_10,118,ng/uL,2.95,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,709,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:26:29 PM,dsDNA BR,SizeASHC_11,50.4,ng/uL,1.26,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,318,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:26:29 PM,dsDNA BR,SizeASHC_12,98.8,ng/uL,2.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,618,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:26:29 PM,dsDNA BR,SizeASHC_13,28.2,ng/uL,0.705,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,185,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:26:29 PM,dsDNA BR,SizeASHC_14,174,ng/uL,4.35,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.36905272,931.9792217,,832,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:26:29 PM,dsDNA BR,SizeASHC_15,40,ng/uL,1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.88442992,928.5767127,,227,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:26:29 PM,dsDNA BR,SizeASHC_16,24.7,ng/uL,0.617,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,137,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:00 PM,dsDNA BR,SizeASHC_17,159,ng/uL,3.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,861,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:00 PM,dsDNA BR,SizeASHC_18,49.2,ng/uL,1.23,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,325,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:00 PM,dsDNA BR,SizeASHC_19,32.5,ng/uL,0.812,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,213,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:00 PM,dsDNA BR,SizeASHC_20,58.8,ng/uL,1.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,389,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:00 PM,dsDNA BR,SizeASHC_21,70.8,ng/uL,1.77,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,424,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:00 PM,dsDNA BR,SizeASHC_22,62,ng/uL,1.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.36905272,931.9792217,,338,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:00 PM,dsDNA BR,SizeASHC_23,101,ng/uL,2.52,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.88442992,928.5767127,,519,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:00 PM,dsDNA BR,SizeASHC_24,54.4,ng/uL,1.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,281,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:54 PM,dsDNA BR,SizeASHC_25,64.4,ng/uL,1.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,392,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:54 PM,dsDNA BR,SizeASHC_26,56.8,ng/uL,1.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,370,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:54 PM,dsDNA BR,SizeASHC_27,82.8,ng/uL,2.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,498,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:54 PM,dsDNA BR,SizeASHC_28,48,ng/uL,1.2,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,322,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:54 PM,dsDNA BR,SizeASHC_29,114,ng/uL,2.85,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,648,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:54 PM,dsDNA BR,SizeASHC_30,81.6,ng/uL,2.04,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.36905272,931.9792217,,433,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:54 PM,dsDNA BR,SizeASHC_31,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.88442992,928.5767127,,330,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:28:54 PM,dsDNA BR,SizeASHC_32,43.6,ng/uL,1.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,229,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:01 PM,dsDNA BR,SizeASHC_33,36.4,ng/uL,0.909,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,233,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:01 PM,dsDNA BR,SizeASHC_34,24.5,ng/uL,0.612,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,173,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:01 PM,dsDNA BR,SizeASHC_35,37.3,ng/uL,0.933,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,242,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:01 PM,dsDNA BR,SizeASHC_36,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,316,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:01 PM,dsDNA BR,SizeASHC_37,33.4,ng/uL,0.834,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,215,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:01 PM,dsDNA BR,SizeASHC_38,60.8,ng/uL,1.52,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.36905272,931.9792217,,331,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:01 PM,dsDNA BR,SizeASHC_39,62,ng/uL,1.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.88442992,928.5767127,,337,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:01 PM,dsDNA BR,SizeASHC_40,32.6,ng/uL,0.815,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.33350947,867.3730449,,176,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:56 PM,dsDNA BR,SizeASHC_41,42.8,ng/uL,1.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38317051,1041.553052,,269,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:56 PM,dsDNA BR,SizeASHC_42,121,ng/uL,3.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.76229856,1104.535035,,726,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:56 PM,dsDNA BR,SizeASHC_43,99.2,ng/uL,2.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29910123,1061.114515,,585,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:31:56 PM,dsDNA BR,SizeASHC_44,112,ng/uL,2.79,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.45904588,1127.546428,,689,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,8
170725-122527,17/07/2025 12:36:58 PM,dsDNA BR,SizeASHC_45,59.6,ng/uL,1.49,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.71969641,1040.569051,,363,17/07/2025 10:55:51 AM,,,,,,8,1.9.0,1
