Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
230726-192213,23/07/2026 07:22:19 PM,dsDNA BR,0825GOLD_19,182,ng/uL,4.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.46785455,1364.733061,,1260,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,1
230726-191754,23/07/2026 07:18:00 PM,dsDNA BR,0825GOLD_01,49.6,ng/uL,1.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.46785455,1364.733061,,404,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,8
230726-191754,23/07/2026 07:18:00 PM,dsDNA BR,0825GOLD_02,82.8,ng/uL,2.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.24022611,1387.58601,,652,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,8
230726-191754,23/07/2026 07:18:00 PM,dsDNA BR,0825GOLD_03,75.2,ng/uL,1.88,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.83851416,1286.071248,,554,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,8
230726-191754,23/07/2026 07:18:00 PM,dsDNA BR,0825GOLD_04,82.4,ng/uL,2.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.37164392,1329.93262,,622,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,8
230726-191754,23/07/2026 07:18:00 PM,dsDNA BR,0825GOLD_05,52,ng/uL,1.3,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.35966347,1365.817019,,420,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,8
230726-191754,23/07/2026 07:18:00 PM,dsDNA BR,0825GOLD_06,76.4,ng/uL,1.91,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.29303687,1183.921681,,516,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,8
230726-191754,23/07/2026 07:18:00 PM,dsDNA BR,0825GOLD_07,62.8,ng/uL,1.57,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.53863597,1191.479443,,437,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,8
230726-191754,23/07/2026 07:18:00 PM,dsDNA BR,0825GOLD_08,35.6,ng/uL,0.891,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.53863597,1204.253379,,264,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,8
230726-191754,23/07/2026 07:18:31 PM,dsDNA BR,0825GOLD_09,53.2,ng/uL,1.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.46785455,1364.733061,,432,23/07/2026 05:45:48 PM,,,,,,8,1.9.0,8
