Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
030926-192439,3/9/2026 19:24,dsDNA BR,0626GOLD_01,53.6,ng/uL,1.34,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.68751091,1238.488301,,393,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:24,dsDNA BR,0626GOLD_02,13.3,ng/uL,0.333,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.89958893,1294.582596,,119,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:24,dsDNA BR,0626GOLD_03,51.6,ng/uL,1.29,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38474589,1220.293427,,373,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:24,dsDNA BR,0626GOLD_04,152,ng/uL,3.81,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.80284257,1246.224609,,994,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:24,dsDNA BR,0626GOLD_05,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.89979253,1245.40005,,540,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:24,dsDNA BR,0626GOLD_06,58.4,ng/uL,1.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.01532779,1102.193474,,379,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:24,dsDNA BR,0626GOLD_07,199,ng/uL,4.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.26376205,1090.880033,,1090,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:24,dsDNA BR,0626GOLD_08,31.6,ng/uL,0.79,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.48189944,1048.081759,,207,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_09,108,ng/uL,2.7,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.68751091,1238.488301,,736,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_10,53.6,ng/uL,1.34,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.89958893,1294.582596,,411,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_11,19.5,ng/uL,0.487,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38474589,1220.293427,,155,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_12,100,ng/uL,2.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.80284257,1246.224609,,694,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_13,66.8,ng/uL,1.67,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.89979253,1245.40005,,482,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_14,40.4,ng/uL,1.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.01532779,1102.193474,,270,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_15,118,ng/uL,2.94,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.26376205,1090.880033,,698,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_16,69.2,ng/uL,1.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.48189944,1048.081759,,419,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_17,93.6,ng/uL,2.34,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.68751091,1238.488301,,647,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_18,83.2,ng/uL,2.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.89958893,1294.582596,,609,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_19,14.4,ng/uL,0.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38474589,1220.293427,,119,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_20,32,ng/uL,0.8,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.80284257,1246.224609,,247,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_21,68.8,ng/uL,1.72,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.89979253,1245.40005,,494,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_22,195,ng/uL,4.87,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.01532779,1102.193474,,1080,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_23,55.2,ng/uL,1.38,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.26376205,1090.880033,,355,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:25,dsDNA BR,0626GOLD_24,56,ng/uL,1.4,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.48189944,1048.081759,,346,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192439,3/9/2026 19:26,dsDNA BR,0626GOLD_25,48,ng/uL,1.2,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.68751091,1238.488301,,357,3/9/2026 18:17,,,,,,8,1.9.0,7
030926-192439,3/9/2026 19:26,dsDNA BR,0626GOLD_26,28.5,ng/uL,0.712,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.89958893,1294.582596,,232,3/9/2026 18:17,,,,,,8,1.9.0,7
030926-192439,3/9/2026 19:26,dsDNA BR,0626GOLD_27,116,ng/uL,2.9,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38474589,1220.293427,,772,3/9/2026 18:17,,,,,,8,1.9.0,7
030926-192439,3/9/2026 19:26,dsDNA BR,0626GOLD_28,44,ng/uL,1.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.80284257,1246.224609,,329,3/9/2026 18:17,,,,,,8,1.9.0,7
030926-192439,3/9/2026 19:26,dsDNA BR,0626GOLD_29,72.8,ng/uL,1.82,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.89979253,1245.40005,,521,3/9/2026 18:17,,,,,,8,1.9.0,7
030926-192439,3/9/2026 19:26,dsDNA BR,0626GOLD_30,32.8,ng/uL,0.819,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.01532779,1102.193474,,224,3/9/2026 18:17,,,,,,8,1.9.0,7
030926-192439,3/9/2026 19:26,dsDNA BR,qubit_blank,0.202,ng/uL,0.00504,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.26376205,1090.880033,,15.6,3/9/2026 18:17,,,,,,8,1.9.0,7
030926-192124,3/9/2026 19:21,dsDNA BR,0626GOLD_01,56.8,ng/uL,1.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.68751091,1238.488301,,415,3/9/2026 18:17,,,,,,8,1.9.0,8
030926-192124,3/9/2026 19:21,dsDNA BR,0626GOLD_02,13.7,ng/uL,0.343,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.89958893,1294.582596,,122,3/9/2026 18:17,,,,,,8,1.9.0,8
