Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
300726-185026,30/07/2026 06:50:33 PM,dsDNA BR,0426GOLD_01,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.81421868,1256.691786,,476,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:50:33 PM,dsDNA BR,0426GOLD_02,62,ng/uL,1.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.5447993,1228.182366,,446,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:50:33 PM,dsDNA BR,0426GOLD_03,89.6,ng/uL,2.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.44875227,1150.092146,,580,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:50:33 PM,dsDNA BR,0426GOLD_04,104,ng/uL,2.6,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.98759103,1192.179812,,684,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:50:33 PM,dsDNA BR,0426GOLD_05,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.15903973,1183.939812,,431,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:50:33 PM,dsDNA BR,0426GOLD_06,55.2,ng/uL,1.38,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29147356,1049.326622,,343,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:50:33 PM,dsDNA BR,0426GOLD_07,69.2,ng/uL,1.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.79969649,1036.789089,,415,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:50:33 PM,dsDNA BR,0426GOLD_08,45.6,ng/uL,1.14,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.3404589,996.6298034,,274,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:51:14 PM,dsDNA BR,0426GOLD_09,49.6,ng/uL,1.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.81421868,1256.691786,,373,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:51:14 PM,dsDNA BR,0426GOLD_10,60,ng/uL,1.5,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.5447993,1228.182366,,431,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:51:14 PM,dsDNA BR,0426GOLD_11,35.8,ng/uL,0.894,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.44875227,1150.092146,,253,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-185026,30/07/2026 06:51:14 PM,dsDNA BR,0426GOLD_12,57.2,ng/uL,1.43,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.98759103,1192.179812,,403,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
