Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
060826-145347,6/8/2026 14:53,dsDNA BR,0526ASHC_01,81.6,ng/uL,2.04,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.99741177,1065.53256,,496,6/8/2026 14:27,,,,,,8,1.9.0,8
060826-145347,6/8/2026 14:53,dsDNA BR,0526ASHC_02,83.6,ng/uL,2.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.39878178,1143.008921,,544,6/8/2026 14:27,,,,,,8,1.9.0,8
060826-145347,6/8/2026 14:53,dsDNA BR,0526ASHC_03,77.2,ng/uL,1.93,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.85411538,1089.387812,,481,6/8/2026 14:27,,,,,,8,1.9.0,8
060826-145347,6/8/2026 14:53,dsDNA BR,0526ASHC_04,61.2,ng/uL,1.53,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.6655931,1085.015667,,390,6/8/2026 14:27,,,,,,8,1.9.0,8
060826-145347,6/8/2026 14:53,dsDNA BR,0526ASHC_05,53.2,ng/uL,1.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.86019674,1005.952199,,320,6/8/2026 14:27,,,,,,8,1.9.0,8
060826-145347,6/8/2026 14:53,dsDNA BR,0526ASHC_06,69.2,ng/uL,1.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.60743581,931.1818243,,374,6/8/2026 14:27,,,,,,8,1.9.0,8
060826-145347,6/8/2026 14:53,dsDNA BR,0526ASHC_07,58,ng/uL,1.45,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.49531492,972.3493124,,334,6/8/2026 14:27,,,,,,8,1.9.0,8
060826-145347,6/8/2026 14:53,dsDNA BR,0526ASHC_08,78.8,ng/uL,1.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.20949082,931.1635817,,420,6/8/2026 14:27,,,,,,8,1.9.0,8
060826-145347,6/8/2026 14:54,dsDNA BR,0526ASHC_09,50.8,ng/uL,1.27,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.99741177,1065.53256,,324,6/8/2026 14:27,,,,,,8,1.9.0,8
060826-145347,6/8/2026 14:54,dsDNA BR,0526ASHC_10,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.39878178,1143.008921,,435,6/8/2026 14:27,,,,,,8,1.9.0,8
