Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
170425-132428,17/04/2025 01:24:34 PM,dsDNA BR,0524GOLD_01,56.8,ng/uL,1.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29543239,757.400776,,256,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:24:34 PM,dsDNA BR,0524GOLD_02,52,ng/uL,1.3,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.24167727,805.8113194,,251,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:24:34 PM,dsDNA BR,0524GOLD_03,85.2,ng/uL,2.13,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.59661586,738.0473073,,357,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:24:34 PM,dsDNA BR,0524GOLD_04,32.2,ng/uL,0.804,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84150029,764.8053737,,155,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:24:34 PM,dsDNA BR,0524GOLD_05,109,ng/uL,2.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.17852051,787.1087387,,473,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:24:34 PM,dsDNA BR,0524GOLD_06,78,ng/uL,1.95,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,10.8764521,717.5473202,,320,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:24:34 PM,dsDNA BR,0524GOLD_07,82.8,ng/uL,2.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,10.73310512,744.2397007,,350,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:24:34 PM,dsDNA BR,0524GOLD_08,79.2,ng/uL,1.98,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,10.17166279,677.5445781,,307,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:25:43 PM,dsDNA BR,0524GOLD_09,131,ng/uL,3.28,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29543239,757.400776,,534,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:25:43 PM,dsDNA BR,0524GOLD_10,70,ng/uL,1.75,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.24167727,805.8113194,,327,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:25:43 PM,dsDNA BR,0524GOLD_11,77.2,ng/uL,1.93,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.59661586,738.0473073,,328,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:25:43 PM,dsDNA BR,0524GOLD_12,35.4,ng/uL,0.886,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84150029,764.8053737,,169,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:25:43 PM,dsDNA BR,0524GOLD_13,152,ng/uL,3.8,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.17852051,787.1087387,,628,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:25:43 PM,dsDNA BR,0524GOLD_14,176,ng/uL,4.4,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,10.8764521,717.5473202,,647,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:25:43 PM,dsDNA BR,0524GOLD_15,86,ng/uL,2.15,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,10.73310512,744.2397007,,362,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:25:43 PM,dsDNA BR,0524GOLD_16,74,ng/uL,1.85,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,10.17166279,677.5445781,,288,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:27:28 PM,dsDNA BR,0524GOLD_17,30,ng/uL,0.751,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.29543239,757.400776,,145,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:27:28 PM,dsDNA BR,0524GOLD_18,36.2,ng/uL,0.905,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.24167727,805.8113194,,181,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
170425-132428,17/04/2025 01:27:28 PM,dsDNA BR,0524GOLD_19,87.2,ng/uL,2.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.59661586,738.0473073,,364,17/04/2025 11:30:04 AM,,,,,,8,1.9.0,8
