Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
210725-174448,21/07/2025 05:44:55 PM,dsDNA BR,0724GOLD_01,42.8,ng/uL,1.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.22937507,1135.723528,,297,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
210725-174448,21/07/2025 05:44:55 PM,dsDNA BR,0724GOLD_02,24.4,ng/uL,0.611,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.30008386,1134.668822,,179,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
210725-174448,21/07/2025 05:44:55 PM,dsDNA BR,0724GOLD_03,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.77395248,1016.77748,,286,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
210725-174448,21/07/2025 05:44:55 PM,dsDNA BR,0724GOLD_04,63.2,ng/uL,1.58,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.3808696,1093.535303,,404,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
210725-174448,21/07/2025 05:44:55 PM,dsDNA BR,0724GOLD_05,30.6,ng/uL,0.765,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.84636913,1108.053709,,213,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
210725-174448,21/07/2025 05:44:55 PM,dsDNA BR,0724GOLD_06,504,ng/uL,12.6,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.9902634,965.7627231,,1900,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
210725-174448,21/07/2025 05:44:55 PM,dsDNA BR,0724GOLD_07,58,ng/uL,1.45,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.78402943,1016.918893,,348,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
210725-174448,21/07/2025 05:44:55 PM,dsDNA BR,0724GOLD_08,238,ng/uL,5.95,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.64850425,1004.769155,,1150,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
210725-174448,21/07/2025 05:45:30 PM,dsDNA BR,0724GOLD_09,21.3,ng/uL,0.533,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.22937507,1135.723528,,159,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
210725-174448,21/07/2025 05:45:30 PM,dsDNA BR,0724GOLD_10,15,ng/uL,0.375,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.30008386,1134.668822,,118,21/07/2025 03:51:29 PM,,,,,,8,1.9.0,8
