Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
150726-175629,15/07/2026 05:56:35 PM,dsDNA BR,0725GOLD_01,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.16934997,981.6358885,,426,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:35 PM,dsDNA BR,0725GOLD_02,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.18150003,1021.792422,,388,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:35 PM,dsDNA BR,0725GOLD_03,115,ng/uL,2.88,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.86321851,945.7805385,,594,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:35 PM,dsDNA BR,0725GOLD_04,110,ng/uL,2.75,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.25809546,950.8532626,,574,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:35 PM,dsDNA BR,0725GOLD_05,93.2,ng/uL,2.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.16089498,937.4211753,,491,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:35 PM,dsDNA BR,0725GOLD_06,58.4,ng/uL,1.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.38091119,830.1649565,,285,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:35 PM,dsDNA BR,0725GOLD_07,68.4,ng/uL,1.71,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.64213748,852.782623,,339,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:35 PM,dsDNA BR,0725GOLD_08,107,ng/uL,2.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.73933796,845.0550722,,500,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:49 PM,dsDNA BR,0725GOLD_09,66,ng/uL,1.65,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.16934997,981.6358885,,377,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:49 PM,dsDNA BR,0725GOLD_10,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.18150003,1021.792422,,398,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
150726-175629,15/07/2026 05:56:49 PM,dsDNA BR,0725GOLD_11,78,ng/uL,1.95,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.86321851,945.7805385,,422,15/07/2026 05:33:17 PM,,,,,,8,1.9.0,8
