Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
230426-161224,23/04/2026 04:12:30 PM,dsDNA BR,0126ASHC_01,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.45661881,1205.051947,,410,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
230426-161224,23/04/2026 04:12:30 PM,dsDNA BR,0126ASHC_02,14.6,ng/uL,0.364,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.93224954,1252.298013,,125,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
230426-161224,23/04/2026 04:12:30 PM,dsDNA BR,0126ASHC_03,54.8,ng/uL,1.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.46279612,1132.065216,,366,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
230426-161224,23/04/2026 04:12:30 PM,dsDNA BR,0126ASHC_04,13.5,ng/uL,0.337,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.86521905,1157.038049,,108,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
230426-161224,23/04/2026 04:12:30 PM,dsDNA BR,0126ASHC_05,38.4,ng/uL,0.959,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.94448417,1175.984008,,276,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
230426-161224,23/04/2026 04:12:30 PM,dsDNA BR,0126ASHC_06,37.7,ng/uL,0.943,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93236953,1066.519145,,246,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
230426-161224,23/04/2026 04:12:30 PM,dsDNA BR,0126ASHC_07,42.8,ng/uL,1.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.0969971,1049.316044,,271,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
230426-161224,23/04/2026 04:12:30 PM,dsDNA BR,0126ASHC_08,33,ng/uL,0.825,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.18845685,1026.031223,,210,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
230426-161224,23/04/2026 04:12:54 PM,dsDNA BR,0126ASHC_09,64,ng/uL,1.6,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.45661881,1205.051947,,449,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
230426-161224,23/04/2026 04:12:54 PM,dsDNA BR,0126ASHC_10,32.2,ng/uL,0.805,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.93224954,1252.298013,,251,23/04/2026 02:04:59 PM,,,,,,8,1.9.0,8
