Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
160626-162521,16/06/2026 04:26:00 PM,dsDNA BR,0525GOLD_13,64.8,ng/uL,1.62,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.3708714,1240.002018,,467,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:00 PM,dsDNA BR,0525GOLD_14,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38945228,1090.774532,,370,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:00 PM,dsDNA BR,0525GOLD_15,38.1,ng/uL,0.952,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.53443416,1099.784061,,256,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:00 PM,dsDNA BR,0525GOLD_16,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.89084797,1074.976176,,465,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:29 PM,dsDNA BR,0525GOLD_17,142,ng/uL,3.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.83277209,1147.43258,,862,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:29 PM,dsDNA BR,0525GOLD_18,124,ng/uL,3.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.37366278,1283.444481,,857,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:29 PM,dsDNA BR,0525GOLD_19,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.89363935,1202.117342,,425,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:29 PM,dsDNA BR,0525GOLD_20,41.2,ng/uL,1.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.34670775,1239.917535,,309,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:29 PM,dsDNA BR,0525GOLD_21,91.6,ng/uL,2.29,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.3708714,1240.002018,,636,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:29 PM,dsDNA BR,0525GOLD_22,38.2,ng/uL,0.956,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38945228,1090.774532,,255,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:29 PM,dsDNA BR,0525GOLD_23,63.6,ng/uL,1.59,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.53443416,1099.784061,,407,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:29 PM,dsDNA BR,0525GOLD_24,94.8,ng/uL,2.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.89084797,1074.976176,,568,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,8
160626-162521,16/06/2026 04:26:59 PM,dsDNA BR,0525GOLD_25,219,ng/uL,5.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.83277209,1147.43258,,1230,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,7
160626-162521,16/06/2026 04:26:59 PM,dsDNA BR,0525GOLD_26,44,ng/uL,1.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.37366278,1283.444481,,342,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,7
160626-162521,16/06/2026 04:26:59 PM,dsDNA BR,0525GOLD_27,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.89363935,1202.117342,,455,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,7
160626-162521,16/06/2026 04:26:59 PM,dsDNA BR,0525GOLD_28,107,ng/uL,2.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.34670775,1239.917535,,732,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,7
160626-162521,16/06/2026 04:26:59 PM,dsDNA BR,0525GOLD_29,71.2,ng/uL,1.78,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.3708714,1240.002018,,508,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,7
160626-162521,16/06/2026 04:26:59 PM,dsDNA BR,0525GOLD_30,49.2,ng/uL,1.23,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.38945228,1090.774532,,320,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,7
160626-162521,16/06/2026 04:26:59 PM,dsDNA BR,blank,0.0808,ng/uL,0.00202,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.53443416,1099.784061,,15.1,16/06/2026 02:55:07 PM,,,,,,8,1.9.0,7
