Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_18,103,ng/uL,2.57,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17001701,1181.819574,,671,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_19,105,ng/uL,2.62,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,622,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_20,58.4,ng/uL,1.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.65996015,1139.857995,,392,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_21,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.81783489,1151.054635,,436,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_22,114,ng/uL,2.86,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.10550113,1011.688976,,633,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_23,39.2,ng/uL,0.98,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.51840431,1005.516547,,241,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_24,47.6,ng/uL,1.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.33624114,947.7715346,,272,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_25,148,ng/uL,3.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29145912,1155.507775,,898,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_26,59.2,ng/uL,1.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17001701,1181.819574,,410,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_27,41.6,ng/uL,1.04,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,273,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_28,38.8,ng/uL,0.971,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.65996015,1139.857995,,271,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_29,67.6,ng/uL,1.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.81783489,1151.054635,,451,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-183052,3/8/2026 18:31,dsDNA BR,0526GOLD_30,237,ng/uL,5.93,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.10550113,1011.688976,,1160,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-182651,3/8/2026 18:26,dsDNA BR,0526GOLD_01,49.6,ng/uL,1.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29145912,1155.507775,,342,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:26,dsDNA BR,0526GOLD_02,30.6,ng/uL,0.765,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17001701,1181.819574,,226,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:26,dsDNA BR,0526GOLD_03,50.8,ng/uL,1.27,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,327,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:26,dsDNA BR,0526GOLD_04,64.4,ng/uL,1.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.65996015,1139.857995,,427,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:26,dsDNA BR,0526GOLD_05,50.8,ng/uL,1.27,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.81783489,1151.054635,,349,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:26,dsDNA BR,0526GOLD_06,52.4,ng/uL,1.31,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.10550113,1011.688976,,315,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:26,dsDNA BR,0526GOLD_07,33,ng/uL,0.824,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.51840431,1005.516547,,206,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:26,dsDNA BR,0526GOLD_08,54.8,ng/uL,1.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.33624114,947.7715346,,309,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:27,dsDNA BR,0526GOLD_09,50.8,ng/uL,1.27,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29145912,1155.507775,,349,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:27,dsDNA BR,0526GOLD_10,83.2,ng/uL,2.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17001701,1181.819574,,559,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:27,dsDNA BR,0526GOLD_11,22.9,ng/uL,0.573,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,159,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:27,dsDNA BR,0526GOLD_12,104,ng/uL,2.59,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.65996015,1139.857995,,653,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:27,dsDNA BR,0526GOLD_13,114,ng/uL,2.85,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.81783489,1151.054635,,716,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:27,dsDNA BR,0526GOLD_14,67.6,ng/uL,1.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.10550113,1011.688976,,396,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:27,dsDNA BR,0526GOLD_15,68,ng/uL,1.7,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.51840431,1005.516547,,396,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:27,dsDNA BR,0526GOLD_16,78.8,ng/uL,1.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.33624114,947.7715346,,428,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:28,dsDNA BR,0526GOLD_17,93.2,ng/uL,2.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29145912,1155.507775,,604,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:28,dsDNA BR,0526GOLD_18,104,ng/uL,2.6,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17001701,1181.819574,,680,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:28,dsDNA BR,0526GOLD_19,92.8,ng/uL,2.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,560,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:28,dsDNA BR,0526GOLD_20,51.6,ng/uL,1.29,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.65996015,1139.857995,,349,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:28,dsDNA BR,0526GOLD_21,59.6,ng/uL,1.49,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.81783489,1151.054635,,403,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:28,dsDNA BR,0526GOLD_22,104,ng/uL,2.59,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.10550113,1011.688976,,579,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:28,dsDNA BR,0526GOLD_23,40.8,ng/uL,1.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.51840431,1005.516547,,250,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:28,dsDNA BR,0526GOLD_24,48,ng/uL,1.2,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.33624114,947.7715346,,274,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-182651,3/8/2026 18:29,dsDNA BR,0526GOLD_25,125,ng/uL,3.13,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29145912,1155.507775,,780,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-182651,3/8/2026 18:29,dsDNA BR,0526GOLD_26,51.6,ng/uL,1.29,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17001701,1181.819574,,364,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-182651,3/8/2026 18:29,dsDNA BR,0526GOLD_27,34.4,ng/uL,0.861,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,229,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-182651,3/8/2026 18:29,dsDNA BR,0526GOLD_28,32.8,ng/uL,0.82,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.65996015,1139.857995,,232,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-182651,3/8/2026 18:29,dsDNA BR,0526GOLD_29,56.4,ng/uL,1.41,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.81783489,1151.054635,,384,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-182651,3/8/2026 18:29,dsDNA BR,0526GOLD_30,204,ng/uL,5.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.10550113,1011.688976,,1030,3/8/2026 16:50,,,,,,8,1.9.0,6
030826-174002,3/8/2026 17:40,dsDNA BR,qubit_blank,0.192,ng/uL,0.0048,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.51840431,1005.516547,,13.4,3/8/2026 16:50,,,,,,8,1.9.0,8
