Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
020925-132257,2/9/2025 13:23,dsDNA BR,0425GOLD_01,56.8,ng/uL,1.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,364,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:23,dsDNA BR,0425GOLD_02,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,421,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:23,dsDNA BR,0425GOLD_03,79.6,ng/uL,1.99,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,487,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:23,dsDNA BR,0425GOLD_04,49.2,ng/uL,1.23,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,324,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:23,dsDNA BR,0425GOLD_05,40,ng/uL,0.999,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,263,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:23,dsDNA BR,0425GOLD_06,43.6,ng/uL,1.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,249,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:23,dsDNA BR,0425GOLD_07,101,ng/uL,2.52,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,543,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:23,dsDNA BR,0425GOLD_08,44.8,ng/uL,1.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,246,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:24,dsDNA BR,0425GOLD_09,52,ng/uL,1.3,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,336,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:24,dsDNA BR,0425GOLD_10,62.8,ng/uL,1.57,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,424,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:24,dsDNA BR,0425GOLD_11,43.2,ng/uL,1.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,280,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:24,dsDNA BR,0425GOLD_12,44,ng/uL,1.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,293,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:24,dsDNA BR,0425GOLD_13,56.8,ng/uL,1.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,363,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:24,dsDNA BR,0425GOLD_14,42,ng/uL,1.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,240,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:24,dsDNA BR,0425GOLD_15,51.2,ng/uL,1.28,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,295,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:24,dsDNA BR,0425GOLD_16,83.2,ng/uL,2.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,430,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_17,103,ng/uL,2.57,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,617,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_18,39.3,ng/uL,0.982,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,277,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_19,45.6,ng/uL,1.14,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,293,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_20,68.8,ng/uL,1.72,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,439,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_21,58,ng/uL,1.45,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,368,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_22,88,ng/uL,2.2,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,467,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_23,58.8,ng/uL,1.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,335,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_24,30.1,ng/uL,0.752,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,172,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_25,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,368,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_26,42,ng/uL,1.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,295,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_27,53.6,ng/uL,1.34,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,341,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_28,78.8,ng/uL,1.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,495,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_29,25.1,ng/uL,0.627,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,173,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_30,36.9,ng/uL,0.922,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,214,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-132257,2/9/2025 13:26,dsDNA BR,0425GOLD_blank,0.296,ng/uL,0.00741,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,15.7,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-131735,2/9/2025 13:17,dsDNA BR,0425GOLD_01,59.2,ng/uL,1.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,377,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:17,dsDNA BR,0425GOLD_02,67.6,ng/uL,1.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,453,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:17,dsDNA BR,0425GOLD_03,88.4,ng/uL,2.21,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,535,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:17,dsDNA BR,0425GOLD_04,57.2,ng/uL,1.43,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,371,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:17,dsDNA BR,0425GOLD_05,44.4,ng/uL,1.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,290,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:17,dsDNA BR,0425GOLD_06,40,ng/uL,1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,230,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:17,dsDNA BR,0425GOLD_07,98.4,ng/uL,2.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,531,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:17,dsDNA BR,0425GOLD_08,44.8,ng/uL,1.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,245,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:18,dsDNA BR,0425GOLD_09,62,ng/uL,1.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,393,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:18,dsDNA BR,0425GOLD_10,69.6,ng/uL,1.74,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,464,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:18,dsDNA BR,0425GOLD_11,47.6,ng/uL,1.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,307,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:18,dsDNA BR,0425GOLD_12,50.4,ng/uL,1.26,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,330,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:18,dsDNA BR,0425GOLD_13,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,422,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-131735,2/9/2025 13:18,dsDNA BR,0425GOLD_14,47.2,ng/uL,1.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,266,2/9/2025 12:16,,,,,,8,1.9.0,8
