"type","durationMinutes","startTime","endTime","startNum","endNum","eventDO"
"Moderate",59.9999999991269,"2024-07-18 04:09:00","2024-07-18 05:09:00",54.5813,54.58141,2.95799973333333
"Moderate",180.000000001115,"2024-07-18 07:39:00","2024-07-18 10:39:00",54.5817,54.58204,2.31080808571429
"Moderate",479.99999999675,"2024-07-18 22:09:00","2024-07-19 06:09:00",54.58335,54.58426,2.43272768235294
"Moderate",119.999999998254,"2024-07-20 04:09:00","2024-07-20 06:09:00",54.58678,54.587,2.46648742
"Moderate",89.9999999986903,"2024-07-21 05:39:00","2024-07-21 07:09:00",54.58969,54.58986,2.165855525
"Moderate",59.9999999953923,"2024-07-27 23:09:00","2024-07-28 00:09:00",54.60812,54.60824,2.9896854
"Moderate",89.9999999986903,"2024-07-31 02:09:00","2024-07-31 03:39:00",54.61668,54.61686,2.729399375
"Moderate",119.999999998254,"2024-08-01 02:39:00","2024-08-01 04:39:00",54.61948,54.61971,2.4875415
"Moderate",119.999999998254,"2024-08-02 03:39:00","2024-08-02 05:39:00",54.62233,54.62256,2.30315154
"Moderate",89.9999999986903,"2024-08-03 04:39:00","2024-08-03 06:09:00",54.62519,54.62536,1.7943622
"Moderate",240.000000003977,"2024-08-04 03:09:00","2024-08-04 07:09:00",54.62776,54.62821,2.12967561111111
"Moderate",480.000000004219,"2024-08-05 00:09:00","2024-08-05 08:09:00",54.63015,54.63107,2.29736904117647
"Moderate",150.000000001552,"2024-08-06 05:39:00","2024-08-06 08:09:00",54.63352,54.63381,2.02448895
"Moderate",119.999999998254,"2024-08-08 05:39:00","2024-08-08 07:39:00",54.639,54.63923,2.60878604
"Moderate",60.0000000028615,"2024-08-10 22:09:00","2024-08-10 23:09:00",54.64636,54.64648,2.6436955
"Moderate",60.0000000028615,"2024-09-06 07:12:00","2024-09-06 08:12:00",54.71863,54.71874,2.9556847
"Moderate",59.9999999991269,"2024-09-06 20:12:00","2024-09-06 21:12:00",54.72011,54.72023,3.1672564
"Moderate",119.999999998254,"2024-09-11 23:12:00","2024-09-12 01:12:00",54.73416,54.73438,2.2397789
"Moderate",119.999999998254,"2024-09-13 00:12:00","2024-09-13 02:12:00",54.73701,54.73724,1.77259482
"Moderate",210.000000000679,"2024-09-14 00:12:00","2024-09-14 03:42:00",54.73975,54.74015,2.0952087125
"Moderate",210.000000004413,"2024-09-15 01:12:00","2024-09-15 04:42:00",54.7426,54.743,1.74582367375
"Moderate",119.999999998254,"2024-09-16 03:42:00","2024-09-16 05:42:00",54.74563,54.74586,1.58187854
"Moderate",150.000000001552,"2024-09-17 04:12:00","2024-09-17 06:42:00",54.74842,54.74871,1.96728683333333
"Moderate",149.999999994083,"2024-09-18 04:42:00","2024-09-18 07:12:00",54.75122,54.75151,1.88569645
"Moderate",180.000000001115,"2024-09-19 05:12:00","2024-09-19 08:12:00",54.75402,54.75436,1.79890791428571
"Moderate",90.0000000024249,"2024-09-19 18:42:00","2024-09-19 20:12:00",54.75556,54.75573,2.4265642
"Moderate",209.999999996944,"2024-09-20 05:12:00","2024-09-20 08:42:00",54.75676,54.75716,1.978202
"Moderate",120.000000005723,"2024-09-20 19:12:00","2024-09-20 21:12:00",54.75836,54.75858,1.97791896
"Moderate",60.0000000028615,"2024-09-21 08:12:00","2024-09-21 09:12:00",54.75984,54.75995,1.6432462
"Moderate",60.0000000028615,"2024-09-21 20:42:00","2024-09-21 21:42:00",54.76127,54.76138,2.64633096666667
"Moderate",59.9999999991269,"2024-09-22 21:42:00","2024-09-22 22:42:00",54.76412,54.76424,2.5931957
"Moderate",59.9999999953923,"2024-09-27 01:42:00","2024-09-27 02:42:00",54.77554,54.77565,2.7305658
"Moderate",120.000000001988,"2024-09-29 02:42:00","2024-09-29 04:42:00",54.78113,54.78136,2.78071338
"Moderate",59.9999999953923,"2024-10-01 04:42:00","2024-10-01 05:42:00",54.78684,54.78695,2.7806166
"Moderate",59.9999999991269,"2024-10-03 06:12:00","2024-10-03 07:12:00",54.79249,54.7926,2.59534346666667
"Marginal",59.9999999953923,"2024-06-15 00:39:00","2024-06-15 01:39:00",54.49049,54.4906,2.34561056666667
"Marginal",119.999999998254,"2024-06-16 00:39:00","2024-06-16 02:39:00",54.49322,54.49345,2.81992882
"Marginal",150.000000001552,"2024-06-17 01:09:00","2024-06-17 03:39:00",54.49602,54.49631,2.9233337
"Marginal",150.000000001552,"2024-06-18 01:39:00","2024-06-18 04:09:00",54.49882,54.4991,2.73036236666667
"Marginal",210.000000004413,"2024-06-19 01:39:00","2024-06-19 05:09:00",54.50156,54.50196,1.8669277
"Marginal",179.999999997381,"2024-06-20 03:09:00","2024-06-20 06:09:00",54.50447,54.50481,1.86241404285714
"Marginal",210.000000000679,"2024-06-21 03:39:00","2024-06-21 07:09:00",54.50727,54.50767,1.869468325
"Marginal",209.999999996944,"2024-06-22 04:09:00","2024-06-22 07:39:00",54.51006,54.51046,1.6014601375
"Marginal",180.000000001115,"2024-06-23 05:09:00","2024-06-23 08:09:00",54.51292,54.51326,2.10475427142857
"Marginal",60.0000000028615,"2024-06-24 06:09:00","2024-06-24 07:09:00",54.51577,54.51588,1.97811513333333
"Marginal",90.0000000024249,"2024-06-27 08:09:00","2024-06-27 09:39:00",54.52422,54.52439,3.072815175
"Marginal",59.9999999991269,"2024-06-27 22:39:00","2024-06-27 23:39:00",54.52587,54.52599,2.6226942
"Marginal",89.9999999986903,"2024-06-28 23:39:00","2024-06-29 01:09:00",54.52873,54.5289,2.627635475
"Marginal",120.000000005723,"2024-06-30 00:09:00","2024-06-30 02:09:00",54.53152,54.53175,2.147884
"Marginal",210.000000000679,"2024-06-30 23:39:00","2024-07-01 03:09:00",54.53421,54.53461,2.2503729
"Marginal",119.999999998254,"2024-07-02 02:09:00","2024-07-02 04:09:00",54.53723,54.53746,2.15726916
"Marginal",120.000000001988,"2024-07-03 03:09:00","2024-07-03 05:09:00",54.54009,54.54031,2.53387562
"Marginal",149.999999997817,"2024-07-04 03:39:00","2024-07-04 06:09:00",54.54288,54.54317,2.1909653
"Marginal",120.000000005723,"2024-07-05 04:39:00","2024-07-05 06:39:00",54.54574,54.54596,1.88214044
"Marginal",180.000000001115,"2024-07-06 04:39:00","2024-07-06 07:39:00",54.54848,54.54882,1.74121363428571
"Marginal",179.999999997381,"2024-07-07 05:09:00","2024-07-07 08:09:00",54.55127,54.55162,2.10863032142857
"Marginal",180.000000001115,"2024-07-08 05:39:00","2024-07-08 08:39:00",54.55407,54.55441,2.96241767142857
"Marginal",210.000000004413,"2024-07-09 06:09:00","2024-07-09 09:39:00",54.55687,54.55727,2.1854431875
"Marginal",90.0000000024249,"2024-07-09 20:09:00","2024-07-09 21:39:00",54.55846,54.55864,2.5075757
"Marginal",119.999999998254,"2024-07-10 06:39:00","2024-07-10 08:39:00",54.55966,54.55989,2.84908304
"Marginal",89.9999999986903,"2024-07-10 20:39:00","2024-07-10 22:09:00",54.56126,54.56143,2.569112475
"Marginal",210.000000000679,"2024-07-11 06:39:00","2024-07-11 10:09:00",54.5624,54.5628,2.7785844
"Marginal",120.000000001988,"2024-07-11 21:09:00","2024-07-11 23:09:00",54.56406,54.56429,2.1387556
"Marginal",329.999999998932,"2024-07-12 04:39:00","2024-07-12 10:09:00",54.56491,54.56554,2.78383336666667
"Marginal",119.999999998254,"2024-07-12 22:09:00","2024-07-13 00:09:00",54.56691,54.56714,1.98034122
"Marginal",299.999999999369,"2024-07-13 03:39:00","2024-07-13 08:39:00",54.56754,54.56811,2.85371339090909
"Marginal",150.000000001552,"2024-07-13 22:09:00","2024-07-14 00:39:00",54.56965,54.56994,2.55116013333333
"Marginal",59.9999999953923,"2024-07-14 08:09:00","2024-07-14 09:09:00",54.57079,54.57091,3.4558442
"Marginal",149.999999997817,"2024-07-14 23:09:00","2024-07-15 01:39:00",54.57251,54.57279,2.28042911666667
"Marginal",299.999999999369,"2024-07-15 05:09:00","2024-07-15 10:09:00",54.57319,54.57376,2.97250216363636
"Marginal",299.999999999369,"2024-07-15 21:39:00","2024-07-16 02:39:00",54.57507,54.57564,2.66709561818182
"Marginal",150.000000001552,"2024-07-17 01:09:00","2024-07-17 03:39:00",54.57821,54.5785,1.95338835
"Marginal",90.0000000024249,"2024-07-17 05:39:00","2024-07-17 07:09:00",54.57873,54.5789,3.264493175
"Marginal",149.999999994083,"2024-07-17 09:39:00","2024-07-17 12:09:00",54.57918,54.57947,3.18021366666667
"Marginal",59.9999999991269,"2024-07-18 04:09:00","2024-07-18 05:09:00",54.5813,54.58141,2.95799973333333
"Marginal",360.000000002231,"2024-07-18 07:09:00","2024-07-18 13:09:00",54.58164,54.58232,2.68913586153846
"Marginal",720.000000000726,"2024-07-18 20:39:00","2024-07-19 08:39:00",54.58318,54.58455,2.682794744
"Marginal",180.000000001115,"2024-07-20 03:39:00","2024-07-20 06:39:00",54.58672,54.58706,2.67493755714286
"Marginal",119.999999998254,"2024-07-21 05:09:00","2024-07-21 07:09:00",54.58963,54.58986,2.33325916
"Marginal",90.0000000024249,"2024-07-22 05:39:00","2024-07-22 07:09:00",54.59243,54.5926,3.16057675
"Marginal",119.999999998254,"2024-07-24 07:09:00","2024-07-24 09:09:00",54.59808,54.5983,2.96630806
"Marginal",150.000000001552,"2024-07-25 06:09:00","2024-07-25 08:39:00",54.6007,54.60099,3.14901286666667
"Marginal",89.9999999986903,"2024-07-27 23:09:00","2024-07-28 00:39:00",54.60812,54.60829,3.101282975
"Marginal",60.0000000028615,"2024-07-30 01:39:00","2024-07-30 02:39:00",54.61389,54.614,2.83334536666667
"Marginal",150.000000001552,"2024-07-31 01:09:00","2024-07-31 03:39:00",54.61657,54.61686,2.9537363
"Marginal",149.999999997817,"2024-08-01 02:09:00","2024-08-01 04:39:00",54.61942,54.61971,2.59889945
"Marginal",150.000000001552,"2024-08-02 03:09:00","2024-08-02 05:39:00",54.62228,54.62256,2.44666701666667
"Marginal",150.000000001552,"2024-08-03 04:09:00","2024-08-03 06:39:00",54.62513,54.62542,2.2605685
"Marginal",329.999999995198,"2024-08-04 02:09:00","2024-08-04 07:39:00",54.62764,54.62827,2.3910157
"Marginal",89.9999999986903,"2024-08-04 11:39:00","2024-08-04 13:09:00",54.62873,54.6289,3.1638801
"Marginal",539.999999999611,"2024-08-04 23:39:00","2024-08-05 08:39:00",54.6301,54.63112,2.3952239
"Marginal",210.000000004413,"2024-08-06 04:39:00","2024-08-06 08:09:00",54.63341,54.63381,2.3205264625
"Marginal",59.9999999991269,"2024-08-07 08:09:00","2024-08-07 09:09:00",54.63655,54.63666,3.32962113333333
"Marginal",89.9999999986903,"2024-08-07 19:39:00","2024-08-07 21:09:00",54.63786,54.63803,2.7751216
"Marginal",269.999999999806,"2024-08-08 04:39:00","2024-08-08 09:09:00",54.63889,54.6394,2.86252275
"Marginal",60.0000000028615,"2024-08-10 22:09:00","2024-08-10 23:09:00",54.64636,54.64648,2.6436955
"Marginal",59.9999999953923,"2024-08-11 08:09:00","2024-08-11 09:09:00",54.64751,54.64762,3.04065643333333
"Marginal",89.9999999986903,"2024-08-18 04:09:00","2024-08-18 05:39:00",54.66623,54.6664,3.194988925
"Marginal",60.0000000028615,"2024-08-29 02:12:00","2024-08-29 03:12:00",54.69614,54.69626,3.3820512
"Marginal",89.9999999986903,"2024-09-02 05:12:00","2024-09-02 06:42:00",54.70744,54.70761,3.08363215
"Marginal",89.9999999986903,"2024-09-03 05:42:00","2024-09-03 07:12:00",54.71024,54.71041,3.46035245
"Marginal",90.0000000024249,"2024-09-06 06:42:00","2024-09-06 08:12:00",54.71857,54.71874,3.03433945
"Marginal",59.9999999991269,"2024-09-06 20:12:00","2024-09-06 21:12:00",54.72011,54.72023,3.1672564
"Marginal",120.000000001988,"2024-09-07 07:12:00","2024-09-07 09:12:00",54.72137,54.7216,3.28006024
"Marginal",60.0000000028615,"2024-09-07 20:42:00","2024-09-07 21:42:00",54.72291,54.72303,2.5037669
"Marginal",89.9999999986903,"2024-09-08 06:42:00","2024-09-08 08:12:00",54.72405,54.72422,3.314563475
"Marginal",120.000000001988,"2024-09-10 22:12:00","2024-09-11 00:12:00",54.7313,54.73153,3.0954516
"Marginal",119.999999998254,"2024-09-11 23:12:00","2024-09-12 01:12:00",54.73416,54.73438,2.2397789
"Marginal",150.000000001552,"2024-09-12 23:42:00","2024-09-13 02:12:00",54.73695,54.73724,2.03022785
"Marginal",210.000000000679,"2024-09-14 00:12:00","2024-09-14 03:42:00",54.73975,54.74015,2.0952087125
"Marginal",210.000000004413,"2024-09-15 01:12:00","2024-09-15 04:42:00",54.7426,54.743,1.74582367375
"Marginal",210.000000004413,"2024-09-16 02:42:00","2024-09-16 06:12:00",54.74551,54.74591,2.2303761625
"Marginal",150.000000001552,"2024-09-17 04:12:00","2024-09-17 06:42:00",54.74842,54.74871,1.96728683333333
"Marginal",209.999999996944,"2024-09-18 03:42:00","2024-09-18 07:12:00",54.75111,54.75151,2.255705375
"Marginal",120.000000001988,"2024-09-18 17:42:00","2024-09-18 19:42:00",54.75271,54.75293,3.08376332
"Marginal",240.000000003977,"2024-09-19 04:12:00","2024-09-19 08:12:00",54.7539,54.75436,2.11302597777778
"Marginal",119.999999998254,"2024-09-19 18:12:00","2024-09-19 20:12:00",54.7555,54.75573,2.55075554
"Marginal",209.999999996944,"2024-09-20 05:12:00","2024-09-20 08:42:00",54.75676,54.75716,1.978202
"Marginal",120.000000005723,"2024-09-20 19:12:00","2024-09-20 21:12:00",54.75836,54.75858,1.97791896
"Marginal",210.000000004413,"2024-09-21 05:42:00","2024-09-21 09:12:00",54.75955,54.75995,2.5251784125
"Marginal",90.0000000024249,"2024-09-21 20:42:00","2024-09-21 22:12:00",54.76127,54.76144,2.820945
"Marginal",119.999999998254,"2024-09-22 07:42:00","2024-09-22 09:42:00",54.76252,54.76275,3.02024932
"Marginal",59.9999999991269,"2024-09-22 21:42:00","2024-09-22 22:42:00",54.76412,54.76424,2.5931957
"Marginal",59.9999999953923,"2024-09-23 22:42:00","2024-09-23 23:42:00",54.76697,54.76709,2.7217061
"Marginal",60.0000000028615,"2024-09-26 00:42:00","2024-09-26 01:42:00",54.77268,54.7728,2.93329923333333
"Marginal",89.9999999986903,"2024-09-27 01:12:00","2024-09-27 02:42:00",54.77548,54.77565,2.87777425
"Marginal",60.0000000028615,"2024-09-28 02:42:00","2024-09-28 03:42:00",54.77839,54.7785,2.2128682
"Marginal",150.000000001552,"2024-09-29 02:12:00","2024-09-29 04:42:00",54.78107,54.78136,2.86286881666667
"Marginal",90.0000000024249,"2024-09-30 03:42:00","2024-09-30 05:12:00",54.78398,54.78416,2.947862825
"Marginal",59.9999999953923,"2024-10-01 04:42:00","2024-10-01 05:42:00",54.78684,54.78695,2.7806166
"Marginal",90.0000000024249,"2024-10-03 05:42:00","2024-10-03 07:12:00",54.79243,54.7926,2.7686409
"Marginal",89.9999999986903,"2024-10-05 06:42:00","2024-10-05 08:12:00",54.79803,54.7982,3.033387275
"Sub-Optimal",60.0000000028615,"2024-06-10 07:09:00","2024-06-10 08:09:00",54.47753,54.47764,4.55848266666667
"Sub-Optimal",120.000000001988,"2024-06-13 22:39:00","2024-06-14 00:39:00",54.48752,54.48775,4.29868116
"Sub-Optimal",120.000000001988,"2024-06-15 00:09:00","2024-06-15 02:09:00",54.49043,54.49066,3.11968942
"Sub-Optimal",90.0000000024249,"2024-06-15 06:09:00","2024-06-15 07:39:00",54.49111,54.49128,3.231681625
"Sub-Optimal",59.9999999991269,"2024-06-15 18:39:00","2024-06-15 19:39:00",54.49254,54.49265,2.6039761
"Sub-Optimal",119.999999998254,"2024-06-16 00:39:00","2024-06-16 02:39:00",54.49322,54.49345,2.81992882
"Sub-Optimal",150.000000001552,"2024-06-17 01:09:00","2024-06-17 03:39:00",54.49602,54.49631,2.9233337
"Sub-Optimal",150.000000001552,"2024-06-18 01:39:00","2024-06-18 04:09:00",54.49882,54.4991,2.73036236666667
"Sub-Optimal",210.000000004413,"2024-06-19 01:39:00","2024-06-19 05:09:00",54.50156,54.50196,1.8669277
"Sub-Optimal",239.999999996508,"2024-06-20 02:09:00","2024-06-20 06:09:00",54.50436,54.50481,2.38204381111111
"Sub-Optimal",269.999999999806,"2024-06-21 02:39:00","2024-06-21 07:09:00",54.50715,54.50767,2.32691176
"Sub-Optimal",239.999999996508,"2024-06-22 03:39:00","2024-06-22 07:39:00",54.51001,54.51046,1.89837212222222
"Sub-Optimal",60.0000000028615,"2024-06-22 11:39:00","2024-06-22 12:39:00",54.51092,54.51103,3.65650483333333
"Sub-Optimal",210.000000004413,"2024-06-23 04:39:00","2024-06-23 08:09:00",54.51286,54.51326,2.2920895125
"Sub-Optimal",179.999999997381,"2024-06-24 04:39:00","2024-06-24 07:39:00",54.5156,54.51594,3.2096332
"Sub-Optimal",299.999999999369,"2024-06-25 02:39:00","2024-06-25 07:39:00",54.51811,54.51868,4.01134854545455
"Sub-Optimal",60.0000000028615,"2024-06-25 21:09:00","2024-06-25 22:09:00",54.52022,54.52034,4.01596993333333
"Sub-Optimal",89.9999999986903,"2024-06-26 07:09:00","2024-06-26 08:39:00",54.52136,54.52154,4.49972685
"Sub-Optimal",120.000000001988,"2024-06-26 21:09:00","2024-06-26 23:09:00",54.52296,54.52319,4.11950358
"Sub-Optimal",90.0000000024249,"2024-06-27 08:09:00","2024-06-27 09:39:00",54.52422,54.52439,3.072815175
"Sub-Optimal",119.999999998254,"2024-06-27 21:39:00","2024-06-27 23:39:00",54.52576,54.52599,3.12124488
"Sub-Optimal",119.999999998254,"2024-06-28 23:09:00","2024-06-29 01:09:00",54.52867,54.5289,2.89453478
"Sub-Optimal",60.0000000028615,"2024-06-29 10:39:00","2024-06-29 11:39:00",54.52998,54.5301,4.376299
"Sub-Optimal",210.000000004413,"2024-06-29 22:39:00","2024-06-30 02:09:00",54.53135,54.53175,2.9934223125
"Sub-Optimal",269.999999999806,"2024-06-30 23:09:00","2024-07-01 03:39:00",54.53415,54.53466,2.6174437
"Sub-Optimal",180.000000001115,"2024-07-02 01:09:00","2024-07-02 04:09:00",54.53712,54.53746,2.78008082857143
"Sub-Optimal",180.000000001115,"2024-07-03 02:09:00","2024-07-03 05:09:00",54.53997,54.54031,3.04660892857143
"Sub-Optimal",209.999999996944,"2024-07-04 02:39:00","2024-07-04 06:09:00",54.54277,54.54317,2.7018408125
"Sub-Optimal",209.999999996944,"2024-07-05 03:39:00","2024-07-05 07:09:00",54.54562,54.54602,2.8232167125
"Sub-Optimal",210.000000000679,"2024-07-06 04:09:00","2024-07-06 07:39:00",54.54842,54.54882,2.022442055
"Sub-Optimal",60.0000000028615,"2024-07-06 18:09:00","2024-07-06 19:09:00",54.55002,54.55013,3.52309536666667
"Sub-Optimal",210.000000000679,"2024-07-07 04:39:00","2024-07-07 08:09:00",54.55122,54.55162,2.35000053125
"Sub-Optimal",60.0000000028615,"2024-07-07 19:09:00","2024-07-07 20:09:00",54.55287,54.55299,4.34547136666667
"Sub-Optimal",270.00000000354,"2024-07-08 04:09:00","2024-07-08 08:39:00",54.5539,54.55441,3.37351797
"Sub-Optimal",59.9999999991269,"2024-07-08 19:39:00","2024-07-08 20:39:00",54.55567,54.55578,3.29510306666667
"Sub-Optimal",330.000000002667,"2024-07-09 04:39:00","2024-07-09 10:09:00",54.5567,54.55732,2.87364291666667
"Sub-Optimal",150.000000001552,"2024-07-09 19:09:00","2024-07-09 21:39:00",54.55835,54.55864,3.14860041666667
"Sub-Optimal",330.000000002667,"2024-07-10 04:39:00","2024-07-10 10:09:00",54.55943,54.56006,3.47503051818182
"Sub-Optimal",180.000000001115,"2024-07-10 19:39:00","2024-07-10 22:39:00",54.56115,54.56149,3.2383774
"Sub-Optimal",449.999999997186,"2024-07-11 03:39:00","2024-07-11 11:09:00",54.56206,54.56292,3.53303151875
"Sub-Optimal",240.000000003977,"2024-07-11 19:39:00","2024-07-11 23:39:00",54.56389,54.56434,3.09331766666667
"Sub-Optimal",629.999999998302,"2024-07-12 01:39:00","2024-07-12 12:09:00",54.56457,54.56577,3.35814088636364
