lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0726FENC_01,2026-07-08,FENC,1,2026-07-16,Kyra Lenderman,1,FALSE,,,,,1
0726FENC_02,2026-07-08,FENC,2,2026-07-16,Kyra Lenderman,0,FALSE,,,,,0
0726FENC_03,2026-07-08,FENC,3,2026-07-16,Mariah Kachmar,0.5,FALSE,,,,,0.5
0726FENC_04,2026-07-08,FENC,4,2026-07-16,Mariah Kachmar,1,FALSE,,,,,1
0726FENC_05,2026-07-08,FENC,5,2026-07-16,Isaiah Mayo,0,FALSE,,,,,0
0726FENC_06,2026-07-08,FENC,6,2026-07-16,Isaiah Mayo,1,FALSE,,,,,1
0726FENC_07,2026-07-08,FENC,7,2026-07-16,Mariah Kachmar,0,FALSE,,,,,0
0726FENC_08,2026-07-08,FENC,8,2026-07-16,Mariah Kachmar,0,FALSE,,,,,0
0726FENC_09,2026-07-08,FENC,9,2026-07-16,Kyra Lenderman,1,FALSE,,,,,1
0726FENC_10,2026-07-08,FENC,10,2026-07-16,Kyra Lenderman,0.5,FALSE,,,,,0.5
0726FENC_11,2026-07-08,FENC,11,2026-07-16,Isaiah Mayo,0,FALSE,,,,,0
0726FENC_12,2026-07-08,FENC,12,2026-07-16,Isaiah Mayo,0,FALSE,,,,,0
0726FENC_13,2026-07-08,FENC,13,2026-07-16,Isaiah Mayo,2,FALSE,,,,,2
0726FENC_14,2026-07-08,FENC,14,2026-07-16,Isaiah Mayo,0,FALSE,,,,,0
0726FENC_15,2026-07-08,FENC,15,2026-07-16,Mariah Kachmar,0.5,FALSE,,,,,0.5
0726FENC_16,2026-07-08,FENC,16,2026-07-16,Mariah Kachmar,0,FALSE,,,,,0
0726FENC_17,2026-07-08,FENC,17,2026-07-16,Isaiah Mayo,0.5,TRUE,2026-07-16,Kyra Lenderman,0,,0
0726FENC_18,2026-07-08,FENC,18,2026-07-16,Isaiah Mayo,0.5,TRUE,2026-07-16,Kyra Lenderman,1,,1
0726FENC_19,2026-07-08,FENC,19,2026-07-16,Kyra Lenderman,1,TRUE,2026-07-16,Sarina Dery,1,,1
0726FENC_20,2026-07-08,FENC,20,2026-07-16,Kyra Lenderman,0,FALSE,,,,,0
0726FENC_21,2026-07-08,FENC,21,2026-07-16,Mariah Kachmar,1,FALSE,,,,,1
0726FENC_22,2026-07-08,FENC,22,2026-07-16,Mariah Kachmar,0,FALSE,,,,,0
0726FENC_23,2026-07-08,FENC,23,2026-07-16,Kyra Lenderman,0.5,FALSE,,,,,0.5
0726FENC_24,2026-07-08,FENC,24,2026-07-16,Kyra Lenderman,2,FALSE,,,,,2
0726FENC_25,2026-07-08,FENC,25,2026-07-16,Isaiah Mayo,0.5,FALSE,,,,,0.5
0726FENC_26,2026-07-08,FENC,26,2026-07-16,Isaiah Mayo,0,FALSE,,,,,0
0726FENC_27,2026-07-08,FENC,27,2026-07-16,Sarina Dery,1,FALSE,,,,,1
0726FENC_28,2026-07-08,FENC,28,2026-07-16,Sarina Dery,0.5,FALSE,,,,,0.5
0726FENC_29,2026-07-08,FENC,29,2026-07-16,Kyra Lenderman,1,FALSE,,,,,1
0726FENC_30,2026-07-08,FENC,30,2026-07-16,Kyra Lenderman,1,FALSE,,,,,1
