lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0426GOLD_01,2026-04-08,GOLD,1,2026-04-15,Sarina Dery,0,FALSE,,,,,0
0426GOLD_02,2026-04-08,GOLD,2,2026-04-15,Sarina Dery,0.5,FALSE,,,,,0.5
0426GOLD_03,2026-04-08,GOLD,3,2026-04-15,Kyra Lenderman,0.5,FALSE,,,,,0.5
0426GOLD_04,2026-04-08,GOLD,4,2026-04-15,Kyra Lenderman,0.5,FALSE,,,,,0.5
0426GOLD_05,2026-04-08,GOLD,5,2026-04-15,Isaiah Mayo,0,FALSE,,,,,0
0426GOLD_06,2026-04-08,GOLD,6,2026-04-15,Isaiah Mayo,0,FALSE,,,,,0
0426GOLD_07,2026-04-08,GOLD,7,2026-04-15,Kyra Lenderman,0,FALSE,,,,,0
0426GOLD_08,2026-04-08,GOLD,8,2026-04-15,Kyra Lenderman,0.5,TRUE,2026-04-15,Sarina Dery,0.5,,0.5
0426GOLD_09,2026-04-08,GOLD,9,2026-04-15,Isaiah Mayo,0,FALSE,,,,,0
0426GOLD_10,2026-04-08,GOLD,10,2026-04-15,Isaiah Mayo,0.5,FALSE,,,,,0.5
0426GOLD_11,2026-04-08,GOLD,11,2026-04-15,Sarina Dery,0,FALSE,,,,,0
0426GOLD_12,2026-04-08,GOLD,12,2026-04-15,Sarina Dery,0.5,FALSE,,,,,0.5
0426GOLD_13,2026-04-08,GOLD,13,2026-04-15,Isaiah Mayo,0.5,FALSE,,,,,0.5
0426GOLD_14,2026-04-08,GOLD,14,2026-04-15,Isaiah Mayo,0.5,FALSE,,,,,0.5
0426GOLD_15,2026-04-08,GOLD,15,2026-04-15,Kyra Lenderman,0,FALSE,,,,,0
0426GOLD_16,2026-04-08,GOLD,16,2026-04-15,Kyra Lenderman,0.5,FALSE,,,,,0.5
0426GOLD_17,2026-04-08,GOLD,17,2026-04-15,Kyra Lenderman,0,FALSE,,,,,0
0426GOLD_18,2026-04-08,GOLD,18,2026-04-15,Kyra Lenderman,0.5,FALSE,,,,,0.5
0426GOLD_19,2026-04-08,GOLD,19,2026-04-15,Isaiah Mayo,0.5,FALSE,,,,,0.5
0426GOLD_20,2026-04-08,GOLD,20,2026-04-15,Isaiah Mayo,0.5,FALSE,,,,,0.5
0426GOLD_21,2026-04-08,GOLD,21,2026-04-15,Kyra Lenderman,0.5,TRUE,2026-04-15,Isaiah Mayo,0.5,,0.5
0426GOLD_22,2026-04-08,GOLD,22,2026-04-15,Kyra Lenderman,0,TRUE,2026-04-15,Isaiah Mayo,0,,0
0426GOLD_23,2026-04-08,GOLD,23,2026-04-15,Sarina Dery,0,FALSE,,,,,0
0426GOLD_24,2026-04-08,GOLD,24,2026-04-15,Sarina Dery,0.5,FALSE,,,,,0.5
0426GOLD_25,2026-04-08,GOLD,25,2026-04-15,Isaiah Mayo,0.5,FALSE,,,,,0.5
0426GOLD_26,2026-04-08,GOLD,26,2026-04-15,Isaiah Mayo,0.5,FALSE,,,,,0.5
0426GOLD_27,2026-04-08,GOLD,27,2026-04-15,Kyra Lenderman,0.5,FALSE,,,,,0.5
0426GOLD_28,2026-04-08,GOLD,28,2026-04-15,Kyra Lenderman,0.5,FALSE,,,,,0.5
0426GOLD_29,2026-04-08,GOLD,29,2026-04-15,Kyra Lenderman,0.5,FALSE,,,,,0.5
0426GOLD_30,2026-04-08,GOLD,30,2026-04-15,Kyra Lenderman,0.5,FALSE,,,,,0.5
