lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0725ASHC_01,2025-07-14,ASHC,1,2025-07-21,Sarina Dery,0.5,TRUE,2025-07-21,Kyra Lenderman,0.5,,0.5
0725ASHC_02,2025-07-14,ASHC,2,2025-07-21,Sarina Dery,2,FALSE,,,,,2
0725ASHC_03,2025-07-14,ASHC,3,2025-07-21,Kyra Lenderman,1,FALSE,,,,,1
0725ASHC_04,2025-07-14,ASHC,4,2025-07-21,Kyra Lenderman,4,TRUE,2025-07-21,Mariah Kachmar,4,,4
0725ASHC_05,2025-07-14,ASHC,5,2025-07-21,Sarina Dery,1,FALSE,,,,,1
0725ASHC_06,2025-07-14,ASHC,6,2025-07-21,Sarina Dery,1,FALSE,,,,,1
0725ASHC_07,2025-07-14,ASHC,7,2025-07-21,Kyra Lenderman,2,FALSE,,,,,2
0725ASHC_08,2025-07-14,ASHC,8,2025-07-21,Kyra Lenderman,1,FALSE,,,,,1
0725ASHC_09,2025-07-14,ASHC,9,2025-07-21,Sarina Dery,1,FALSE,,,,,1
0725ASHC_10,2025-07-14,ASHC,10,2025-07-21,Sarina Dery,1,FALSE,,,,,1
0725ASHC_11,2025-07-14,ASHC,11,2025-07-21,Kyra Lenderman,0.5,FALSE,,,,,0.5
0725ASHC_12,2025-07-14,ASHC,12,2025-07-21,Kyra Lenderman,3,FALSE,,,,,3
0725ASHC_13,2025-07-14,ASHC,13,2025-07-21,Kyra Lenderman,0,FALSE,,,,,0
0725ASHC_14,2025-07-14,ASHC,14,2025-07-21,Kyra Lenderman,1,FALSE,,,,,1
0725ASHC_15,2025-07-14,ASHC,15,2025-07-21,Sarina Dery,1,FALSE,,,,,1
0725ASHC_16,2025-07-14,ASHC,16,2025-07-21,Sarina Dery,2,FALSE,,,,,2
0725ASHC_17,2025-07-14,ASHC,17,2025-07-21,Kyra Lenderman,1,FALSE,,,,,1
0725ASHC_18,2025-07-14,ASHC,18,2025-07-21,Kyra Lenderman,4,TRUE,2025-07-21,Mariah Kachmar,4,,4
0725ASHC_19,2025-07-14,ASHC,19,2025-07-21,Sarina Dery,1,FALSE,,,,,1
0725ASHC_20,2025-07-14,ASHC,20,2025-07-21,Sarina Dery,2,FALSE,,,,,2
0725ASHC_21,2025-07-14,ASHC,21,2025-07-21,Mariah Kachmar,0,FALSE,,,,,0
0725ASHC_22,2025-07-14,ASHC,22,2025-07-21,Mariah Kachmar,2,FALSE,,,,,2
0725ASHC_23,2025-07-14,ASHC,23,2025-07-21,Kyra Lenderman,1,FALSE,,,,,1
0725ASHC_24,2025-07-14,ASHC,24,2025-07-21,Kyra Lenderman,0.5,FALSE,,,,,0.5
0725ASHC_25,2025-07-14,ASHC,25,2025-07-21,Mariah Kachmar,1,FALSE,,,,,1
0725ASHC_26,2025-07-14,ASHC,26,2025-07-21,Mariah Kachmar,1,FALSE,,,,,1
0725ASHC_27,2025-07-14,ASHC,27,2025-07-21,Kyra Lenderman,3,FALSE,,,,,3
0725ASHC_28,2025-07-14,ASHC,28,2025-07-21,Kyra Lenderman,1,FALSE,,,,,1
0725ASHC_29,2025-07-14,ASHC,29,2025-07-21,Mariah Kachmar,1,FALSE,,,,,1
0725ASHC_30,2025-07-14,ASHC,30,2025-07-21,Mariah Kachmar,1,FALSE,,,,,1
