lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0926FENC_01,2026-09-02,FENC,1,2026-09-09,Kyra Lenderman,2,FALSE,,,,,2
0926FENC_02,2026-09-02,FENC,2,2026-09-09,Kyra Lenderman,0.5,FALSE,,,,,0.5
0926FENC_03,2026-09-02,FENC,3,2026-09-09,Mariah Kachmar,0.5,FALSE,,,,,0.5
0926FENC_04,2026-09-02,FENC,4,2026-09-09,Mariah Kachmar,0.5,FALSE,,,,,0.5
0926FENC_05,2026-09-02,FENC,5,2026-09-09,Isaiah Mayo,4,TRUE,2026-09-09,Kyra Lenderman,4,,4
0926FENC_06,2026-09-02,FENC,6,2026-09-09,Isaiah Mayo,2,FALSE,,,,,2
0926FENC_07,2026-09-02,FENC,7,2026-09-09,Mariah Kachmar,1,FALSE,,,,,1
0926FENC_08,2026-09-02,FENC,8,2026-09-09,Mariah Kachmar,2,FALSE,,,,,2
0926FENC_09,2026-09-02,FENC,9,2026-09-09,Isaiah Mayo,0,FALSE,,,,,0
0926FENC_10,2026-09-02,FENC,10,2026-09-09,Isaiah Mayo,2,FALSE,,,,,2
0926FENC_11,2026-09-02,FENC,11,2026-09-09,Kyra Lenderman,1,FALSE,,,,,1
0926FENC_12,2026-09-02,FENC,12,2026-09-09,Kyra Lenderman,2,FALSE,,,,,2
0926FENC_13,2026-09-02,FENC,13,2026-09-09,Isaiah Mayo,1,FALSE,,,,,1
0926FENC_14,2026-09-02,FENC,14,2026-09-09,Isaiah Mayo,0.5,FALSE,,,,,0.5
0926FENC_15,2026-09-02,FENC,15,2026-09-09,Mariah Kachmar,0.5,TRUE,2026-09-09,Isaiah Mayo,0.5,,0.5
0926FENC_16,2026-09-02,FENC,16,2026-09-09,Mariah Kachmar,0.5,TRUE,2026-09-09,Isaiah Mayo,0.5,,0.5
0926FENC_17,2026-09-02,FENC,17,2026-09-09,Kyra Lenderman,1,FALSE,,,,,1
0926FENC_18,2026-09-02,FENC,18,2026-09-09,Kyra Lenderman,1,FALSE,,,,,1
0926FENC_19,2026-09-02,FENC,19,2026-09-09,Sarina Dery,1,FALSE,,,,,1
0926FENC_20,2026-09-02,FENC,20,2026-09-09,Sarina Dery,0.5,FALSE,,,,,0.5
0926FENC_21,2026-09-02,FENC,21,2026-09-09,Isaiah Mayo,0,FALSE,,,,,0
0926FENC_22,2026-09-02,FENC,22,2026-09-09,Isaiah Mayo,1,FALSE,,,,,1
0926FENC_23,2026-09-02,FENC,23,2026-09-09,Kyra Lenderman,0.5,FALSE,,,,,0.5
0926FENC_24,2026-09-02,FENC,24,2026-09-09,Kyra Lenderman,0,FALSE,,,,,0
0926FENC_25,2026-09-02,FENC,25,2026-09-09,Isaiah Mayo,0.5,FALSE,,,,,0.5
0926FENC_26,2026-09-02,FENC,26,2026-09-09,Isaiah Mayo,2,FALSE,,,,,2
0926FENC_27,2026-09-02,FENC,27,2026-09-09,Sarina Dery,0.5,FALSE,,,,,0.5
0926FENC_28,2026-09-02,FENC,28,2026-09-09,Sarina Dery,1,FALSE,,,,,1
0926FENC_29,2026-09-02,FENC,29,2026-09-09,Sarina Dery,1,FALSE,,,,,1
0926FENC_30,2026-09-02,FENC,30,2026-09-09,Sarina Dery,0.5,FALSE,,,,,0.5
