lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0125ASHC_01,2025-01-06,ASHC,1,2025-01-16,Kyra Lenderman,1,FALSE,,,,,1
0125ASHC_02,2025-01-06,ASHC,2,2025-01-16,Kyra Lenderman,0,FALSE,,,,,0
0125ASHC_03,2025-01-06,ASHC,3,2025-01-16,Mariah Kachmar,0.5,FALSE,,,,,0.5
0125ASHC_04,2025-01-06,ASHC,4,2025-01-16,Mariah Kachmar,1,FALSE,,,,,1
0125ASHC_05,2025-01-06,ASHC,5,2025-01-16,Isaiah Mayo,0,FALSE,,,,,0
0125ASHC_06,2025-01-06,ASHC,6,2025-01-16,Isaiah Mayo,1,FALSE,,,,,1
0125ASHC_07,2025-01-06,ASHC,7,2025-01-16,Mariah Kachmar,0,TRUE,2025-01-16,Isaiah Mayo,0,,0
0125ASHC_08,2025-01-06,ASHC,8,2025-01-16,Mariah Kachmar,1,TRUE,2025-01-16,Isaiah Mayo,1,,1
0125ASHC_09,2025-01-06,ASHC,9,2025-01-16,Mariah Kachmar,1,FALSE,,,,,1
0125ASHC_10,2025-01-06,ASHC,10,2025-01-16,Mariah Kachmar,1,FALSE,,,,,1
0125ASHC_11,2025-01-06,ASHC,11,2025-01-16,Kyra Lenderman,1,FALSE,,,,,1
0125ASHC_12,2025-01-06,ASHC,12,2025-01-16,Kyra Lenderman,0.5,FALSE,,,,,0.5
0125ASHC_13,2025-01-06,ASHC,13,2025-01-16,Mariah Kachmar,0.5,FALSE,,,,,0.5
0125ASHC_14,2025-01-06,ASHC,14,2025-01-16,Mariah Kachmar,1,TRUE,2025-01-16,Kyra Lenderman,1,,1
0125ASHC_15,2025-01-06,ASHC,15,2025-01-16,Isaiah Mayo,1,FALSE,,,,,1
0125ASHC_16,2025-01-06,ASHC,16,2025-01-16,Isaiah Mayo,0,FALSE,,,,,0
0125ASHC_17,2025-01-06,ASHC,17,2025-01-16,Mariah Kachmar,0,FALSE,,,,,0
0125ASHC_18,2025-01-06,ASHC,18,2025-01-16,Mariah Kachmar,2,FALSE,,,,,2
0125ASHC_19,2025-01-06,ASHC,19,2025-01-16,Isaiah Mayo,0,FALSE,,,,,0
0125ASHC_20,2025-01-06,ASHC,20,2025-01-16,Isaiah Mayo,0,FALSE,,,,,0
0125ASHC_21,2025-01-06,ASHC,21,2025-01-16,Mariah Kachmar,0,FALSE,,,,,0
0125ASHC_22,2025-01-06,ASHC,22,2025-01-16,Mariah Kachmar,0,FALSE,,,,,0
0125ASHC_23,2025-01-06,ASHC,23,2025-01-16,Isaiah Mayo,1,FALSE,,,,,1
0125ASHC_24,2025-01-06,ASHC,24,2025-01-16,Isaiah Mayo,2,FALSE,,,,,2
0125ASHC_25,2025-01-06,ASHC,25,2025-01-16,Mariah Kachmar,0,FALSE,,,,,0
0125ASHC_26,2025-01-06,ASHC,26,2025-01-16,Mariah Kachmar,0,FALSE,,,,,0
0125ASHC_27,2025-01-06,ASHC,27,2025-01-16,Mariah Kachmar,0,FALSE,,,,,0
0125ASHC_28,2025-01-06,ASHC,28,2025-01-16,Mariah Kachmar,1,FALSE,,,,,1
0125ASHC_29,2025-01-06,ASHC,29,2025-01-16,Kyra Lenderman,0.5,FALSE,,,,,0.5
0125ASHC_30,2025-01-06,ASHC,30,2025-01-16,Kyra Lenderman,1,FALSE,,,,,1
