lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
1124ASHC_01,2024-11-13,ASHC,1,2024-11-21,Kyra Lenderman,3,FALSE,,,,,3
1124ASHC_02,2024-11-13,ASHC,2,2024-11-21,Kyra Lenderman,0.5,FALSE,,,,,0.5
1124ASHC_03,2024-11-13,ASHC,3,2024-11-21,Kyra Lenderman,2,FALSE,,,,,2
1124ASHC_04,2024-11-13,ASHC,4,2024-11-21,Kyra Lenderman,0.5,FALSE,,,,,0.5
1124ASHC_05,2024-11-13,ASHC,5,2024-11-21,Kyra Lenderman,1,FALSE,,,,,1
1124ASHC_06,2024-11-13,ASHC,6,2024-11-21,Kyra Lenderman,1,FALSE,,,,,1
1124ASHC_07,2024-11-13,ASHC,7,2024-11-21,Kelly Roper,0,TRUE,2024-11-21,Isaiah Mayo,0,,0
1124ASHC_08,2024-11-13,ASHC,8,2024-11-21,Kelly Roper,0,TRUE,2024-11-21,Isaiah Mayo,0,,0
1124ASHC_09,2024-11-13,ASHC,9,2024-11-21,Kyra Lenderman,1,FALSE,,,,,1
1124ASHC_10,2024-11-13,ASHC,10,2024-11-21,Isaiah Mayo,1,TRUE,2024-11-21,Kyra Lenderman,1,,1
1124ASHC_11,2024-11-13,ASHC,11,2024-11-21,Kyra Lenderman,1,FALSE,,,,,1
1124ASHC_12,2024-11-13,ASHC,12,2024-11-21,Kyra Lenderman,1,FALSE,,,,,1
1124ASHC_13,2024-11-13,ASHC,13,2024-11-21,Kelly Roper,4,FALSE,,,,,4
1124ASHC_14,2024-11-13,ASHC,14,2024-11-21,Kelly Roper,3,FALSE,,,,,3
1124ASHC_15,2024-11-13,ASHC,15,2024-11-21,Kelly Roper,1,FALSE,,,,,1
1124ASHC_16,2024-11-13,ASHC,16,2024-11-21,Kelly Roper,0.5,FALSE,,,,,0.5
1124ASHC_17,2024-11-13,ASHC,17,2024-11-21,Kyra Lenderman,2,FALSE,,,,,2
1124ASHC_18,2024-11-13,ASHC,18,2024-11-21,Kyra Lenderman,1,FALSE,,,,,1
1124ASHC_19,2024-11-13,ASHC,19,2024-11-21,Kelly Roper,1,FALSE,,,,,1
1124ASHC_20,2024-11-13,ASHC,20,2024-11-21,Kelly Roper,1,TRUE,2024-11-21,Kyra Lenderman,,,1
1124ASHC_21,2024-11-13,ASHC,21,2024-11-21,Kyra Lenderman,2,FALSE,,,,,2
1124ASHC_22,2024-11-13,ASHC,22,2024-11-21,Kyra Lenderman,0.5,FALSE,,,,,0.5
1124ASHC_23,2024-11-13,ASHC,23,2024-11-21,Kelly Roper,1,FALSE,,,,,1
1124ASHC_24,2024-11-13,ASHC,24,2024-11-21,Kelly Roper,3,FALSE,,,,,3
1124ASHC_25,2024-11-13,ASHC,25,2024-11-21,Kyra Lenderman,1,FALSE,,,,,1
1124ASHC_26,2024-11-13,ASHC,26,2024-11-21,Kyra Lenderman,1,FALSE,,,,,1
1124ASHC_27,2024-11-13,ASHC,27,2024-11-21,Isaiah Mayo,0,FALSE,,,,,0
1124ASHC_28,2024-11-13,ASHC,28,2024-11-21,Isaiah Mayo,0,FALSE,,,,,0
1124ASHC_29,2024-11-13,ASHC,29,2024-11-21,Isaiah Mayo,1,FALSE,,,,,1
1124ASHC_30,2024-11-13,ASHC,30,2024-11-21,Isaiah Mayo,0,FALSE,,,,,0
