lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0326ASHC_01,2026-03-16,ASHC,1,2026-03-24,Isaiah Mayo,0,FALSE,,,,,0
0326ASHC_02,2026-03-16,ASHC,2,2026-03-24,Isaiah Mayo,0,FALSE,,,,,0
0326ASHC_03,2026-03-16,ASHC,3,2026-03-24,Sarina Dery,1,FALSE,,,,,1
0326ASHC_04,2026-03-16,ASHC,4,2026-03-24,Sarina Dery,0,TRUE,2026-03-24,Isaiah Mayo,0,,0
0326ASHC_05,2026-03-16,ASHC,5,2026-03-24,Isaiah Mayo,0.5,FALSE,,,,,0.5
0326ASHC_06,2026-03-16,ASHC,6,2026-03-24,Isaiah Mayo,0.5,FALSE,,,,,0.5
0326ASHC_07,2026-03-16,ASHC,7,2026-03-24,Sarina Dery,0.5,TRUE,2026-03-24,Isaiah Mayo,0.5,,0.5
0326ASHC_08,2026-03-16,ASHC,8,2026-03-24,Sarina Dery,0,TRUE,2026-03-24,Isaiah Mayo,0,,0
0326ASHC_09,2026-03-16,ASHC,9,2026-03-24,Isaiah Mayo,0.5,FALSE,,,,,0.5
0326ASHC_10,2026-03-16,ASHC,10,2026-03-24,Isaiah Mayo,0.5,FALSE,,,,,0.5
0326ASHC_11,2026-03-16,ASHC,11,2026-03-24,Sarina Dery,1,FALSE,,,,,1
0326ASHC_12,2026-03-16,ASHC,12,2026-03-24,Sarina Dery,0.5,FALSE,,,,,0.5
0326ASHC_13,2026-03-16,ASHC,13,2026-03-24,Isaiah Mayo,0,FALSE,,,,,0
0326ASHC_14,2026-03-16,ASHC,14,2026-03-24,Isaiah Mayo,0,FALSE,,,,,0
0326ASHC_15,2026-03-16,ASHC,15,2026-03-24,Isaiah Mayo,0.5,FALSE,,,,,0.5
0326ASHC_16,2026-03-16,ASHC,16,2026-03-24,Isaiah Mayo,0.5,FALSE,,,,,0.5
0326ASHC_17,2026-03-16,ASHC,17,2026-03-24,Sarina Dery,1,FALSE,,,,,1
0326ASHC_18,2026-03-16,ASHC,18,2026-03-24,Sarina Dery,0.5,FALSE,,,,,0.5
0326ASHC_19,2026-03-16,ASHC,19,2026-03-24,Isaiah Mayo,0,FALSE,,,,,0
0326ASHC_20,2026-03-16,ASHC,20,2026-03-24,Isaiah Mayo,0,FALSE,,,,,0
0326ASHC_21,2026-03-16,ASHC,21,2026-03-24,Sarina Dery,0,FALSE,,,,,0
0326ASHC_22,2026-03-16,ASHC,22,2026-03-24,Sarina Dery,1,FALSE,,,,,1
0326ASHC_23,2026-03-16,ASHC,23,2026-03-24,Isaiah Mayo,1,FALSE,,,,,1
0326ASHC_24,2026-03-16,ASHC,24,2026-03-24,Isaiah Mayo,0.5,FALSE,,,,,0.5
0326ASHC_25,2026-03-16,ASHC,25,2026-03-24,Sarina Dery,0,FALSE,,,,,0
0326ASHC_26,2026-03-16,ASHC,26,2026-03-24,Sarina Dery,0.5,FALSE,,,,,0.5
0326ASHC_27,2026-03-16,ASHC,27,2026-03-24,Sarina Dery,0.5,FALSE,,,,,0.5
0326ASHC_28,2026-03-16,ASHC,28,2026-03-24,Sarina Dery,1,FALSE,,,,,1
0326ASHC_29,2026-03-16,ASHC,29,2026-03-24,Sarina Dery,0.5,FALSE,,,,,0.5
0326ASHC_30,2026-03-16,ASHC,30,2026-03-24,Sarina Dery,0,FALSE,,,,,0
