lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
1024FENC_01,2024-10-23,FENC,1,2024-10-30,Kelly Roper,1,FALSE,,,,,1
1024FENC_02,2024-10-23,FENC,2,2024-10-30,Kelly Roper,0,FALSE,,,,,0
1024FENC_03,2024-10-23,FENC,3,2024-10-30,Kelly Roper,1,FALSE,,,,,1
1024FENC_04,2024-10-23,FENC,4,2024-10-30,Kelly Roper,0,FALSE,,,,,0
1024FENC_05,2024-10-23,FENC,5,2024-10-30,Kelly Roper,1,TRUE,2024-10-30,Kyra Lenderman,1,,1
1024FENC_06,2024-10-23,FENC,6,2024-10-30,Kelly Roper,1,TRUE,2024-10-30,Kyra Lenderman,1,,1
1024FENC_07,2024-10-23,FENC,7,2024-10-30,Kelly Roper,0,FALSE,,,,,0
1024FENC_08,2024-10-23,FENC,8,2024-10-30,Kelly Roper,1,TRUE,2024-10-30,Isaiah Mayo,1,,1
1024FENC_09,2024-10-23,FENC,9,2024-10-30,Kyra Lenderman,1,FALSE,,,,,1
1024FENC_10,2024-10-23,FENC,10,2024-10-30,Kyra Lenderman,1,FALSE,,,,,1
1024FENC_11,2024-10-23,FENC,11,2024-10-30,Kelly Roper,1,FALSE,,,,,1
1024FENC_12,2024-10-23,FENC,12,2024-10-30,Kelly Roper,1,FALSE,,,,,1
1024FENC_13,2024-10-23,FENC,13,2024-10-30,Isaiah Mayo,0,FALSE,,,,,0
1024FENC_14,2024-10-23,FENC,14,2024-10-30,Isaiah Mayo,0.5,FALSE,,,,,0.5
1024FENC_15,2024-10-23,FENC,15,2024-10-30,Isaiah Mayo,0,FALSE,,,,,0
1024FENC_16,2024-10-23,FENC,16,2024-10-30,Isaiah Mayo,0.5,FALSE,,,,,0.5
1024FENC_17,2024-10-23,FENC,17,2024-10-30,Kelly Roper,0.5,FALSE,,,,,0.5
1024FENC_18,2024-10-23,FENC,18,2024-10-30,Kelly Roper,1,FALSE,,,,,1
1024FENC_19,2024-10-23,FENC,19,2024-10-30,Isaiah Mayo,1,FALSE,,,,,1
1024FENC_20,2024-10-23,FENC,20,2024-10-30,Isaiah Mayo,0.5,FALSE,,,,,0.5
1024FENC_21,2024-10-23,FENC,21,2024-10-30,Kyra Lenderman,0.5,FALSE,,,,,0.5
1024FENC_22,2024-10-23,FENC,22,2024-10-30,Kyra Lenderman,1,FALSE,,,,,1
1024FENC_23,2024-10-23,FENC,23,2024-10-30,Isaiah Mayo,0.5,FALSE,,,,,0.5
1024FENC_24,2024-10-23,FENC,24,2024-10-30,Isaiah Mayo,1,FALSE,,,,,1
1024FENC_25,2024-10-23,FENC,25,2024-10-30,Kelly Roper,0.5,FALSE,,,,,0.5
1024FENC_26,2024-10-23,FENC,26,2024-10-30,Kelly Roper,0.5,FALSE,,,,,0.5
1024FENC_27,2024-10-23,FENC,27,2024-10-30,Isaiah Mayo,0,FALSE,,,,,0
1024FENC_28,2024-10-23,FENC,28,2024-10-30,Isaiah Mayo,1,FALSE,,,,,1
1024FENC_29,2024-10-23,FENC,29,2024-10-30,Kyra Lenderman,0.5,FALSE,,,,,0.5
1024FENC_30,2024-10-23,FENC,30,2024-10-30,Kyra Lenderman,1,FALSE,,,,,1
