lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0825ASHC_01,2025-08-12,ASHC,1,2025-08-20,Sarina Dery,1,FALSE,,,,,1
0825ASHC_02,2025-08-12,ASHC,2,2025-08-20,Sarina Dery,1,FALSE,,,,,1
0825ASHC_03,2025-08-12,ASHC,3,2025-08-20,Mariah Kachmar,2,FALSE,,,,,2
0825ASHC_04,2025-08-12,ASHC,4,2025-08-20,Mariah Kachmar,1,FALSE,,,,,1
0825ASHC_05,2025-08-12,ASHC,5,2025-08-20,Isaiah Mayo,2,FALSE,,,,,2
0825ASHC_06,2025-08-12,ASHC,6,2025-08-20,Isaiah Mayo,1,FALSE,,,,,1
0825ASHC_07,2025-08-12,ASHC,7,2025-08-20,Isaiah Mayo,2,FALSE,,,,,2
0825ASHC_08,2025-08-12,ASHC,8,2025-08-20,Isaiah Mayo,1,FALSE,,,,,1
0825ASHC_09,2025-08-12,ASHC,9,2025-08-20,Mariah Kachmar,2,FALSE,,,,,2
0825ASHC_10,2025-08-12,ASHC,10,2025-08-20,Mariah Kachmar,2,FALSE,,,,,2
0825ASHC_11,2025-08-12,ASHC,11,2025-08-20,Sarina Dery,4,FALSE,,,,,4
0825ASHC_12,2025-08-12,ASHC,12,2025-08-20,Sarina Dery,1,FALSE,,,,,1
0825ASHC_13,2025-08-12,ASHC,13,2025-08-20,Mariah Kachmar,2,FALSE,,,,,2
0825ASHC_14,2025-08-12,ASHC,14,2025-08-20,Mariah Kachmar,1,FALSE,,,,,1
0825ASHC_15,2025-08-12,ASHC,15,2025-08-20,Sarina Dery,2,FALSE,,,,,2
0825ASHC_16,2025-08-12,ASHC,16,2025-08-20,Sarina Dery,1,FALSE,,,,,1
0825ASHC_17,2025-08-12,ASHC,17,2025-08-20,Mariah Kachmar,1,FALSE,,,,,1
0825ASHC_18,2025-08-12,ASHC,18,2025-08-20,Mariah Kachmar,0.5,FALSE,,,,,0.5
0825ASHC_19,2025-08-12,ASHC,19,2025-08-20,Isaiah Mayo,2,FALSE,,,,,2
0825ASHC_20,2025-08-12,ASHC,20,2025-08-20,Isaiah Mayo,3,TRUE,2025-08-20,Mariah Kachmar,3,,3
0825ASHC_21,2025-08-12,ASHC,21,2025-08-20,Mariah Kachmar,1,FALSE,,,,,1
0825ASHC_22,2025-08-12,ASHC,22,2025-08-20,Mariah Kachmar,2,FALSE,,,,,2
0825ASHC_23,2025-08-12,ASHC,23,2025-08-20,Kyra Lenderman,1,FALSE,,,,,1
0825ASHC_24,2025-08-12,ASHC,24,2025-08-20,Kyra Lenderman,2,FALSE,,,,,2
0825ASHC_25,2025-08-12,ASHC,25,2025-08-20,Kyra Lenderman,1,FALSE,,,,,1
0825ASHC_26,2025-08-12,ASHC,26,2025-08-20,Kyra Lenderman,2,FALSE,,,,,2
0825ASHC_27,2025-08-12,ASHC,27,2025-08-20,Mariah Kachmar,0.5,TRUE,2025-08-20,Kyra Lenderman,0.5,,0.5
0825ASHC_28,2025-08-12,ASHC,28,2025-08-20,Mariah Kachmar,0.5,TRUE,2025-08-20,Kyra Lenderman,0.5,,0.5
0825ASHC_29,2025-08-12,ASHC,29,2025-08-20,Kyra Lenderman,1,FALSE,,,,,1
0825ASHC_30,2025-08-12,ASHC,30,2025-08-20,Kyra Lenderman,1,FALSE,,,,,1
