Location Properties,,,,,,,,,,,,,,,,,
Location Name = AshCreek,,,,,,,,,,,,,,,,,
Location ID = 82862c1c-6906-4407-9675-91cd165864a7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Report Properties,,,,,,,,,,,,,,,,,
Start Time = 2024-10-21 07:42:44,,,,,,,,,,,,,,,,,
Duration = 23.06:30:09,,,,,,,,,,,,,,,,,
Readings = 1118,,,,,,,,,,,,,,,,,
Time Offset = -05:00:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Instrument Properties,,,,,,,,,,,,,,,,,
Device Model = Aqua TROLL 600,,,,,,,,,,,,,,,,,
Device SN = 1005261,,,,,,,,,,,,,,,,,
Device Firmware = 2.32,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Log Properties,,,,,,,,,,,,,,,,,
Log Name = ASHC_2024_SONDE5261,,,,,,,,,,,,,,,,,
Log Type = Linear,,,,,,,,,,,,,,,,,
Log File Number = 9,,,,,,,,,,,,,,,,,
Log ID = 72cf1513-30bc-40ff-90c0-df10bf61485c,,,,,,,,,,,,,,,,,
Log Wrapping Enabled = True,,,,,,,,,,,,,,,,,
Interval = 00:30:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date Time,pH (pH) (982925),pH mV (mV) (982925),ORP (mV) (982925),Actual Conductivity (µS/cm) (1026742),Specific Conductivity (µS/cm) (1026742),Salinity (PSU) (1026742),Resistivity (Ω⋅cm) (1026742),Density (g/cm³) (1026742),Total Dissolved Solids (ppt) (1026742),RDO Concentration (mg/L) (1003422),RDO Saturation (%Sat) (1003422),Oxygen Partial Pressure (Torr) (1003422),Chlorophyll-a Fluorescence (RFU) (1005348),Temperature (°C) (1005261),External Voltage (V) (1005261),Battery Capacity (%) (1005261),Barometric Pressure (mm Hg) (1005261)
10/21/2024 7:42,7.685566,-58.307648,318.11395,32834.223,41460.906,26.556889,30.456028,1.0196536,26.949589,7.6965,87.3078,124.418175,0.012758633,14.106393,0,74,767.6374
10/21/2024 8:12,7.638624,-55.60875,328.40887,32391.117,41020.29,26.237135,30.872662,1.0194306,26.663189,7.3866897,83.42075,118.89367,0.014173536,13.986205,0,74,767.6374
10/21/2024 8:42,7.643851,-55.89485,338.37,31892.713,40447.906,25.828938,31.355125,1.019128,26.29114,7.7070637,86.71146,123.591286,0.043461416,13.926104,0,74,767.6374
10/21/2024 9:12,7.7960277,-64.76879,338.3128,33224.484,41224.195,26.435518,30.098286,1.0194143,26.795729,9.056156,104.2063,148.38414,0.50476384,14.840117,0,74,767.6374
10/21/2024 9:42,7.9233313,-72.20745,331.60846,34831.848,42557.336,27.423914,28.709358,1.020038,27.66227,10.196549,119.614784,170.20203,0.46015483,15.495741,0,74,767.6374
10/21/2024 10:12,7.9600544,-74.42474,327.01654,35223.46,42595.6,27.477137,28.39017,1.0199847,27.687141,10.5146055,124.48228,177.03894,0.4209695,15.938594,0,74,767.6374
10/21/2024 10:42,7.989039,-76.13659,325.8006,35485.938,42728.46,27.582813,28.180178,1.0200254,27.773499,10.870751,129.26094,183.79535,1.1977335,16.125591,0,74,767.6374
10/21/2024 11:12,8.001388,-76.880455,326.87823,35548.3,42674.066,27.551256,28.13074,1.0199724,27.738144,11.003156,131.15265,186.45642,0.6700857,16.25753,0,74,767.6374
10/21/2024 11:42,8.011677,-77.495575,327.44568,35686.406,42750.88,27.611286,28.021875,1.0199987,27.78807,11.096205,132.54747,188.41933,0.23588642,16.348303,0,74,767.6374
10/21/2024 12:12,8.025691,-78.32527,328.633,35699.71,42677.797,27.563948,28.01143,1.0199424,27.740568,11.2703285,134.83122,191.64511,0.510883,16.439465,0,74,767.6374
10/21/2024 12:42,8.028814,-78.52554,330.14935,35872.316,42809.227,27.662287,27.87665,1.0200008,27.825998,11.325505,135.77739,192.9724,1.1418037,16.516104,0,74,767.6374
10/21/2024 13:12,8.032893,-78.783035,335.1037,35828.3,42674.152,27.570072,27.910896,1.0199115,27.7382,11.431119,137.19585,194.96861,0.6897906,16.600967,0,74,767.6374
10/21/2024 13:42,8.037493,-79.05483,338.7658,35944.426,42786.168,27.651804,27.820724,1.019968,27.811008,11.069869,132.99664,188.99501,0.6936065,16.627985,0,74,767.6374
10/21/2024 14:12,7.9907904,-76.379776,349.4756,35903.62,42699.797,27.59198,27.852345,1.0199136,27.754868,10.969548,131.84454,187.34906,0.22332047,16.66692,0,74,767.6374
10/21/2024 14:42,8.008741,-77.44312,350.29095,35981.086,42679.164,27.583363,27.79238,1.0198811,27.741457,11.417623,137.53638,195.40976,0.16590388,16.783236,0,74,767.6374
10/21/2024 15:12,8.008341,-77.433586,349.28485,36017.016,42672.89,27.581522,27.764654,1.0198685,27.73738,11.387595,137.30922,195.07506,0.30249807,16.833805,0,74,767.6374
10/21/2024 15:42,8.004883,-77.25239,350.72485,36097.93,42704.23,27.607487,27.70242,1.0198734,27.75775,11.343769,136.98134,194.59343,0.025301471,16.900578,0,74,767.6374
10/21/2024 16:12,8.004011,-77.21424,352.28412,36048.37,42602.19,27.536661,27.740505,1.0198091,27.691425,11.360846,137.24988,194.96426,0.40258217,16.945673,0,74,767.6374
10/21/2024 16:42,7.9798717,-75.84572,351.7787,36173.816,42673.13,27.591665,27.644304,1.0198331,27.737534,11.005703,133.2125,189.21059,0.021825872,17.02594,0,74,767.6374
10/21/2024 17:12,7.9504223,-74.14818,356.2276,36010.45,42487.55,27.458218,27.769718,1.0197327,27.616907,10.701772,129.41031,183.81172,0.6920034,17.018478,0,74,767.6374
