"Location Properties"
"Location Name = Fence Creek"
"Location ID = eedcb52e-0ba7-465c-8a88-f9905ba2800d"
""
"Report Properties"
"Start Time = 2025-07-16 09:16:50"
"Duration = 28.23:00:01"
"Readings = 1391"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005046"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_0724FENC"
"Log Type = Linear"
"Log File Number = 1"
"Log ID = 52a44986-2859-46dc-9fa2-2b30879427cb"
"Log Wrapping Enabled = True"
"Interval = 00:30:00"
""
""
"Date Time","Chlorophyll-a Fluorescence (RFU) (1007125)","RDO Concentration (mg/L) (1003555)","RDO Saturation (%Sat) (1003555)","Oxygen Partial Pressure (Torr) (1003555)","Actual Conductivity (µS/cm) (1026324)","Specific Conductivity (µS/cm) (1026324)","Salinity (PSU) (1026324)","Resistivity (Ω⋅cm) (1026324)","Density (g/cm³) (1026324)","Total Dissolved Solids (ppt) (1026324)","pH (pH) (1111279)","pH mV (mV) (1111279)","ORP (mV) (1111279)","Temperature (°C) (1005046)","External Voltage (V) (1005046)","Battery Capacity (%) (1005046)","Barometric Pressure (mm Hg) (1005046)"
"2025-07-16 23:16:50","1.3331187","1.6348237","23.45049","36.214123","36638.87","34641.48","22.140108","27.293417","1.0127536","22.516962","6.920642","-33.52642","183.72035","28.018791","0.117","72","765.6529"
"2025-07-16 23:46:50","1.2383919","1.5396186","22.032442","34.03219","36405.547","34485.84","22.029259","27.468342","1.0127033","22.415796","6.914333","-33.159256","186.26666","27.914482","0.108","72","765.6529"
"2025-07-17 00:16:50","1.2986482","1.3960226","19.908987","30.756367","35719.27","33872.906","21.596144","27.996094","1.0123985","22.01739","6.901926","-32.453537","185.5228","27.85385","0.108","72","765.6529"
"2025-07-17 00:46:50","0.50848293","4.0013967","56.011993","87.0542","41693.586","41759.03","27.197786","23.984505","1.0174836","27.14337","7.4189467","-61.66458","168.9527","24.917944","0.081","72","765.6529"
"2025-07-17 01:16:50","0.62800384","5.6703258","78.606964","122.45895","43660.184","44827.113","29.403547","22.904163","1.0195174","29.137625","7.7890034","-82.55005","232.68199","23.63708","0.036","72","765.6529"
"2025-07-17 01:46:50","0.5948577","5.759084","79.598015","124.046646","43614.906","44957.137","29.493395","22.92794","1.0196422","29.22214","7.809597","-83.670616","259.37057","23.43687","0.027","72","765.6529"
"2025-07-17 02:16:50","0.5789401","5.7703023","79.48612","123.92358","43610.664","45164.066","29.638361","22.930172","1.019819","29.356644","7.8233886","-84.39064","271.03876","23.19923","0.027","72","765.6529"
"2025-07-17 02:46:50","0.3184447","5.819363","79.94256","124.67894","43639.742","45377.336","29.788748","22.914892","1.0199902","29.49527","7.841296","-85.35385","282.40656","22.995178","0.027","72","765.6529"
"2025-07-17 03:16:50","0.35023615","5.825692","79.88076","124.60736","43589.492","45430.324","29.824163","22.941309","1.0200497","29.52971","7.8429737","-85.41584","289.2635","22.87854","0.018","72","765.6529"
"2025-07-17 03:46:50","0.1924034","5.847857","80.0644","124.91277","43535.363","45454.89","29.839506","22.969833","1.0200863","29.54568","7.8486137","-85.71148","293.04004","22.789043","0.018","72","765.6529"
"2025-07-17 04:16:50","0.32530418","5.8261433","79.67432","124.31777","43478.188","45453.816","29.836784","23.000038","1.0201024","29.544981","7.8465996","-85.577965","294.17493","22.724371","0.027","72","765.6529"
"2025-07-17 04:46:50","0.1584356","5.714152","78.15231","121.94077","43471.87","45437.55","29.825193","23.00338","1.0200906","29.534409","7.8265452","-84.438324","299.75867","22.73502","0.018","72","765.6529"
"2025-07-17 05:16:50","0.18588726","5.531867","75.72359","118.1414","43507.45","45430.234","29.821293","22.98457","1.020074","29.529652","7.815506","-83.823204","289.1872","22.784088","0.018","72","765.6529"
"2025-07-17 05:46:50","0.043064747","5.1577163","70.75718","110.36809","43580.754","45386.344","29.79308","22.94591","1.0200154","29.501125","7.7485247","-80.041885","285.59186","22.917137","0.018","72","765.6529"
"2025-07-17 06:16:50","0.04031104","4.512498","62.1466","96.89795","43709.723","45307.973","29.742458","22.878204","1.0199108","29.450184","7.6154566","-72.51263","266.05582","23.15313","0.027","72","765.6529"
"2025-07-17 06:46:50","0.037874237","4.1330733","57.154083","89.06926","43724.934","45067.996","29.574636","22.870247","1.0197028","29.294199","7.5187225","-67.05761","240.66425","23.439747","0.027","72","765.6529"
"2025-07-17 07:16:50","0.043937135","3.742685","51.90574","80.83733","43196.516","44202.027","28.950941","23.150015","1.0191264","28.731318","7.4175386","-61.354637","242.9769","23.809002","0.036","72","765.6529"
"2025-07-17 07:46:50","0.085473314","3.208472","44.509907","69.24405","41277.504","41751.727","27.182213","24.22627","1.017621","27.138622","7.259529","-52.423477","227.25082","24.405329","0.036","72","765.6529"
"2025-07-17 08:16:50","0.12529323","2.832382","39.231224","60.973927","39142.78","39207.504","25.356913","25.547495","1.0160997","25.484879","7.1466527","-46.03386","230.56483","24.913574","0.054","72","765.6529"
"2025-07-17 08:46:50","0.17335105","2.58541","35.77571","55.56561","37642.816","37451.668","24.1059","26.565495","1.0150564","24.343586","7.084219","-42.500496","238.45648","25.267214","0.054","72","765.6529"
"2025-07-17 09:16:50","0.34647715","2.6122072","36.156094","56.11694","36394.79","35964.066","23.05248","27.476461","1.0141603","23.376644","7.048107","-40.473938","241.19354","25.627043","0.063","72","765.6529"
"2025-07-17 09:46:50","0.36778945","2.605403","36.047035","55.930035","35700.242","35172.188","22.493431","28.011015","1.013694","22.861923","7.029842","-39.44397","245.79025","25.786045","0.072","72","765.6529"
"2025-07-17 10:16:50","0.5755473","2.9440866","40.700874","63.146286","35364.516","34817.547","22.243149","28.276932","1.0134956","22.631405","7.050463","-40.636063","220.30807","25.822487","0.072","72","765.6529"
"2025-07-17 10:46:50","0.55338514","2.865362","39.58628","61.39468","34509.71","33860.42","21.570265","28.97735","1.0129378","22.009275","7.034723","-39.753914","240.42583","26.003946","0.072","72","765.6529"
"2025-07-17 11:16:50","0.7408823","2.898222","39.9565","61.960487","33716.246","33040.438","20.994751","29.659292","1.0124868","21.476284","7.0355616","-39.811134","218.50562","26.070887","0.072","72","765.6529"
"2025-07-17 11:46:50","0.60762143","2.423051","33.46497","51.88079","33688.73","32935.574","20.922478","29.683517","1.0123954","21.408125","7.00938","-38.318634","221.7958","26.197254","0.081","72","765.6529"
"2025-07-17 12:16:50","0.66257095","3.127343","43.269085","67.053024","33387.24","32520.8","20.633726","29.951565","1.0121207","21.138521","7.034401","-39.787292","228.83868","26.3949","0.09","72","765.6529"
"2025-07-17 12:46:50","0.6555046","5.857304","82.723724","128.3389","40670.63","40027.863","25.962337","24.587769","1.0162816","26.01811","7.550784","-69.44656","238.28482","25.840729","0.081","72","765.6529"
"2025-07-17 13:16:50","0.38763237","6.6349216","93.35521","145.23929","44711.56","45246.81","29.729744","22.365582","1.0195488","29.410425","7.8791","-87.919235","248.20303","24.380651","0.045","72","765.6529"
"2025-07-17 13:46:50","0.34790418","6.546792","91.43956","142.37563","44446.684","45373.18","29.81126","22.498867","1.0197409","29.492567","7.88534","-88.14335","266.7806","23.930916","0.036","72","765.6529"
"2025-07-17 14:16:50","0.543593","6.5807366","91.57435","142.64406","44328.8","45456.164","29.866137","22.558697","1.0198483","29.546507","7.893287","-88.52959","278.17703","23.701513","0.036","72","765.6529"
"2025-07-17 14:46:50","0.6262718","6.7033067","93.143135","145.10562","44213.168","45399.363","29.822626","22.617697","1.0198354","29.509588","7.909919","-89.45942","283.9229","23.63204","0.036","72","765.6529"
"2025-07-17 15:16:50","0.7218112","6.6533303","92.50145","144.10088","44280.62","45450.86","29.860926","22.583242","1.0198586","29.543058","7.9094796","-89.440346","286.78394","23.65197","0.036","71","765.6529"
"2025-07-17 15:46:50","0.7078561","6.6610274","91.96647","143.36623","43941.832","45453.02","29.851744","22.757359","1.0199634","29.544462","7.919071","-89.8695","289.85953","23.259306","0.027","71","765.6529"
"2025-07-17 16:16:50","0.6170414","6.501414","89.46961","139.51817","43783.44","45454.21","29.8474","22.839685","1.020012","29.545238","7.910937","-89.34975","291.41403","23.075539","0.027","71","765.6529"
"2025-07-17 16:46:50","0.64843583","6.4573307","88.79964","138.47998","43709.56","45402.34","29.80859","22.87829","1.0199904","29.51152","7.9061503","-89.06841","295.98212","23.047958","0.036","71","765.6529"
"2025-07-17 17:16:50","0.5493489","6.2741885","86.44396","134.77168","43660.99","45217.824","29.677671","22.903742","1.0198493","29.391586","7.8856444","-87.94308","298.16605","23.197401","0.027","71","765.6529"
"2025-07-17 17:46:50","0.71278787","6.40709","88.944084","138.58084","44218.344","45465.914","29.86959","22.61505","1.0198904","29.552845","7.891004","-88.357925","293.93173","23.563368","0.027","71","765.6529"
"2025-07-17 18:16:50","0.31058714","6.2157664","87.45417","136.07431","44905.74","45498.426","29.912899","22.26887","1.0197054","29.573978","7.848875","-86.16924","292.62042","24.317984","0.036","71","765.6529"
"2025-07-17 18:46:50","0.28005508","5.853466","83.50493","129.73245","45558.625","45449.72","29.89587","21.949741","1.0194544","29.542318","7.7765665","-82.24964","289.34454","25.12546","0.054","71","765.6529"
"2025-07-17 19:16:50","0.1920447","5.3736625","77.623535","120.42922","46262.86","45541.86","29.978338","21.615612","1.0193046","29.60221","7.669013","-76.25103","286.48352","25.828876","0.063","71","765.6529"
"2025-07-17 19:46:50","0.2771069","4.774494","69.461365","107.65207","46274.215","45109.48","29.670313","21.610308","1.018913","29.321163","7.520452","-67.81578","280.93793","26.351837","0.072","71","765.6529"
"2025-07-17 20:16:50","0.58564174","4.16063","60.510323","93.71979","45148.848","43761.008","28.686745","22.14896","1.0180788","28.444656","7.361747","-58.722496","262.141","26.660423","0.081","71","765.6529"
"2025-07-17 20:46:50","1.0413135","3.5819767","51.603416","79.87552","41732.312","40231.91","26.12546","23.962248","1.0160667","26.150742","7.176022","-48.046112","247.71667","26.952557","0.09","71","765.6529"
"2025-07-17 21:16:50","1.222621","2.9934723","42.808365","66.25214","39587.156","38115.25","24.603601","25.260717","1.0149049","24.774914","7.0649657","-41.63742","240.48305","27.021849","0.09","71","765.6529"
"2025-07-17 21:46:50","1.1657996","2.6903248","38.323868","59.323406","38923.637","37540.414","24.191149","25.69133","1.0146242","24.401268","7.0265718","-39.405823","226.1684","26.929127","0.081","71","765.6529"
"2025-07-17 22:16:50","1.1780908","2.3994815","34.07478","52.75634","38463.87","37160.426","23.918674","25.998423","1.0144483","24.154276","6.990834","-37.33635","212.07785","26.836449","0.09","71","765.6529"
"2025-07-17 22:46:50","1.205219","2.0042155","28.363287","43.922516","37932.883","36713.56","23.598927","26.362352","1.0142384","23.863813","6.96939","-36.120415","205.33061","26.738838","0.09","71","765.6529"
"2025-07-17 23:16:50","1.2412494","1.960643","27.65374","42.836224","37587.844","36473.84","23.426653","26.604345","1.0141516","23.707994","6.9601717","-35.586357","196.4233","26.599085","0.081","71","765.6529"
"2025-07-17 23:46:50","1.1093695","1.7963488","25.208311","39.062397","36938.668","35961","23.060078","27.071901","1.0139297","23.37465","6.9451523","-34.72328","183.62021","26.423395","0.081","71","765.6529"
"2025-07-18 00:16:50","1.1311423","1.816753","25.417227","39.39811","36712.688","35839.87","22.97238","27.23854","1.0139084","23.295918","6.9459696","-34.751892","170.64072","26.275042","0.072","71","765.6529"
"2025-07-18 00:46:50","1.1940337","1.6324356","22.73583","35.25933","36475.035","35771.277","22.920794","27.416012","1.0139426","23.251331","6.9499683","-34.947395","157.88055","26.030045","0.072","71","765.6529"
"2025-07-18 01:16:50","1.1039852","1.7398142","24.212883","37.547855","36176.164","35459.47","22.700096","27.642511","1.0137687","23.048655","6.945057","-34.6756","169.59644","26.058203","0.072","71","765.6529"
"2025-07-18 01:46:50","0.73572606","3.5902762","49.514412","77.05369","40455.723","41055.617","26.6751","24.718382","1.017288","26.686152","7.2573056","-52.26612","173.19179","24.234987","0.063","71","765.6529"
"2025-07-18 02:16:50","0.40456948","5.460305","74.59944","116.397545","43231.76","45187.97","29.64242","23.131142","1.0199527","29.372179","7.7474713","-79.93221","217.60916","22.733484","0.027","71","765.6529"
"2025-07-18 02:46:50","0.5888656","5.7042193","77.93927","121.616714","43378.055","45376.426","29.779203","23.053131","1.0200671","29.494677","7.7930202","-82.51667","252.91418","22.694248","0.027","71","765.6529"
"2025-07-18 03:16:50","0.33542505","5.770316","78.87664","123.0752","43411.375","45392.844","29.791836","23.035437","1.020071","29.505348","7.80991","-83.48465","264.36783","22.714577","0.018","71","765.6529"
"2025-07-18 03:46:50","0.5600262","5.730945","78.27229","122.140884","43355.23","45372.445","29.77563","23.065268","1.0200706","29.49209","7.807022","-83.30822","279.05917","22.6723","0.018","71","765.6529"
"2025-07-18 04:16:50","0.5678295","5.661553","77.279915","120.59735","43304.43","45341.88","29.752497","23.092325","1.02006","29.472221","7.8063083","-83.26054","283.9897","22.647367","0.018","71","765.6529"
"2025-07-18 04:46:50","0.4487705","5.51801","75.17478","117.32134","43016.36","45082.05","29.56097","23.24697","1.0199279","29.303333","7.783514","-81.949234","292.7158","22.60101","0.018","71","765.6529"
"2025-07-18 05:16:50","0.49269065","5.167785","70.39593","109.87729","43234.977","45380.516","29.777048","23.129421","1.0201126","29.497335","7.750221","-80.03235","293.27368","22.524666","0.018","71","765.6529"
"2025-07-18 05:46:50","0.11325829","4.7336116","64.41629","100.5521","43161.406","45347.348","29.751276","23.168846","1.0201066","29.475777","7.7105827","-77.7626","282.26828","22.476208","0.018","71","765.6529"
"2025-07-18 06:16:50","0.28980142","5.055586","68.807724","107.40605","43176.586","45358.516","29.75961","23.160702","1.0201113","29.483034","7.743056","-79.61273","289.76892","22.481464","0.018","71","765.6529"
"2025-07-18 06:46:50","0.087413795","5.05136","68.72064","107.2729","43129.87","45323.54","29.733534","23.185787","1.020096","29.4603","7.7265444","-78.668594","286.54553","22.46596","0.018","71","765.6529"
"2025-07-18 07:16:50","0.043290425","4.8218284","65.63627","102.452934","43162.44","45329.668","29.73897","23.168291","1.0200914","29.464285","7.675312","-75.75989","267.10486","22.496841","0.018","71","765.6529"
"2025-07-18 07:46:50","0.04214749","4.4811196","60.9932","95.18812","42795.746","44846.38","29.38882","23.366808","1.0197963","29.150146","7.578208","-70.25719","253.56746","22.605986","0.018","71","765.6529"
"2025-07-18 08:16:50","0.15046723","3.8549345","52.069324","81.20989","39828.21","41427.176","26.914948","25.107832","1.0178225","26.927666","7.3651085","-58.193207","270.42365","22.979214","0.027","71","765.6529"
"2025-07-18 08:46:50","0.14899336","3.2690659","43.933094","68.47017","37205.6","38377.23","24.73365","26.877674","1.0160594","24.9452","7.2091885","-49.37172","255.19348","23.401606","0.027","71","765.6529"
"2025-07-18 09:16:50","0.19388954","3.0394409","40.768353","63.50576","35733.7","36651.844","23.510368","27.984789","1.015058","23.823698","7.138118","-45.35675","248.84677","23.688457","0.027","71","765.6529"
"2025-07-18 09:46:50","0.16673593","3.0123246","40.32327","62.787724","34455.176","35188.793","22.478258","29.023216","1.0142198","22.872715","7.1079397","-43.66398","251.17374","23.90848","0.036","71","765.6529"
"2025-07-18 10:16:50","0.26190853","3.2593884","43.658585","67.95106","33712.555","34266.734","21.832148","29.66254","1.0136654","22.273378","7.089322","-42.63401","249.42374","24.15327","0.036","71","765.6529"
"2025-07-18 10:46:50","0.18669431","3.6571305","49.31056","76.69403","33917.703","34221.9","21.806215","29.483128","1.0135388","22.244234","7.122471","-44.589043","249.74323","24.534609","0.054","71","765.6529"
"2025-07-18 11:16:50","0.34489873","4.0211897","54.60662","84.821045","33119.3","32981.355","20.943836","30.193874","1.0126963","21.437881","7.120853","-44.59858","258.02112","25.218983","0.054","71","765.6529"
"2025-07-18 11:46:50","0.3406305","4.881824","66.831245","103.70832","33263.242","32813.094","20.831621","30.063215","1.0124677","21.32851","7.1757274","-47.831535","262.63214","25.71825","0.063","71","765.6529"
"2025-07-18 12:16:50","0.49644375","5.074847","69.89774","108.37335","33170.62","32458.705","20.58788","30.14716","1.0121592","21.09816","7.181979","-48.26069","272.62665","26.148321","0.081","71","765.6529"
"2025-07-18 12:46:50","0.48425332","4.6126666","63.491062","98.47187","33620.926","32997.93","20.964075","29.743382","1.012488","21.448656","7.121174","-44.732094","249.36652","25.988476","0.09","71","765.6529"
"2025-07-18 13:16:50","0.70347196","4.542466","62.62131","97.10196","33606.477","32917.668","20.908894","29.756168","1.0124152","21.396484","7.1362863","-45.61901","245.66626","26.095556","0.099","71","765.6529"
"2025-07-18 13:46:50","0.21236981","7.5851855","107.26559","166.39218","40766.633","40074.043","25.996628","24.529865","1.0162882","26.048128","7.825907","-85.30617","258.20233","25.904854","0.09","71","765.6529"
"2025-07-18 14:16:50","0.15599304","7.061545","98.63","153.57549","44495.473","45435.742","29.856789","22.474197","1.0197794","29.533232","7.9332585","-90.880394","251.1642","23.916517","0.045","71","765.6529"
"2025-07-18 14:46:50","0.046679635","6.761104","93.71189","146.03604","44191.297","45530.824","29.914371","22.628891","1.019954","29.595037","7.91567","-89.735985","277.2138","23.459673","0.036","71","765.6529"
"2025-07-18 15:16:50","0.06409311","6.7437024","93.23558","145.3298","44067.945","45530.74","29.910376","22.69223","1.0199912","29.59498","7.916087","-89.71691","281.78192","23.317924","0.027","71","765.6529"
"2025-07-18 15:46:50","0.29489943","6.6835217","92.181465","143.72145","43962.68","45547.027","29.91839","22.746567","1.0200365","29.605568","7.913566","-89.530945","290.79413","23.178804","0.027","71","765.6529"
"2025-07-18 16:16:50","0.42630357","6.5562205","90.22281","140.6994","43869.613","45568.785","29.930578","22.79482","1.0200827","29.61971","7.9065695","-89.092255","288.8534","23.047745","0.027","71","765.6529"
"2025-07-18 16:46:50","0.2528948","6.548508","89.96545","140.32089","43791.125","45573.164","29.931015","22.835678","1.0201098","29.622557","7.9090776","-89.206696","297.27435","22.952734","0.027","71","765.6529"
"2025-07-18 17:16:50","0.3472122","6.45802","88.60615","138.21843","43732.848","45580.43","29.934135","22.866108","1.0201331","29.62728","7.903619","-88.87291","298.22327","22.877771","0.027","71","765.6529"
"2025-07-18 17:46:50","0.5511575","6.2411256","85.433975","133.29942","43626.676","45587.64","29.935537","22.921755","1.0201706","29.631966","7.888906","-87.99553","302.36697","22.747892","0.018","71","765.6529"
"2025-07-18 18:16:50","0.30751234","6.051884","82.87943","129.30775","43638.67","45575.6","29.927532","22.915455","1.020157","29.624142","7.854041","-86.016655","303.4923","22.774908","0.027","71","765.6529"
"2025-07-18 18:46:50","0.43300632","6.169228","84.94467","132.46426","43939.55","45625.2","29.972467","22.75854","1.0201094","29.65638","7.8724537","-87.15153","295.758","23.065676","0.027","71","765.6529"
"2025-07-18 19:16:50","0.22903335","5.925386","82.23909","128.1471","44354.11","45657.418","30.008507","22.545826","1.0200119","29.677322","7.8294573","-84.82456","288.59592","23.505478","0.027","71","765.6529"
"2025-07-18 19:46:50","0.6239424","5.4136395","75.70024","117.87421","44798.04","45754.645","30.090607","22.322405","1.0199592","29.740519","7.737353","-79.66995","277.6573","23.905376","0.036","71","765.6529"
"2025-07-18 20:16:50","0.75867593","4.949728","69.6033","108.31594","45048.984","45717.797","30.07195","22.19806","1.0198498","29.716568","7.625658","-73.3614","257.52997","24.234074","0.045","71","765.6529"
"2025-07-18 20:46:50","1.3247215","4.5580406","64.38412","100.12852","44961.43","45318.758","29.787464","22.241285","1.019532","29.457193","7.516277","-67.17682","241.8468","24.587183","0.045","71","765.6529"
"2025-07-18 21:16:50","0.9001472","4.070993","57.435093","89.260445","43474.15","43515.273","28.475657","23.002176","1.0184363","28.284927","7.364341","-58.53653","216.67456","24.950521","0.045","71","765.6529"
"2025-07-18 21:46:50","0.792334","3.601685","50.4358","78.33409","40555.492","40344.258","26.181229","24.657574","1.0166142","26.223768","7.2126417","-49.881935","219.33533","25.274128","0.054","71","765.6529"
"2025-07-18 22:16:50","0.98473716","3.1309674","43.613655","67.73315","39119.633","38886.72","25.133326","25.562613","1.0158148","25.27637","7.1235933","-44.77024","221.6003","25.313587","0.063","71","765.6529"
"2025-07-18 22:46:50","0.9339286","2.8241563","39.164906","60.83939","38482.855","38348.16","24.7453","25.985598","1.0155611","24.926304","7.0718102","-41.775703","217.69977","25.183891","0.054","71","765.6529"
"2025-07-18 23:16:50","1.0167025","2.678372","36.997944","57.486225","37940.074","37892.52","24.417551","26.357355","1.0153493","24.630138","7.0558248","-40.841103","209.4791","25.06571","0.054","71","765.6529"
"2025-07-18 23:46:50","0.9799384","2.4877548","34.20706","53.16727","37425.887","37502.004","24.136023","26.719473","1.0151874","24.376303","7.0302315","-39.348602","190.07182","24.893732","0.045","71","765.6529"
"2025-07-19 00:16:50","0.940661","2.1423573","29.344236","45.622112","37022.297","37205.22","23.922039","27.01075","1.0150701","24.183392","7.0148697","-38.44738","185.98532","24.742586","0.045","71","765.6529"
"2025-07-19 00:46:50","1.0034298","2.0476441","27.926926","43.43383","36649.03","36963.09","23.746609","27.28585","1.0149919","24.026009","6.9980683","-37.45556","190.63449","24.555157","0.045","71","765.6529"
