"type","durationMinutes","startTime","endTime","startNum","endNum","eventSalinity"
"Severe",59.9999999991269,"2025-11-20 15:03:00","2025-11-20 16:03:00",55.92501,55.92512,0.0433185463333333
"Moderately Severe",59.9999999991269,"2025-11-20 15:03:00","2025-11-20 16:03:00",55.92501,55.92512,0.0433185463333333
"Moderate",59.9999999991269,"2025-11-20 15:03:00","2025-11-20 16:03:00",55.92501,55.92512,0.0433185463333333
"Marginal",59.9999999991269,"2025-11-20 15:03:00","2025-11-20 16:03:00",55.92501,55.92512,0.0433185463333333
"Sub-Optimal",59.9999999991269,"2025-11-20 15:03:00","2025-11-20 16:03:00",55.92501,55.92512,0.0433185463333333
