"","Date Time","Site","variable","mean","sd","se"
"44",2023-06-22 07:00:00,"GOLD","Temperature",19.8387483333333,0.0369125661078535,0.0150694920101655
"45",2023-06-22 08:00:00,"GOLD","Temperature",19.8084683333333,0.0102660711407372,0.00419110599298636
"46",2023-06-22 09:00:00,"GOLD","Temperature",19.7893066666667,0.00681906640726252,0.00278387220332448
"47",2023-06-22 10:00:00,"GOLD","Temperature",19.77446,0.0106355780284856,0.00434195654822428
"48",2023-06-22 11:00:00,"GOLD","Temperature",19.7673483333333,0.228091374621372,0.0931179137587276
"49",2023-06-22 12:00:00,"GOLD","Temperature",18.9442833333333,0.131446646159827,0.0536628685819577
"50",2023-06-22 13:00:00,"GOLD","Temperature",18.722875,0.0184400496203239,0.00752811873356605
"51",2023-06-22 14:00:00,"GOLD","Temperature",18.7619383333333,0.0782719631583804,0.0319543951506593
"52",2023-06-22 15:00:00,"GOLD","Temperature",18.7855383333333,0.131711977954424,0.0537711898335075
"53",2023-06-22 16:00:00,"GOLD","Temperature",18.7814916666667,0.0809929489317847,0.033065232941028
"54",2023-06-22 17:00:00,"GOLD","Temperature",18.943685,0.0493995339046839,0.0201672752662989
"55",2023-06-22 18:00:00,"GOLD","Temperature",19.4863816666667,0.317405451964308,0.129580233148338
"56",2023-06-22 19:00:00,"GOLD","Temperature",20.14741,0.131245951099454,0.0535809351666558
"57",2023-06-22 20:00:00,"GOLD","Temperature",20.2930416666667,0.0867110480657835,0.035399637137186
"58",2023-06-22 21:00:00,"GOLD","Temperature",20.2289366666667,0.0540196518562149,0.0220534305217528
"59",2023-06-22 22:00:00,"GOLD","Temperature",20.2200283333333,0.0101584967719966,0.00414718894085027
"60",2023-06-22 23:00:00,"GOLD","Temperature",19.913215,0.321596005307902,0.131291019386959
"61",2023-06-23,"GOLD","Temperature",19.3765766666667,0.112212116755128,0.0458104048346126
"62",2023-06-23 01:00:00,"GOLD","Temperature",19.245195,0.00998957406499426,0.00407822653449605
"63",2023-06-23 02:00:00,"GOLD","Temperature",19.1054616666667,0.11438784942758,0.0466986439786473
"64",2023-06-23 03:00:00,"GOLD","Temperature",18.9332766666667,0.0489740856644275,0.0199935867495333
"65",2023-06-23 04:00:00,"GOLD","Temperature",18.88896,0.035106633561195,0.0143322231352992
"66",2023-06-23 05:00:00,"GOLD","Temperature",18.975245,0.0544762828210586,0.0222398493325231
"67",2023-06-23 06:00:00,"GOLD","Temperature",19.2277316666667,0.087300109831928,0.0356401205961921
"68",2023-06-23 07:00:00,"GOLD","Temperature",19.5629366666667,0.108040568985296,0.0441073775889903
"69",2023-06-23 08:00:00,"GOLD","Temperature",19.7858316666667,0.0511238943808724,0.0208712424828463
"70",2023-06-23 09:00:00,"GOLD","Temperature",19.8281166666667,0.0263074093492054,0.0107399548933461
"71",2023-06-23 10:00:00,"GOLD","Temperature",19.9439366666667,0.0950011098180789,0.0387840406754004
"72",2023-06-23 11:00:00,"GOLD","Temperature",20.0312516666667,0.0977377293406531,0.0399012609171414
"73",2023-06-23 12:00:00,"GOLD","Temperature",19.65449,0.338328407970717,0.138121994169406
"74",2023-06-23 13:00:00,"GOLD","Temperature",19.2303766666667,0.0811309156035278,0.0331215575989082
"75",2023-06-23 14:00:00,"GOLD","Temperature",19.2144933333333,0.113346149941966,0.0462733719444684
"76",2023-06-23 15:00:00,"GOLD","Temperature",18.934145,0.0984532885687415,0.0401933867487341
"77",2023-06-23 16:00:00,"GOLD","Temperature",18.8535616666667,0.0239360818988125,0.00977186451559324
"78",2023-06-23 17:00:00,"GOLD","Temperature",18.9687966666667,0.0171249603405863,0.0069912357833058
"79",2023-06-23 18:00:00,"GOLD","Temperature",19.2146066666667,0.195435306704461,0.0797861298583769
"80",2023-06-23 19:00:00,"GOLD","Temperature",19.8703666666667,0.222414996316945,0.0908005420199192
"81",2023-06-23 20:00:00,"GOLD","Temperature",20.37866,0.0607705728128338,0.0248094824613491
"82",2023-06-23 21:00:00,"GOLD","Temperature",20.2899283333333,0.0773897107932747,0.0315942171308472
"83",2023-06-23 22:00:00,"GOLD","Temperature",20.13533,0.0743725694056613,0.0303624743172662
"84",2023-06-23 23:00:00,"GOLD","Temperature",19.7722633333333,0.103218808299004,0.0421389020317856
"85",2023-06-24,"GOLD","Temperature",19.47182,0.0781726683694495,0.0319138582228263
"86",2023-06-24 01:00:00,"GOLD","Temperature",19.206405,0.0582026971024538,0.0237611515924628
"87",2023-06-24 02:00:00,"GOLD","Temperature",19.0160966666667,0.0439800480521185,0.0179547794317959
"88",2023-06-24 03:00:00,"GOLD","Temperature",18.880795,0.0968643535569206,0.0395447067465
"89",2023-06-24 04:00:00,"GOLD","Temperature",18.7993416666667,0.0334019768377065,0.0136362999421072
"90",2023-06-24 05:00:00,"GOLD","Temperature",18.777305,0.0157902359070402,0.00644633681507026
"91",2023-06-24 06:00:00,"GOLD","Temperature",18.8644966666667,0.0815895296387144,0.0333087859947558
"92",2023-06-24 07:00:00,"GOLD","Temperature",19.3292416666667,0.159699203682005,0.0651969268916189
"93",2023-06-24 08:00:00,"GOLD","Temperature",19.672565,0.14880526116371,0.0607494934821132
"94",2023-06-24 09:00:00,"GOLD","Temperature",19.8669,0.0411227426128168,0.0167882893708679
"95",2023-06-24 10:00:00,"GOLD","Temperature",19.8922533333333,0.0795983710051073,0.0324958988865434
"96",2023-06-24 11:00:00,"GOLD","Temperature",19.5730033333333,0.152095191859133,0.0620926020642643
"97",2023-06-24 12:00:00,"GOLD","Temperature",19.4470366666667,0.122469277072523,0.0499978729992029
"98",2023-06-24 13:00:00,"GOLD","Temperature",19.227965,0.16329260384353,0.0666639263645139
"99",2023-06-24 14:00:00,"GOLD","Temperature",19.1032566666667,0.0740854241174785,0.0302452477442509
"100",2023-06-24 15:00:00,"GOLD","Temperature",18.9608566666667,0.0202551205048662,0.00826911831925115
"101",2023-06-24 16:00:00,"GOLD","Temperature",18.899435,0.0468255147328886,0.0191164363397922
"102",2023-06-24 17:00:00,"GOLD","Temperature",19.0008333333333,0.0625077840486019,0.025518695978526
"103",2023-06-24 18:00:00,"GOLD","Temperature",19.0162416666667,0.0462607718987334,0.0188858810431966
"104",2023-06-24 19:00:00,"GOLD","Temperature",19.1221,0.126315165993636,0.051567950576561
"105",2023-06-24 20:00:00,"GOLD","Temperature",19.9987333333333,0.300938607537596,0.122857672061799
"106",2023-06-24 21:00:00,"GOLD","Temperature",20.6045383333333,0.120520422902787,0.0492022566160444
"107",2023-06-24 22:00:00,"GOLD","Temperature",20.5415816666667,0.0737818870500517,0.0301213292553814
"108",2023-06-24 23:00:00,"GOLD","Temperature",20.4360316666667,0.134532030597426,0.0549224715040313
"109",2023-06-25,"GOLD","Temperature",20.0010333333333,0.102600106367716,0.0418863180260305
"110",2023-06-25 01:00:00,"GOLD","Temperature",19.3984633333333,0.136524145947399,0.0557357491900645
"111",2023-06-25 02:00:00,"GOLD","Temperature",19.095525,0.0720378163883389,0.029409315389289
"112",2023-06-25 03:00:00,"GOLD","Temperature",18.9898983333333,0.0758466121634093,0.0309642497531875
"113",2023-06-25 04:00:00,"GOLD","Temperature",18.738155,0.0542944132485099,0.0221656013904427
"114",2023-06-25 05:00:00,"GOLD","Temperature",18.7973916666667,0.0569461399628336,0.0232481642883427
"115",2023-06-25 06:00:00,"GOLD","Temperature",18.7637,0.0220114524736559,0.0089861378429966
"116",2023-06-25 07:00:00,"GOLD","Temperature",19.0327033333333,0.0874052102947344,0.0356830276804598
"117",2023-06-25 08:00:00,"GOLD","Temperature",19.482095,0.206862044923664,0.0844510762019445
"118",2023-06-25 09:00:00,"GOLD","Temperature",20.1560566666667,0.135174287298535,0.0551846717042979
"119",2023-06-25 10:00:00,"GOLD","Temperature",20.4497783333333,0.150672740788327,0.0615118888463393
"120",2023-06-25 11:00:00,"GOLD","Temperature",20.4966083333333,0.110742327845621,0.0452103660249632
"121",2023-06-25 12:00:00,"GOLD","Temperature",19.7776883333333,0.120843500018274,0.0493341522961302
"122",2023-06-25 13:00:00,"GOLD","Temperature",20.171895,0.242419701406465,0.0989674286739497
"123",2023-06-25 14:00:00,"GOLD","Temperature",19.85898,0.0520299017873384,0.0212411184576836
"124",2023-06-25 15:00:00,"GOLD","Temperature",19.8872283333333,0.0463353935633075,0.0189163452101906
"125",2023-06-25 16:00:00,"GOLD","Temperature",19.75747,0.0480119735066156,0.0196008061058721
"126",2023-06-25 17:00:00,"GOLD","Temperature",19.6785,0.0388647984685375,0.015866487534003
"127",2023-06-25 18:00:00,"GOLD","Temperature",19.6419733333333,0.105395359227372,0.0430274752273993
"128",2023-06-25 19:00:00,"GOLD","Temperature",19.7596416666667,0.146632388975515,0.0598624221258861
"129",2023-06-25 20:00:00,"GOLD","Temperature",20.4189333333333,0.150023015256549,0.0612466395087201
"130",2023-06-25 21:00:00,"GOLD","Temperature",21.1186083333333,0.18120686845886,0.0739773942686397
"131",2023-06-25 22:00:00,"GOLD","Temperature",21.358765,0.0346487660674945,0.0141452995137369
"132",2023-06-25 23:00:00,"GOLD","Temperature",21.3255016666667,0.0397880999378797,0.0162434237804447
"133",2023-06-26,"GOLD","Temperature",20.9488183333333,0.120909789912426,0.0493612150320926
"134",2023-06-26 01:00:00,"GOLD","Temperature",20.66278,0.135355566564512,0.0552586786547297
"135",2023-06-26 02:00:00,"GOLD","Temperature",20.4041816666667,0.146478637680266,0.0597996534224441
"136",2023-06-26 03:00:00,"GOLD","Temperature",20.08456,0.0320527346727233,0.0130854741348311
"137",2023-06-26 04:00:00,"GOLD","Temperature",19.8144683333333,0.139742698902901,0.0570497179319155
"138",2023-06-26 05:00:00,"GOLD","Temperature",19.6625183333333,0.0436391670024385,0.0178156153260125
"139",2023-06-26 06:00:00,"GOLD","Temperature",19.7093433333333,0.0747771065678969,0.030527625922178
"140",2023-06-26 07:00:00,"GOLD","Temperature",19.6546283333333,0.0349789676329452,0.0142801037383407
"141",2023-06-26 08:00:00,"GOLD","Temperature",19.89398,0.100935337320484,0.0412066789084811
"142",2023-06-26 09:00:00,"GOLD","Temperature",20.5898483333333,0.319992822508048,0.130636522749617
"143",2023-06-26 10:00:00,"GOLD","Temperature",21.1111483333333,0.0979569046911272,0.0399907388792842
"144",2023-06-26 11:00:00,"GOLD","Temperature",21.2885816666667,0.0569695176095661,0.0232577081726563
"145",2023-06-26 12:00:00,"GOLD","Temperature",21.2438716666667,0.165420236055528,0.0675325285777981
"146",2023-06-26 13:00:00,"GOLD","Temperature",20.680535,0.163051035660617,0.0665653065668093
"147",2023-06-26 14:00:00,"GOLD","Temperature",20.540865,0.128468486680586,0.0524470400658287
"148",2023-06-26 15:00:00,"GOLD","Temperature",20.5867966666667,0.143710900584008,0.0586697294844434
"149",2023-06-26 16:00:00,"GOLD","Temperature",20.6362783333333,0.0954836719898575,0.0389810458570716
"150",2023-06-26 17:00:00,"GOLD","Temperature",20.3888966666667,0.0405793142705327,0.0165664356791408
"151",2023-06-26 18:00:00,"GOLD","Temperature",20.457075,0.0236047815071444,0.0096366116970647
"152",2023-06-26 19:00:00,"GOLD","Temperature",20.4177116666667,0.0427240856738525,0.0174420349379819
"153",2023-06-26 20:00:00,"GOLD","Temperature",20.5937183333333,0.186957711198727,0.076325165985917
"154",2023-06-26 21:00:00,"GOLD","Temperature",21.060195,0.272748752866076,0.111349212083726
"155",2023-06-26 22:00:00,"GOLD","Temperature",21.43957,0.136686145603715,0.0558018852728113
"156",2023-06-26 23:00:00,"GOLD","Temperature",21.7624783333333,0.141907182540796,0.0579333646768233
"157",2023-06-27,"GOLD","Temperature",21.5630933333333,0.0988865452256609,0.0403702630382535
"158",2023-06-27 01:00:00,"GOLD","Temperature",21.2187733333333,0.0937078760119273,0.038256080184869
"159",2023-06-27 02:00:00,"GOLD","Temperature",21.1501433333333,0.217110219719539,0.0886348760427356
"160",2023-06-27 03:00:00,"GOLD","Temperature",20.664975,0.190833620282171,0.0779074992432264
"161",2023-06-27 04:00:00,"GOLD","Temperature",20.39618,0.0518926106493019,0.0211850695852844
"162",2023-06-27 05:00:00,"GOLD","Temperature",20.1410133333333,0.115521893278576,0.0471616154421274
"163",2023-06-27 06:00:00,"GOLD","Temperature",19.8421633333333,0.026344628041912,0.0107551493610169
"164",2023-06-27 07:00:00,"GOLD","Temperature",19.9466633333333,0.0503744735621788,0.0205652927147766
"165",2023-06-27 08:00:00,"GOLD","Temperature",20.0425616666667,0.0469678023401848,0.0191745250122251
"166",2023-06-27 09:00:00,"GOLD","Temperature",20.2328733333333,0.142282791604139,0.0580867064348158
"167",2023-06-27 10:00:00,"GOLD","Temperature",20.7025666666667,0.20990241767704,0.0856923031808835
"168",2023-06-27 11:00:00,"GOLD","Temperature",21.1625616666667,0.0732330991879129,0.029897287548836
"169",2023-06-27 12:00:00,"GOLD","Temperature",21.1471233333333,0.176716059221189,0.0721440290745612
"170",2023-06-27 13:00:00,"GOLD","Temperature",21.038525,0.0331296844234901,0.0135251370294971
"171",2023-06-27 14:00:00,"GOLD","Temperature",20.74181,0.137336454446734,0.0560673727462475
"172",2023-06-27 15:00:00,"GOLD","Temperature",20.64165,0.13518532449937,0.0551891776226704
"173",2023-06-27 16:00:00,"GOLD","Temperature",20.43306,0.0512670514073123,0.0209296860941582
"174",2023-06-27 17:00:00,"GOLD","Temperature",20.2993416666667,0.0905176772606693,0.0369536869984279
"175",2023-06-27 18:00:00,"GOLD","Temperature",20.1676866666667,0.0312190350053725,0.0127451176708748
"176",2023-06-27 19:00:00,"GOLD","Temperature",19.8512533333333,0.0385768519538165,0.0157489338616231
"177",2023-06-27 20:00:00,"GOLD","Temperature",20.0137016666667,0.0529175087911995,0.0216034824996136
"178",2023-06-27 21:00:00,"GOLD","Temperature",20.1209916666667,0.086305982044507,0.0352342696264748
"179",2023-06-27 22:00:00,"GOLD","Temperature",20.8690516666667,0.167204980238828,0.0682611473395455
"180",2023-06-27 23:00:00,"GOLD","Temperature",21.2093466666667,0.0555617071971927,0.0226829719785076
"181",2023-06-28,"GOLD","Temperature",21.3135733333333,0.0121186528404219,0.00494741930482729
"182",2023-06-28 01:00:00,"GOLD","Temperature",21.3098283333333,0.05412447447012,0.0220962241746815
"183",2023-06-28 02:00:00,"GOLD","Temperature",21.284645,0.0704792502088389,0.0287730334109333
"184",2023-06-28 03:00:00,"GOLD","Temperature",21.06081,0.220253878785368,0.0899182694821616
"185",2023-06-28 04:00:00,"GOLD","Temperature",20.5269966666667,0.0889470068448989,0.0363124634863075
"186",2023-06-28 05:00:00,"GOLD","Temperature",20.3934666666667,0.0527196755174639,0.0215227174038142
"187",2023-06-28 06:00:00,"GOLD","Temperature",20.30943,0.0618728664278611,0.0252594919452733
"188",2023-06-28 07:00:00,"GOLD","Temperature",20.2206533333333,0.0117067069095738,0.00477924308279498
"189",2023-06-28 08:00:00,"GOLD","Temperature",20.1747883333333,0.0552808872637431,0.0225683277207486
"190",2023-06-28 09:00:00,"GOLD","Temperature",20.1268666666667,0.0339392331478885,0.0138556339122799
"191",2023-06-28 10:00:00,"GOLD","Temperature",20.236685,0.0561944526621618,0.02294128923288
"192",2023-06-28 11:00:00,"GOLD","Temperature",20.6234283333333,0.156306863242362,0.0638120097064633
"193",2023-06-28 12:00:00,"GOLD","Temperature",21.4019266666667,0.233265440703647,0.0952302173915634
"194",2023-06-28 13:00:00,"GOLD","Temperature",21.533175,0.187237305337372,0.0764393098150423
"195",2023-06-28 14:00:00,"GOLD","Temperature",21.3714033333333,0.123807179867189,0.0505440695279319
"196",2023-06-28 15:00:00,"GOLD","Temperature",21.1199983333333,0.41741297782492,0.170408134614454
"197",2023-06-28 16:00:00,"GOLD","Temperature",21.3173366666667,0.311904259840526,0.127334380868291
"198",2023-06-28 17:00:00,"GOLD","Temperature",21.5899416666667,0.0181245131428867,0.0073993015060733
"199",2023-06-28 18:00:00,"GOLD","Temperature",21.49268,0.0441959740247913,0.0180429308410063
"200",2023-06-28 19:00:00,"GOLD","Temperature",21.4794466666667,0.0517195118564221,0.0211144022990098
"201",2023-06-28 20:00:00,"GOLD","Temperature",21.4394383333333,0.0257593349422429,0.0105162044536567
"202",2023-06-28 21:00:00,"GOLD","Temperature",21.4073866666667,0.00763210237527468,0.00311579274735108
"203",2023-06-28 22:00:00,"GOLD","Temperature",21.40042,0.00391821387879684,0.00159960411769059
"204",2023-06-28 23:00:00,"GOLD","Temperature",21.5208333333333,0.126293116940975,0.0515589490885058
"205",2023-06-29,"GOLD","Temperature",21.7910733333333,0.0229383300758056,0.00936453403954346
"206",2023-06-29 01:00:00,"GOLD","Temperature",21.79628,0.0275621087727343,0.0112521837880478
"207",2023-06-29 02:00:00,"GOLD","Temperature",21.797825,0.0202876669432451,0.00828240534708002
"208",2023-06-29 03:00:00,"GOLD","Temperature",21.777295,0.0378558327077871,0.0154545789870401
"209",2023-06-29 04:00:00,"GOLD","Temperature",21.7401183333333,0.0247404465737114,0.0101002450190302
"210",2023-06-29 05:00:00,"GOLD","Temperature",21.5168883333333,0.148355168756153,0.0605657440261773
"211",2023-06-29 06:00:00,"GOLD","Temperature",21.3529216666667,0.0299442017203109,0.012224669161622
"212",2023-06-29 07:00:00,"GOLD","Temperature",21.17435,0.141142090958013,0.0576210173461038
"213",2023-06-29 08:00:00,"GOLD","Temperature",21.0956083333333,0.0203668558365464,0.00831473407739401
"214",2023-06-29 09:00:00,"GOLD","Temperature",21.0792333333333,0.0272447944875098,0.0111226407735652
"215",2023-06-29 10:00:00,"GOLD","Temperature",21.0601483333333,0.0283419769364569,0.0115705636326748
"216",2023-06-29 11:00:00,"GOLD","Temperature",21.2889733333333,0.157116237437977,0.0641424353381683
"217",2023-06-29 12:00:00,"GOLD","Temperature",22.0647283333333,0.272299356254595,0.111165746685349
"218",2023-06-29 13:00:00,"GOLD","Temperature",23.22373,0.31202818526537,0.127384973211129
"219",2023-06-29 14:00:00,"GOLD","Temperature",23.3878216666667,0.173512957028191,0.0708363680800887
"220",2023-06-29 15:00:00,"GOLD","Temperature",23.2084583333333,0.35436499513449,0.144668903463891
"221",2023-06-29 16:00:00,"GOLD","Temperature",22.565395,0.217416022845604,0.0887597196461699
"222",2023-06-29 17:00:00,"GOLD","Temperature",22.33761,0.115858543232685,0.0472990522103774
"223",2023-06-29 18:00:00,"GOLD","Temperature",22.30138,0.119203552631622,0.0486646465790789
"224",2023-06-29 19:00:00,"GOLD","Temperature",22.038005,0.0501526078085679,0.0204747164001525
"225",2023-06-29 20:00:00,"GOLD","Temperature",21.87268,0.0109733750505483,0.00447986160500513
"226",2023-06-29 21:00:00,"GOLD","Temperature",21.91566,0.0576523064586323,0.0235364555530354
"227",2023-06-29 22:00:00,"GOLD","Temperature",22.0446783333333,0.0787465952068193,0.0321481628730338
"228",2023-06-29 23:00:00,"GOLD","Temperature",22.133585,0.0468577693664561,0.0191296042388057
"229",2023-06-30,"GOLD","Temperature",22.3152883333333,0.0616280362876079,0.0251595404590608
"230",2023-06-30 01:00:00,"GOLD","Temperature",22.3941483333333,0.0336536716669468,0.0137390539258632
"231",2023-06-30 02:00:00,"GOLD","Temperature",22.480745,0.1451719300347,0.0592661922600057
"232",2023-06-30 03:00:00,"GOLD","Temperature",22.5982333333333,0.0188006134651687,0.00767531830682699
"233",2023-06-30 04:00:00,"GOLD","Temperature",22.534965,0.0228390286571043,0.00932399440511799
"234",2023-06-30 05:00:00,"GOLD","Temperature",22.3647716666667,0.0841606248590549,0.0343584312230796
"235",2023-06-30 06:00:00,"GOLD","Temperature",22.001335,0.0735359391726251,0.0300209214548788
"236",2023-06-30 07:00:00,"GOLD","Temperature",21.85719,0.133359118323421,0.0544436320733047
"237",2023-06-30 08:00:00,"GOLD","Temperature",21.6671466666667,0.0593297408275702,0.0242212652665196
"238",2023-06-30 09:00:00,"GOLD","Temperature",21.648625,0.0310935818136158,0.0126939016198069
"239",2023-06-30 10:00:00,"GOLD","Temperature",21.6842133333333,0.0208442353341798,0.00850962344120535
"240",2023-06-30 11:00:00,"GOLD","Temperature",21.699075,0.0482216402665853,0.0196864022021968
"241",2023-06-30 12:00:00,"GOLD","Temperature",21.940525,0.177099662083245,0.0723006342872126
"242",2023-06-30 13:00:00,"GOLD","Temperature",22.5324783333333,0.227945829741776,0.0930584953104469
"243",2023-06-30 14:00:00,"GOLD","Temperature",23.471515,0.163334907077453,0.066681196587444
"244",2023-06-30 15:00:00,"GOLD","Temperature",23.0085583333333,0.0897435438160677,0.0366376483430784
"245",2023-06-30 16:00:00,"GOLD","Temperature",23.0715683333333,0.229928639661672,0.0938679740705591
"246",2023-06-30 17:00:00,"GOLD","Temperature",22.7096816666667,0.245280112721489,0.100135186703332
"247",2023-06-30 18:00:00,"GOLD","Temperature",22.6199066666667,0.00858947417870677,0.00350663814944053
"248",2023-06-30 19:00:00,"GOLD","Temperature",22.61434,0.0680929091756252,0.0277988137636601
"249",2023-06-30 20:00:00,"GOLD","Temperature",22.264395,0.0444268876920275,0.0181372009509003
"250",2023-06-30 21:00:00,"GOLD","Temperature",22.0711633333333,0.0273357785085157,0.0111597848446004
"251",2023-06-30 22:00:00,"GOLD","Temperature",22.0699866666667,0.0108858415690588,0.00444412621082871
"252",2023-06-30 23:00:00,"GOLD","Temperature",22.0526883333333,0.0420146038499313,0.0171523901962509
"253",2023-07-01,"GOLD","Temperature",22.1989633333333,0.139199749233491,0.0568280596575711
"254",2023-07-01 01:00:00,"GOLD","Temperature",22.518775,0.0624093908798995,0.02547852713561
"255",2023-07-01 02:00:00,"GOLD","Temperature",22.5482883333333,0.0249882415681194,0.0102014069018828
"256",2023-07-01 03:00:00,"GOLD","Temperature",22.5655066666667,0.0771028496663167,0.031477106566166
"257",2023-07-01 04:00:00,"GOLD","Temperature",22.5341933333333,0.0715653845561287,0.0292164459014285
"258",2023-07-01 05:00:00,"GOLD","Temperature",22.4724966666667,0.0294131716526227,0.0120078770443034
"259",2023-07-01 06:00:00,"GOLD","Temperature",22.37646,0.0865194306499989,0.0353214096547688
"260",2023-07-01 07:00:00,"GOLD","Temperature",22.1824033333333,0.0161826816895927,0.0066065521348971
"261",2023-07-01 08:00:00,"GOLD","Temperature",21.9714383333333,0.134890621381424,0.0550688655785744
"262",2023-07-01 09:00:00,"GOLD","Temperature",21.78915,0.054157902839752,0.0221098712494368
"263",2023-07-01 10:00:00,"GOLD","Temperature",21.8845316666667,0.10634854233447,0.0434166106013713
"264",2023-07-01 11:00:00,"GOLD","Temperature",22.2040233333333,0.110588810766128,0.0451476929397034
"265",2023-07-01 12:00:00,"GOLD","Temperature",21.9907883333333,0.0420867453798298,0.0171818418525034
"266",2023-07-01 13:00:00,"GOLD","Temperature",22.3825916666667,0.328457732648612,0.134092307843432
"267",2023-07-01 14:00:00,"GOLD","Temperature",23.012655,0.109793777009447,0.0448231217676773
"268",2023-07-01 15:00:00,"GOLD","Temperature",23.8132233333333,0.231991539213538,0.0947101492860073
"269",2023-07-01 16:00:00,"GOLD","Temperature",23.6949033333333,0.213961523799646,0.0873494263162487
"270",2023-07-01 17:00:00,"GOLD","Temperature",23.4619116666667,0.141545714087948,0.0577857957988913
"271",2023-07-01 18:00:00,"GOLD","Temperature",23.071295,0.216498048466955,0.088384958175397
"272",2023-07-01 19:00:00,"GOLD","Temperature",22.68046,0.0188584506256486,0.00769893022871822
