"type","durationMinutes","startTime","endTime","startNum","endNum","eventSalinity"
"Sub-Optimal",180.000000001115,"2024-04-10 05:22:00","2024-04-10 08:22:00",54.3102,54.31054,14.4249611428571
"Sub-Optimal",149.999999997817,"2024-04-10 17:22:00","2024-04-10 19:52:00",54.31157,54.31186,14.9410208333333
"Sub-Optimal",179.999999997381,"2024-04-11 05:52:00","2024-04-11 08:52:00",54.313,54.31334,13.9033962857143
"Sub-Optimal",150.000000001552,"2024-04-11 18:22:00","2024-04-11 20:52:00",54.31443,54.31471,15.1188265
"Sub-Optimal",240.000000003977,"2024-04-12 05:52:00","2024-04-12 09:52:00",54.31574,54.31619,9.30179717777778
"Sub-Optimal",209.999999996944,"2024-04-12 17:52:00","2024-04-12 21:22:00",54.31711,54.31751,11.3614348125
"Sub-Optimal",210.000000000679,"2024-04-13 07:22:00","2024-04-13 10:52:00",54.31865,54.31905,12.929671175
"Sub-Optimal",180.000000001115,"2024-04-13 19:22:00","2024-04-13 22:22:00",54.32002,54.32036,13.1165477142857
"Sub-Optimal",179.999999997381,"2024-04-14 08:22:00","2024-04-14 11:22:00",54.3215,54.32185,14.258968
"Sub-Optimal",120.000000001988,"2024-04-14 21:22:00","2024-04-14 23:22:00",54.32299,54.32322,15.938351
"Sub-Optimal",119.999999998254,"2024-04-15 09:52:00","2024-04-15 11:52:00",54.32441,54.32464,15.5526248
"Sub-Optimal",119.999999998254,"2024-04-15 22:22:00","2024-04-16 00:22:00",54.32584,54.32607,16.8618112
"Sub-Optimal",179.999999997381,"2024-04-16 10:22:00","2024-04-16 13:22:00",54.32721,54.32755,16.3902014285714
"Sub-Optimal",149.999999997817,"2024-04-16 23:22:00","2024-04-17 01:52:00",54.32869,54.32898,16.9709283333333
"Sub-Optimal",119.999999998254,"2024-04-17 11:52:00","2024-04-17 13:52:00",54.33012,54.33035,16.3871322
"Sub-Optimal",150.000000001552,"2024-04-17 23:52:00","2024-04-18 02:22:00",54.33149,54.33178,16.970175
"Sub-Optimal",180.000000001115,"2024-04-18 12:22:00","2024-04-18 15:22:00",54.33292,54.33326,16.4033855714286
"Sub-Optimal",179.999999997381,"2024-04-19 00:22:00","2024-04-19 03:22:00",54.33429,54.33463,14.7599085714286
"Sub-Optimal",179.999999997381,"2024-04-19 12:52:00","2024-04-19 15:52:00",54.33572,54.33606,16.245077
"Sub-Optimal",209.999999996944,"2024-04-20 01:22:00","2024-04-20 04:52:00",54.33714,54.33754,16.18721125
"Sub-Optimal",179.999999997381,"2024-04-20 13:52:00","2024-04-20 16:52:00",54.33857,54.33891,15.5826375714286
"Sub-Optimal",180.000000001115,"2024-04-21 02:22:00","2024-04-21 05:22:00",54.34,54.34034,15.2967351428571
"Sub-Optimal",150.000000001552,"2024-04-21 14:52:00","2024-04-21 17:22:00",54.34142,54.34171,16.2290301666667
"Sub-Optimal",150.000000001552,"2024-04-22 03:22:00","2024-04-22 05:52:00",54.34285,54.34314,16.798502
"Sub-Optimal",119.999999998254,"2024-04-22 15:52:00","2024-04-22 17:52:00",54.34428,54.34451,17.2384986
"Sub-Optimal",150.000000001552,"2024-04-23 04:22:00","2024-04-23 06:52:00",54.3457,54.34599,16.9819823333333
"Sub-Optimal",89.9999999986903,"2024-04-23 16:52:00","2024-04-23 18:22:00",54.34713,54.3473,16.96633025
"Sub-Optimal",150.000000001552,"2024-04-24 04:52:00","2024-04-24 07:22:00",54.3485,54.34879,16.7234316666667
"Sub-Optimal",150.000000001552,"2024-04-24 16:52:00","2024-04-24 19:22:00",54.34987,54.35016,17.2795838333333
"Sub-Optimal",149.999999994083,"2024-04-25 05:22:00","2024-04-25 07:52:00",54.3513,54.35158,16.864243
"Sub-Optimal",119.999999998254,"2024-04-25 17:52:00","2024-04-25 19:52:00",54.35272,54.35295,17.2145818
"Sub-Optimal",150.000000001552,"2024-04-26 05:52:00","2024-04-26 08:22:00",54.35409,54.35438,15.6473954166667
"Sub-Optimal",120.000000005723,"2024-04-26 18:22:00","2024-04-26 20:22:00",54.35552,54.35575,17.1983304
"Sub-Optimal",180.000000001115,"2024-04-27 06:22:00","2024-04-27 09:22:00",54.35689,54.35723,16.2047748571429
"Sub-Optimal",119.999999998254,"2024-04-27 18:52:00","2024-04-27 20:52:00",54.35832,54.35855,17.0630756
"Sub-Optimal",150.000000001552,"2024-04-28 07:22:00","2024-04-28 09:52:00",54.35975,54.36003,16.59146875
"Sub-Optimal",120.000000001988,"2024-04-28 19:52:00","2024-04-28 21:52:00",54.36117,54.3614,18.1425164
"Sub-Optimal",149.999999994083,"2024-04-29 08:22:00","2024-04-29 10:52:00",54.3626,54.36288,17.1548325
"Sub-Optimal",89.9999999986903,"2024-04-29 21:22:00","2024-04-29 22:52:00",54.36408,54.36425,18.00768425
"Sub-Optimal",120.000000001988,"2024-04-30 09:22:00","2024-04-30 11:22:00",54.36545,54.36568,17.3082612
"Sub-Optimal",119.999999998254,"2024-04-30 21:52:00","2024-04-30 23:52:00",54.36688,54.36711,18.2928188
"Sub-Optimal",166.999999999064,"2024-05-01 09:52:00","2024-05-01 12:39:00",54.36825,54.36857,14.8486381055
"Sub-Optimal",119.999999998254,"2024-05-01 23:09:00","2024-05-02 01:09:00",54.36977,54.36999,17.8485908
"Sub-Optimal",149.999999994083,"2024-05-02 11:09:00","2024-05-02 13:39:00",54.37114,54.37142,17.2111648333333
"Sub-Optimal",120.000000001988,"2024-05-03 00:09:00","2024-05-03 02:09:00",54.37262,54.37285,17.5872222
"Sub-Optimal",119.999999998254,"2024-05-03 12:39:00","2024-05-03 14:39:00",54.37405,54.37428,17.19148
"Sub-Optimal",89.9999999986903,"2024-05-04 01:39:00","2024-05-04 03:09:00",54.37553,54.3757,16.89095575
"Sub-Optimal",89.9999999986903,"2024-05-04 14:09:00","2024-05-04 15:39:00",54.37696,54.37713,16.4830575
"Sub-Optimal",150.000000001552,"2024-05-05 02:39:00","2024-05-05 05:09:00",54.37838,54.37867,17.194057
"Sub-Optimal",180.000000001115,"2024-05-05 14:39:00","2024-05-05 17:39:00",54.37975,54.3801,16.9405918571429
"Sub-Optimal",240.000000000242,"2024-05-06 01:39:00","2024-05-06 05:39:00",54.38101,54.38147,11.5715716
"Sub-Optimal",209.999999996944,"2024-05-06 14:09:00","2024-05-06 17:39:00",54.38244,54.38284,15.1276339375
"Sub-Optimal",119.999999998254,"2024-05-07 04:09:00","2024-05-07 06:09:00",54.38404,54.38426,14.3531374
"Sub-Optimal",89.9999999986903,"2024-05-07 16:39:00","2024-05-07 18:09:00",54.38546,54.38563,16.82058925
"Sub-Optimal",119.999999998254,"2024-05-08 05:09:00","2024-05-08 07:09:00",54.38689,54.38712,16.6775502
"Sub-Optimal",150.000000001552,"2024-05-08 16:09:00","2024-05-08 18:39:00",54.38814,54.38843,13.1711078333333
"Sub-Optimal",179.999999997381,"2024-05-09 05:09:00","2024-05-09 08:09:00",54.38963,54.38997,16.5943344285714
"Sub-Optimal",89.9999999986903,"2024-05-09 18:09:00","2024-05-09 19:39:00",54.39111,54.39128,17.55785475
"Sub-Optimal",119.999999998254,"2024-05-10 06:39:00","2024-05-10 08:39:00",54.39254,54.39277,16.0653694
"Sub-Optimal",150.000000001552,"2024-05-10 18:09:00","2024-05-10 20:39:00",54.39385,54.39414,16.3814146666667
"Sub-Optimal",119.999999998254,"2024-05-11 07:09:00","2024-05-11 09:09:00",54.39534,54.39557,16.6851387
"Sub-Optimal",59.9999999991269,"2024-05-11 20:09:00","2024-05-11 21:09:00",54.39682,54.39693,18.3154113333333
"Sub-Optimal",119.999999998254,"2024-05-12 08:09:00","2024-05-12 10:09:00",54.39819,54.39842,17.8742926
"Sub-Optimal",89.9999999986903,"2024-05-12 20:39:00","2024-05-12 22:09:00",54.39962,54.39979,18.30639325
"Sub-Optimal",120.000000001988,"2024-05-13 09:09:00","2024-05-13 11:09:00",54.40104,54.40127,17.7634092
"Sub-Optimal",60.0000000028615,"2024-05-13 22:09:00","2024-05-13 23:09:00",54.40253,54.40264,18.0288743333333
"Sub-Optimal",90.0000000024249,"2024-05-14 10:09:00","2024-05-14 11:39:00",54.4039,54.40407,18.36330875
"Sub-Optimal",59.9999999953923,"2024-05-14 23:09:00","2024-05-15 00:09:00",54.40538,54.4055,19.0363126666667
"Sub-Optimal",89.9999999986903,"2024-05-15 11:09:00","2024-05-15 12:39:00",54.40675,54.40692,17.73724625
"Sub-Optimal",119.999999998254,"2024-05-15 23:09:00","2024-05-16 01:09:00",54.40812,54.40835,16.8876062
"Sub-Optimal",180.000000001115,"2024-05-16 10:39:00","2024-05-16 13:39:00",54.40943,54.40978,16.480444
"Sub-Optimal",120.000000005723,"2024-05-17 00:09:00","2024-05-17 02:09:00",54.41098,54.4112,18.0399044
"Sub-Optimal",90.0000000024249,"2024-05-17 12:39:00","2024-05-17 14:09:00",54.4124,54.41257,17.83792925
"Sub-Optimal",90.0000000024249,"2024-05-18 01:39:00","2024-05-18 03:09:00",54.41389,54.41406,18.2855645
"Sub-Optimal",59.9999999953923,"2024-05-18 14:09:00","2024-05-18 15:09:00",54.41531,54.41543,18.7335383333333
"Sub-Optimal",59.9999999991269,"2024-05-19 02:39:00","2024-05-19 03:39:00",54.41674,54.41686,18.511616
"Sub-Optimal",60.0000000028615,"2024-05-19 14:39:00","2024-05-19 15:39:00",54.41811,54.41822,19.231756
"Sub-Optimal",89.9999999986903,"2024-05-20 03:09:00","2024-05-20 04:39:00",54.41954,54.41971,18.46261475
"Sub-Optimal",59.9999999953923,"2024-05-20 15:39:00","2024-05-20 16:39:00",54.42096,54.42108,18.4751063333333
"Sub-Optimal",90.0000000024249,"2024-05-21 04:09:00","2024-05-21 05:39:00",54.42239,54.42256,18.17034325
"Sub-Optimal",60.0000000028615,"2024-05-21 16:09:00","2024-05-21 17:09:00",54.42376,54.42388,18.8159886666667
"Sub-Optimal",59.9999999991269,"2024-05-22 05:09:00","2024-05-22 06:09:00",54.42525,54.42536,17.492861
"Sub-Optimal",59.9999999991269,"2024-05-22 17:09:00","2024-05-22 18:09:00",54.42662,54.42673,18.8272186666667
"Sub-Optimal",59.9999999991269,"2024-05-23 05:39:00","2024-05-23 06:39:00",54.42804,54.42816,17.860922
"Sub-Optimal",179.999999997381,"2024-05-23 15:39:00","2024-05-23 18:39:00",54.42918,54.42953,13.16221
"Sub-Optimal",179.999999997381,"2024-05-24 04:39:00","2024-05-24 07:39:00",54.43067,54.43101,15.8147915714286
"Sub-Optimal",89.9999999986903,"2024-05-24 18:09:00","2024-05-24 19:39:00",54.43221,54.43238,18.83554725
"Sub-Optimal",60.0000000028615,"2024-05-25 07:09:00","2024-05-25 08:09:00",54.43369,54.43381,17.1125176666667
"Sub-Optimal",59.9999999953923,"2024-05-26 08:09:00","2024-05-26 09:09:00",54.43655,54.43666,18.1074546666667
"Sub-Optimal",209.999999996944,"2024-05-27 18:39:00","2024-05-27 22:09:00",54.44049,54.44088,10.4112962625
"Sub-Optimal",209.999999996944,"2024-05-28 07:09:00","2024-05-28 10:39:00",54.44191,54.44231,13.9783234375
"Sub-Optimal",119.999999998254,"2024-05-28 20:39:00","2024-05-28 22:39:00",54.44345,54.44368,17.5082212
"Sub-Optimal",60.0000000028615,"2024-05-29 10:09:00","2024-05-29 11:09:00",54.44499,54.44511,18.005719
"Sub-Optimal",89.9999999986903,"2024-05-29 22:39:00","2024-05-30 00:09:00",54.44642,54.44659,18.261531
"Sub-Optimal",209.999999996944,"2024-05-30 08:39:00","2024-05-30 12:09:00",54.44756,54.44796,13.301069375
"Sub-Optimal",180.000000001115,"2024-05-30 22:09:00","2024-05-31 01:09:00",54.4491,54.44945,17.2179481428571
"Sub-Optimal",89.9999999986903,"2024-05-31 11:39:00","2024-05-31 13:09:00",54.45064,54.45082,17.78997975
"Sub-Optimal",60.0000000028615,"2024-06-01 01:09:00","2024-06-01 02:09:00",54.45219,54.4523,17.8613726666667
"Sub-Optimal",60.0000000028615,"2024-06-01 13:09:00","2024-06-01 14:09:00",54.45356,54.45367,18.186562
"Sub-Optimal",59.9999999953923,"2024-06-05 05:09:00","2024-06-05 06:09:00",54.4636,54.46372,18.3777436666667
"Sub-Optimal",60.0000000028615,"2024-06-06 06:09:00","2024-06-06 07:09:00",54.46646,54.46657,19.150938
"Sub-Optimal",60.0000000028615,"2024-06-06 17:39:00","2024-06-06 18:39:00",54.46777,54.46788,17.896963
"Sub-Optimal",89.9999999986903,"2024-06-07 06:09:00","2024-06-07 07:39:00",54.4692,54.46937,16.67159875
"Sub-Optimal",209.999999996944,"2024-06-14 22:09:00","2024-06-15 01:39:00",54.4902,54.4906,7.9095255
"Sub-Optimal",150.000000005286,"2024-06-15 10:39:00","2024-06-15 13:09:00",54.49163,54.49191,16.5653701666667
"Sub-Optimal",60.0000000028615,"2024-06-16 01:09:00","2024-06-16 02:09:00",54.49328,54.4934,19.116713
"Sub-Optimal",179.999999997381,"2024-06-22 04:09:00","2024-06-22 07:09:00",54.51006,54.51041,15.7765302857143
"Sub-Optimal",180.000000001115,"2024-06-27 08:09:00","2024-06-27 11:09:00",54.52422,54.52456,13.6560855714286
"Sub-Optimal",209.999999996944,"2024-06-30 23:09:00","2024-07-01 02:39:00",54.53415,54.53455,13.9021368125
"Sub-Optimal",180.000000001115,"2024-07-06 16:09:00","2024-07-06 19:09:00",54.54979,54.55013,10.9347285714286
"Sub-Optimal",120.000000001988,"2024-07-07 06:09:00","2024-07-07 08:09:00",54.55139,54.55162,16.3547686
"Sub-Optimal",210.000000000679,"2024-07-13 09:39:00","2024-07-13 13:09:00",54.56822,54.56862,7.4767268625
"Sub-Optimal",269.999999999806,"2024-07-13 20:09:00","2024-07-14 00:39:00",54.56942,54.56994,14.34353095
"Sub-Optimal",90.0000000024249,"2024-07-14 11:09:00","2024-07-14 12:39:00",54.57114,54.57131,18.4876945
"Sub-Optimal",269.999999999806,"2024-07-18 00:09:00","2024-07-18 04:39:00",54.58084,54.58135,6.27596054
"Sub-Optimal",179.999999997381,"2024-07-18 13:09:00","2024-07-18 16:09:00",54.58232,54.58267,15.662729
"Sub-Optimal",60.0000000028615,"2024-07-19 04:09:00","2024-07-19 05:09:00",54.58404,54.58415,16.7141603333333
"Sub-Optimal",210.000000000679,"2024-07-23 05:09:00","2024-07-23 08:39:00",54.59511,54.59551,11.401556125
"Sub-Optimal",90.0000000024249,"2024-07-23 19:09:00","2024-07-23 20:39:00",54.59671,54.59688,15.8509875
"Sub-Optimal",180.000000001115,"2024-08-04 04:09:00","2024-08-04 07:09:00",54.62787,54.62821,15.7903931428571
"Sub-Optimal",59.9999999953923,"2024-08-05 06:39:00","2024-08-05 07:39:00",54.6309,54.63101,16.3055466666667
"Sub-Optimal",149.999999997817,"2024-08-06 18:39:00","2024-08-06 21:09:00",54.63501,54.63529,8.23987641666667
"Sub-Optimal",240.000000003977,"2024-08-07 04:39:00","2024-08-07 08:39:00",54.63615,54.6366,8.72045508888889
"Sub-Optimal",119.999999998254,"2024-08-07 19:09:00","2024-08-07 21:09:00",54.6378,54.63803,17.5678188
"Sub-Optimal",89.9999999986903,"2024-08-08 07:39:00","2024-08-08 09:09:00",54.63923,54.6394,15.722587
"Sub-Optimal",59.9999999953923,"2024-08-08 20:09:00","2024-08-08 21:09:00",54.64066,54.64077,17.7632273333333
"Sub-Optimal",90.0000000024249,"2024-08-09 08:09:00","2024-08-09 09:39:00",54.64203,54.6422,17.738197
"Sub-Optimal",59.9999999991269,"2024-08-09 21:09:00","2024-08-09 22:09:00",54.64351,54.64362,18.1643583333333
"Sub-Optimal",89.9999999986903,"2024-08-10 08:39:00","2024-08-10 10:09:00",54.64482,54.64499,17.04732125
"Sub-Optimal",239.999999996508,"2024-08-18 14:09:00","2024-08-18 18:09:00",54.66737,54.66783,6.41805496666667
"Sub-Optimal",240.000000000242,"2024-08-19 02:39:00","2024-08-19 06:39:00",54.6688,54.66925,8.95561146666667
"Sub-Optimal",180.000000001115,"2024-08-19 15:39:00","2024-08-19 18:39:00",54.67028,54.67062,15.2691785714286
"Sub-Optimal",209.999999996944,"2024-08-20 03:39:00","2024-08-20 07:09:00",54.67165,54.67205,13.061934625
"Sub-Optimal",119.999999998254,"2024-08-20 17:39:00","2024-08-20 19:39:00",54.67325,54.67348,14.8670726
"Sub-Optimal",90.0000000024249,"2024-08-21 06:39:00","2024-08-21 08:09:00",54.67473,54.6749,14.9790615
"Sub-Optimal",89.9999999986903,"2024-08-21 19:09:00","2024-08-21 20:39:00",54.67616,54.67633,16.6031
"Sub-Optimal",60.0000000028615,"2024-08-22 07:39:00","2024-08-22 08:39:00",54.67759,54.6777,15.363654
"Sub-Optimal",59.9999999953923,"2024-08-22 20:09:00","2024-08-22 21:09:00",54.67901,54.67913,16.0821915
"Sub-Optimal",59.9999999991269,"2024-08-23 08:39:00","2024-08-23 09:39:00",54.68044,54.68055,16.637741
"Sub-Optimal",60.0000000028615,"2024-08-23 21:09:00","2024-08-23 22:09:00",54.68187,54.68198,17.227211
"Sub-Optimal",60.0000000028615,"2024-08-24 22:09:00","2024-08-24 23:09:00",54.68472,54.68483,18.298753
"Sub-Optimal",119.999999998254,"2024-09-08 07:42:00","2024-09-08 09:42:00",54.72417,54.72439,18.0679902
"Sub-Optimal",89.9999999986903,"2024-11-21 20:47:00","2024-11-21 22:17:00",54.9284,54.92857,15.86208325
"Sub-Optimal",180.000000001115,"2024-11-22 07:17:00","2024-11-22 10:17:00",54.9296,54.92994,10.6752572857143
"Sub-Optimal",90.0000000024249,"2024-11-22 21:47:00","2024-11-22 23:17:00",54.93125,54.93143,18.39956425
"Sub-Optimal",60.0000000028615,"2024-11-24 12:17:00","2024-11-24 13:17:00",54.93565,54.93576,17.7448573333333
"Sub-Optimal",119.999999998254,"2024-11-28 14:47:00","2024-11-28 16:47:00",54.94689,54.94712,10.17723118
"Sub-Optimal",210.000000004413,"2024-11-29 00:17:00","2024-11-29 03:47:00",54.94798,54.94838,10.9899734875
"Sub-Optimal",59.9999999953923,"2024-11-29 15:47:00","2024-11-29 16:47:00",54.94975,54.94986,17.504071
"Sub-Optimal",150.000000001552,"2024-12-05 19:17:00","2024-12-05 21:47:00",54.96658,54.96687,12.6928008333333
"Sub-Optimal",90.0000000024249,"2024-12-06 07:47:00","2024-12-06 09:17:00",54.96801,54.96818,17.33874975
"Sub-Optimal",59.9999999991269,"2024-12-06 21:17:00","2024-12-06 22:17:00",54.96955,54.96967,18.421513
"Sub-Optimal",180.000000001115,"2024-12-11 11:17:00","2024-12-11 14:17:00",54.98211,54.98245,12.7275847571429
"Sub-Optimal",239.999999996508,"2024-12-11 23:17:00","2024-12-12 03:17:00",54.98348,54.98394,10.3039556
"Sub-Optimal",299.999999999369,"2024-12-12 11:17:00","2024-12-12 16:17:00",54.98485,54.98542,7.74717760463636
"Sub-Optimal",119.999999998254,"2024-12-13 01:17:00","2024-12-13 03:17:00",54.98645,54.98668,13.6273705
"Sub-Optimal",119.999999998254,"2024-12-13 14:47:00","2024-12-13 16:47:00",54.98799,54.98822,5.6777878738
"Sub-Optimal",60.0000000028615,"2024-12-14 03:17:00","2024-12-14 04:17:00",54.98942,54.98953,17.3493443333333
"Sub-Optimal",119.999999998254,"2024-12-14 15:47:00","2024-12-14 17:47:00",54.99084,54.99107,6.1634555098
"Sub-Optimal",59.9999999991269,"2024-12-15 04:17:00","2024-12-15 05:17:00",54.99227,54.99238,18.161417
"Sub-Optimal",59.9999999953923,"2024-12-15 17:17:00","2024-12-15 18:17:00",54.99375,54.99387,17.2720103333333
"Sub-Optimal",150.000000001552,"2024-12-16 16:17:00","2024-12-16 18:47:00",54.99638,54.99666,14.49724775
"Sub-Optimal",210.000000000679,"2024-12-17 03:47:00","2024-12-17 07:17:00",54.99769,54.99809,10.9845355125
"Sub-Optimal",209.999999996944,"2024-12-17 16:17:00","2024-12-17 19:47:00",54.99912,54.99952,13.576614875
"Sub-Optimal",90.0000000024249,"2024-12-18 06:17:00","2024-12-18 07:47:00",55.00072,55.00089,15.66788275
"Sub-Optimal",60.0000000028615,"2024-12-18 19:17:00","2024-12-18 20:17:00",55.0022,55.00232,16.4752176666667
"Sub-Optimal",180.000000001115,"2024-12-19 05:47:00","2024-12-19 08:47:00",55.0034,55.00374,13.6688914285714
"Sub-Optimal",119.999999998254,"2024-12-19 19:17:00","2024-12-19 21:17:00",55.00494,55.00517,15.1136194
"Sub-Optimal",89.9999999986903,"2024-12-21 21:17:00","2024-12-21 22:47:00",55.01065,55.01082,17.9442335
"Sub-Optimal",60.0000000028615,"2024-12-22 10:17:00","2024-12-22 11:17:00",55.01213,55.01225,17.8003113333333
"Sub-Optimal",59.9999999991269,"2024-12-23 23:17:00","2024-12-24 00:17:00",55.01636,55.01647,19.1599366666667
"Sub-Optimal",59.9999999991269,"2024-12-24 12:18:00","2024-12-24 13:18:00",55.01784,55.01796,18.285558
"Sub-Optimal",59.9999999953923,"2024-12-29 03:18:00","2024-12-29 04:18:00",55.03051,55.03063,18.4085766666667
"Sub-Optimal",60.0000000028615,"2024-12-29 16:18:00","2024-12-29 17:18:00",55.032,55.03211,16.7093478333333
"Sub-Optimal",179.999999997381,"2024-12-30 14:48:00","2024-12-30 17:48:00",55.03457,55.03491,13.784994
"Sub-Optimal",89.9999999986903,"2024-12-31 04:18:00","2024-12-31 05:48:00",55.03611,55.03628,17.10631525
"Sub-Optimal",179.999999997381,"2025-01-01 03:48:00","2025-01-01 06:48:00",55.03879,55.03913,11.4311543
"Sub-Optimal",240.000000003977,"2025-01-01 15:48:00","2025-01-01 19:48:00",55.04016,55.04062,13.4039630555556
"Sub-Optimal",209.999999996944,"2025-01-02 04:48:00","2025-01-02 08:18:00",55.04164,55.04204,12.266654825
"Sub-Optimal",210.000000000679,"2025-01-02 17:18:00","2025-01-02 20:48:00",55.04307,55.04347,6.4119580855
"Sub-Optimal",180.000000001115,"2025-01-03 05:48:00","2025-01-03 08:48:00",55.0445,55.04484,6.64277622742857
"Sub-Optimal",119.999999998254,"2025-01-03 18:48:00","2025-01-03 20:48:00",55.04598,55.04621,15.0537064
"Sub-Optimal",89.9999999986903,"2025-01-04 07:48:00","2025-01-04 09:18:00",55.04747,55.04764,16.00886675
"Sub-Optimal",119.999999998254,"2025-01-04 19:48:00","2025-01-04 21:48:00",55.04884,55.04906,14.8968422
"Sub-Optimal",119.999999998254,"2025-01-05 08:18:00","2025-01-05 10:18:00",55.05026,55.05049,15.9228527
"Sub-Optimal",120.000000001988,"2025-01-05 20:48:00","2025-01-05 22:48:00",55.05169,55.05192,14.960883
"Sub-Optimal",60.0000000028615,"2025-01-06 09:48:00","2025-01-06 10:48:00",55.05317,55.05329,18.0083126666667
"Sub-Optimal",59.9999999991269,"2025-01-06 22:18:00","2025-01-06 23:18:00",55.0546,55.05471,18.6386816666667
"Sub-Optimal",90.0000000024249,"2025-01-07 10:48:00","2025-01-07 12:18:00",55.05603,55.0562,18.23623525
"Sub-Optimal",90.0000000024249,"2025-01-07 22:48:00","2025-01-08 00:18:00",55.0574,55.05757,14.57441225
"Sub-Optimal",119.999999998254,"2025-01-08 11:18:00","2025-01-08 13:18:00",55.05882,55.05905,15.2428634
"Sub-Optimal",149.999999994083,"2025-01-08 22:48:00","2025-01-09 01:18:00",55.06014,55.06042,11.6294793645
"Sub-Optimal",89.9999999986903,"2025-01-09 12:48:00","2025-01-09 14:18:00",55.06174,55.06191,15.29870425
"Sub-Optimal",60.0000000028615,"2025-01-14 17:48:00","2025-01-14 18:48:00",55.076,55.07612,17.330358
"Sub-Optimal",60.0000000028615,"2025-01-15 05:48:00","2025-01-15 06:48:00",55.07737,55.07749,17.4960843333333
"Sub-Optimal",89.9999999986903,"2025-01-26 14:49:00","2025-01-26 16:19:00",55.10854,55.10871,17.8399255
"Sub-Optimal",59.9999999953923,"2025-01-27 15:49:00","2025-01-27 16:49:00",55.11139,55.11151,18.5939336666667
"Sub-Optimal",90.0000000024249,"2025-01-28 16:19:00","2025-01-28 17:49:00",55.11419,55.11436,8.3753998845
"Sub-Optimal",59.9999999991269,"2025-01-30 05:19:00","2025-01-30 06:19:00",55.11842,55.11853,15.6153363333333
"Sub-Optimal",89.9999999986903,"2025-01-30 17:49:00","2025-01-30 19:19:00",55.11984,55.12001,14.0868856375
"Sub-Optimal",60.0000000028615,"2025-02-01 19:19:00","2025-02-01 20:19:00",55.12549,55.12561,18.2495333333333
"Sub-Optimal",59.9999999991269,"2025-02-04 21:49:00","2025-02-04 22:49:00",55.134,55.13411,18.187708
"Sub-Optimal",59.9999999991269,"2025-02-06 23:49:00","2025-02-07 00:49:00",55.13971,55.13982,17.53496
"Sub-Optimal",89.9999999986903,"2025-02-07 12:49:00","2025-02-07 14:19:00",55.14119,55.14136,16.631357
"Sub-Optimal",59.9999999953923,"2025-02-08 00:49:00","2025-02-08 01:49:00",55.14256,55.14267,16.7690806666667
"Sub-Optimal",60.0000000028615,"2025-02-13 17:49:00","2025-02-13 18:49:00",55.1582,55.15831,16.8505263333333
"Sub-Optimal",119.999999998254,"2025-02-14 05:19:00","2025-02-14 07:19:00",55.15951,55.15974,13.2873736
"Sub-Optimal",119.999999998254,"2025-02-14 17:49:00","2025-02-14 19:49:00",55.16094,55.16117,8.6379943304
"Sub-Optimal",90.0000000024249,"2025-02-15 06:19:00","2025-02-15 07:49:00",55.16236,55.16254,16.596172
"Sub-Optimal",89.9999999986903,"2025-02-16 06:49:00","2025-02-16 08:19:00",55.16516,55.16533,14.1102195
"Sub-Optimal",209.999999996944,"2025-02-16 17:19:00","2025-02-16 20:49:00",55.16636,55.16676,7.784525675
"Sub-Optimal",509.999999996313,"2025-02-17 02:19:00","2025-02-17 10:49:00",55.16739,55.16836,7.639621514
"Sub-Optimal",330.000000002667,"2025-02-17 16:49:00","2025-02-17 22:19:00",55.16904,55.16967,6.63902699166667
"Sub-Optimal",359.999999998496,"2025-02-18 05:19:00","2025-02-18 11:19:00",55.17047,55.17115,4.08658296292308
"Sub-Optimal",270.00000000354,"2025-02-18 17:49:00","2025-02-18 22:19:00",55.1719,55.17241,6.9144465734
"Sub-Optimal",209.999999996944,"2025-02-19 07:19:00","2025-02-19 10:49:00",55.17344,55.17384,10.2518676875
"Sub-Optimal",59.9999999991269,"2025-02-19 20:49:00","2025-02-19 21:49:00",55.17498,55.17509,17.4671173333333
"Sub-Optimal",59.9999999991269,"2025-02-20 09:49:00","2025-02-20 10:49:00",55.17646,55.17658,16.869303
"Sub-Optimal",89.9999999986903,"2025-02-21 10:19:00","2025-02-21 11:49:00",55.17926,55.17943,16.72720325
"Sub-Optimal",60.0000000028615,"2025-02-21 22:49:00","2025-02-21 23:49:00",55.18069,55.1808,18.5582446666667
"Sub-Optimal",89.9999999986903,"2025-02-22 11:19:00","2025-02-22 12:49:00",55.18211,55.18229,17.64613425
"Sub-Optimal",60.0000000028615,"2025-02-23 00:19:00","2025-02-23 01:19:00",55.1836,55.18371,18.8496806666667
"Sub-Optimal",60.0000000028615,"2025-02-25 02:20:00","2025-02-25 03:20:00",55.18931,55.18942,19.1096736666667
"Sub-Optimal",60.0000000028615,"2025-02-28 17:20:00","2025-02-28 18:20:00",55.19924,55.19935,15.814141
"Sub-Optimal",59.9999999953923,"2025-03-01 18:20:00","2025-03-01 19:20:00",55.20209,55.20221,16.713828
"Sub-Optimal",90.0000000024249,"2025-03-02 06:20:00","2025-03-02 07:50:00",55.20346,55.20363,15.57952125
"Sub-Optimal",89.9999999986903,"2025-03-02 18:50:00","2025-03-02 20:20:00",55.20489,55.20506,16.92656325
"Sub-Optimal",90.0000000024249,"2025-03-03 07:20:00","2025-03-03 08:50:00",55.20632,55.20649,11.2605660675
