lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0726FENC_01,7/8/2026,FENC,1,7/9/2026,127.84,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_02,7/8/2026,FENC,2,7/9/2026,92.32,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_03,7/8/2026,FENC,3,7/9/2026,103.81,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_04,7/8/2026,FENC,4,7/9/2026,124.13,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_05,7/8/2026,FENC,5,7/9/2026,131.32,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_06,7/8/2026,FENC,6,7/9/2026,125.03,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_07,7/8/2026,FENC,7,7/9/2026,121.03,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_08,7/8/2026,FENC,8,7/9/2026,102.92,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_09,7/8/2026,FENC,9,7/9/2026,122.8,2_good,,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_10,7/8/2026,FENC,10,7/9/2026,114.18,3_good_minus,BCS did not save; either 3 or 4,TRUE,TRUE,TRUE,TRUE,7/8/2026,7/10/2026,,,
0726FENC_11,7/8/2026,FENC,11,7/9/2026,112.39,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_12,7/8/2026,FENC,12,7/9/2026,85,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,  
0726FENC_13,7/8/2026,FENC,13,7/9/2026,112.08,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_14,7/8/2026,FENC,14,7/9/2026,101.79,2_good,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_15,7/8/2026,FENC,15,7/9/2026,116.34,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_16,7/8/2026,FENC,16,7/9/2026,112.17,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_17,7/8/2026,FENC,17,7/9/2026,110.68,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_18,7/8/2026,FENC,18,7/9/2026,120.55,5_fair,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_19,7/8/2026,FENC,19,7/9/2026,132.58,5_fair,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_20,7/8/2026,FENC,20,7/9/2026,118.48,5_fair,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_21,7/8/2026,FENC,21,7/9/2026,113.32,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_22,7/8/2026,FENC,22,7/9/2026,129.66,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_23,7/8/2026,FENC,23,7/9/2026,127.3,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_24,7/8/2026,FENC,24,7/9/2026,106.07,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_25,7/8/2026,FENC,25,7/9/2026,124.53,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_26,7/8/2026,FENC,26,7/9/2026,120.49,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_27,7/8/2026,FENC,27,7/9/2026,114.53,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_28,7/8/2026,FENC,28,7/9/2026,118.95,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_29,7/8/2026,FENC,29,7/9/2026,97,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
0726FENC_30,7/8/2026,FENC,30,7/9/2026,94.15,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/9/2026,7/10/2026,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
