lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
1225ASHC_01,12/9/2025,ASHC,1,12/9/2025,94.17,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_02,12/9/2025,ASHC,2,12/9/2025,101.85,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_03,12/9/2025,ASHC,3,12/9/2025,109.71,2_good,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_04,12/9/2025,ASHC,4,12/9/2025,132.21,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_05,12/9/2025,ASHC,5,12/9/2025,100.69,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_06,12/9/2025,ASHC,6,12/9/2025,96.45,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_07,12/9/2025,ASHC,7,12/9/2025,109.57,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_08,12/9/2025,ASHC,8,12/9/2025,105.06,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_09,12/9/2025,ASHC,9,12/9/2025,95.89,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_10,12/9/2025,ASHC,10,12/9/2025,113.21,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_11,12/9/2025,ASHC,11,12/9/2025,110.62,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_12,12/9/2025,ASHC,12,12/9/2025,120.6,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,  
1225ASHC_13,12/9/2025,ASHC,13,12/9/2025,104.16,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_14,12/9/2025,ASHC,14,12/9/2025,100.83,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_15,12/9/2025,ASHC,15,12/9/2025,99.18,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_16,12/9/2025,ASHC,16,12/9/2025,126.35,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_17,12/9/2025,ASHC,17,12/9/2025,124.36,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_18,12/9/2025,ASHC,18,12/9/2025,96.29,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_19,12/9/2025,ASHC,19,12/9/2025,102.16,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_20,12/9/2025,ASHC,20,12/9/2025,118.86,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_21,12/9/2025,ASHC,21,12/9/2025,113.45,2_good,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_22,12/9/2025,ASHC,22,12/9/2025,104.89,2_good,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_23,12/9/2025,ASHC,23,12/9/2025,102.42,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_24,12/9/2025,ASHC,24,12/9/2025,103.61,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_25,12/9/2025,ASHC,25,12/9/2025,110.8,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_26,12/9/2025,ASHC,26,12/9/2025,90.68,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_27,12/9/2025,ASHC,27,12/9/2025,101.89,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_28,12/9/2025,ASHC,28,12/9/2025,112.2,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_29,12/9/2025,ASHC,29,12/9/2025,90.62,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
1225ASHC_30,12/9/2025,ASHC,30,12/9/2025,120.06,2_good,,TRUE,TRUE,TRUE,TRUE,12/9/2025,12/10/2025,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
