lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
1125ASHC_01,11/10/2025,ASHC,1,11/10/2025,107.76,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_02,11/10/2025,ASHC,2,11/10/2025,130.89,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_03,11/10/2025,ASHC,3,11/10/2025,111.51,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_04,11/10/2025,ASHC,4,11/10/2025,106.1,3_good_minus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_05,11/10/2025,ASHC,5,11/10/2025,115.57,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_06,11/10/2025,ASHC,6,11/10/2025,120.4,3_good_minus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_07,11/10/2025,ASHC,7,11/10/2025,109.9,3_good_minus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_08,11/10/2025,ASHC,8,11/10/2025,111.96,5_fair,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_09,11/10/2025,ASHC,9,11/10/2025,112.47,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_10,11/10/2025,ASHC,10,11/10/2025,90.51,5_fair,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_11,11/10/2025,ASHC,11,11/10/2025,89.65,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_12,11/10/2025,ASHC,12,11/10/2025,134.82,2_good,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,  
1125ASHC_13,11/10/2025,ASHC,13,11/10/2025,128.97,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_14,11/10/2025,ASHC,14,11/10/2025,123.81,2_good,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_15,11/10/2025,ASHC,15,11/10/2025,107.23,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_16,11/10/2025,ASHC,16,11/10/2025,91.98,3_good_minus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_17,11/10/2025,ASHC,17,11/10/2025,101.87,3_good_minus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_18,11/10/2025,ASHC,18,11/10/2025,92.4,2_good,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_19,11/10/2025,ASHC,19,11/10/2025,119.15,2_good,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_20,11/10/2025,ASHC,20,11/10/2025,113.49,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_21,11/10/2025,ASHC,21,11/10/2025,128.28,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_22,11/10/2025,ASHC,22,11/10/2025,116.17,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_23,11/10/2025,ASHC,23,11/10/2025,101.97,3_good_minus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_24,11/10/2025,ASHC,24,11/10/2025,118.52,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_25,11/10/2025,ASHC,25,11/10/2025,88.54,2_good,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_26,11/10/2025,ASHC,26,11/10/2025,112.64,2_good,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_27,11/10/2025,ASHC,27,11/10/2025,111.51,2_good,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_28,11/10/2025,ASHC,28,11/10/2025,103.64,2_good,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_29,11/10/2025,ASHC,29,11/10/2025,108.59,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
1125ASHC_30,11/10/2025,ASHC,30,11/10/2025,126.35,2_good,,TRUE,TRUE,TRUE,TRUE,11/10/2025,11/12/2025,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
