lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0425ASHC_01,4/1/2025,ASHC,1,4/1/2025,90.13,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_02,4/1/2025,ASHC,2,4/1/2025,89.03,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_03,4/1/2025,ASHC,3,4/1/2025,103.62,5_fair,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_04,4/1/2025,ASHC,4,4/1/2025,102.29,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_05,4/1/2025,ASHC,5,4/1/2025,113.95,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_06,4/1/2025,ASHC,6,4/1/2025,93.98,5_fair,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_07,4/1/2025,ASHC,7,4/1/2025,108.4,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_08,4/1/2025,ASHC,8,4/1/2025,97.47,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_09,4/1/2025,ASHC,9,4/1/2025,97.79,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_10,4/1/2025,ASHC,10,4/1/2025,96.69,5_fair,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_11,4/1/2025,ASHC,11,4/1/2025,126.19,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_12,4/1/2025,ASHC,12,4/1/2025,89.73,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,  
0425ASHC_13,4/1/2025,ASHC,13,4/1/2025,98.66,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_14,4/1/2025,ASHC,14,4/1/2025,132.87,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_15,4/1/2025,ASHC,15,4/1/2025,119.23,2_good,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_16,4/1/2025,ASHC,16,4/1/2025,113.53,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_17,4/1/2025,ASHC,17,4/1/2025,106.35,5_fair,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_18,4/1/2025,ASHC,18,4/1/2025,84.73,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_19,4/1/2025,ASHC,19,4/1/2025,113.2,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_20,4/1/2025,ASHC,20,4/1/2025,114.11,2_good,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_21,4/1/2025,ASHC,21,4/1/2025,111.79,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_22,4/1/2025,ASHC,22,4/1/2025,97.95,2_good,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_23,4/1/2025,ASHC,23,4/1/2025,98.31,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_24,4/1/2025,ASHC,24,4/1/2025,122.03,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_25,4/1/2025,ASHC,25,4/1/2025,106.86,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_26,4/1/2025,ASHC,26,4/1/2025,111,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_27,4/1/2025,ASHC,27,4/1/2025,107.9,2_good,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_28,4/1/2025,ASHC,28,4/1/2025,101.62,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_29,4/1/2025,ASHC,29,4/1/2025,109.14,5_fair,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
0425ASHC_30,4/1/2025,ASHC,30,4/1/2025,119.96,5_fair,,TRUE,TRUE,TRUE,TRUE,4/1/2025,4/3/2025,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
