lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0125ASHC_01,1/6/2025,ASHC,1,1/6/2025,93.24,5_fair,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_02,1/6/2025,ASHC,2,1/6/2025,97.88,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_03,1/6/2025,ASHC,3,1/6/2025,100.32,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_04,1/6/2025,ASHC,4,1/6/2025,112.22,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_05,1/6/2025,ASHC,5,1/6/2025,98.98,5_fair,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_06,1/6/2025,ASHC,6,1/6/2025,93.9,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_07,1/6/2025,ASHC,7,1/6/2025,115.85,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_08,1/6/2025,ASHC,8,1/6/2025,112.2,5_fair,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_09,1/6/2025,ASHC,9,1/6/2025,80.79,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_10,1/6/2025,ASHC,10,1/6/2025,121.88,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_11,1/6/2025,ASHC,11,1/6/2025,81.56,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_12,1/6/2025,ASHC,12,1/6/2025,100.9,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,  
0125ASHC_13,1/6/2025,ASHC,13,1/6/2025,116.35,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_14,1/6/2025,ASHC,14,1/6/2025,97.59,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_15,1/6/2025,ASHC,15,1/6/2025,113.59,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_16,1/6/2025,ASHC,16,1/6/2025,90.13,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_17,1/6/2025,ASHC,17,1/6/2025,92.52,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_18,1/6/2025,ASHC,18,1/6/2025,92.16,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_19,1/6/2025,ASHC,19,1/6/2025,109.4,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_20,1/6/2025,ASHC,20,1/6/2025,125.16,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_21,1/6/2025,ASHC,21,1/6/2025,93.95,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_22,1/6/2025,ASHC,22,1/6/2025,109.56,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_23,1/6/2025,ASHC,23,1/6/2025,107.41,5_fair,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_24,1/6/2025,ASHC,24,1/6/2025,97.8,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_25,1/6/2025,ASHC,25,1/6/2025,102.37,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_26,1/6/2025,ASHC,26,1/6/2025,104.64,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_27,1/6/2025,ASHC,27,1/6/2025,119.11,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_28,1/6/2025,ASHC,28,1/6/2025,107.46,5_fair,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_29,1/6/2025,ASHC,29,1/6/2025,91.28,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
0125ASHC_30,1/6/2025,ASHC,30,1/6/2025,104.85,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/6/2025,1/8/2025,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
