lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0525FENC_01,5/5/2025,FENC,1,5/6/2025,86.72,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_02,5/5/2025,FENC,2,5/6/2025,127.97,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_03,5/5/2025,FENC,3,5/6/2025,89.62,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_04,5/5/2025,FENC,4,5/6/2025,95.8,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_05,5/5/2025,FENC,5,5/6/2025,114.68,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_06,5/5/2025,FENC,6,5/6/2025,122.24,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_07,5/5/2025,FENC,7,5/6/2025,112.29,5_fair,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_08,5/5/2025,FENC,8,5/6/2025,125.56,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_09,5/5/2025,FENC,9,5/6/2025,106.8,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_10,5/5/2025,FENC,10,5/6/2025,94.85,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_11,5/5/2025,FENC,11,5/6/2025,109.73,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_12,5/5/2025,FENC,12,5/6/2025,84.7,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,  
0525FENC_13,5/5/2025,FENC,13,5/6/2025,97.12,5_fair,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_14,5/5/2025,FENC,14,5/6/2025,116.25,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_15,5/5/2025,FENC,15,5/6/2025,113.59,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_16,5/5/2025,FENC,16,5/6/2025,87.83,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_17,5/5/2025,FENC,17,5/6/2025,125.6,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_18,5/5/2025,FENC,18,5/6/2025,101.54,5_fair,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_19,5/5/2025,FENC,19,5/6/2025,127.02,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_20,5/5/2025,FENC,20,5/6/2025,111.31,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_21,5/5/2025,FENC,21,5/6/2025,128.29,5_fair,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_22,5/5/2025,FENC,22,5/6/2025,98.69,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_23,5/5/2025,FENC,23,5/6/2025,112.26,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_24,5/5/2025,FENC,24,5/6/2025,92.97,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_25,5/5/2025,FENC,25,5/6/2025,108.92,5_fair,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_26,5/5/2025,FENC,26,5/6/2025,99.94,5_fair,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_27,5/5/2025,FENC,27,5/6/2025,116.93,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_28,5/5/2025,FENC,28,5/6/2025,119.18,5_fair,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_29,5/5/2025,FENC,29,5/6/2025,105.81,8_poor,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
0525FENC_30,5/5/2025,FENC,30,5/6/2025,90.6,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/6/2025,5/7/2025,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
