lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0126ASHC_01,1/14/2026,ASHC,1,1/15/2026,114.19,1_very_good,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_02,1/14/2026,ASHC,2,1/15/2026,127.95,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_03,1/14/2026,ASHC,3,1/15/2026,104.29,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_04,1/14/2026,ASHC,4,1/15/2026,124.02,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_05,1/14/2026,ASHC,5,1/15/2026,108.62,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_06,1/14/2026,ASHC,6,1/15/2026,130.43,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_07,1/14/2026,ASHC,7,1/15/2026,98.9,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_08,1/14/2026,ASHC,8,1/15/2026,116.29,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_09,1/14/2026,ASHC,9,1/15/2026,112.04,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_10,1/14/2026,ASHC,10,1/15/2026,108.56,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_11,1/14/2026,ASHC,11,1/15/2026,116.64,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_12,1/14/2026,ASHC,12,1/15/2026,103.2,5_fair,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,  
0126ASHC_13,1/14/2026,ASHC,13,1/15/2026,125.95,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_14,1/14/2026,ASHC,14,1/15/2026,120.18,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_15,1/14/2026,ASHC,15,1/15/2026,98.75,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_16,1/14/2026,ASHC,16,1/15/2026,100.49,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_17,1/14/2026,ASHC,17,1/15/2026,113.21,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_18,1/14/2026,ASHC,18,1/15/2026,97.9,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_19,1/14/2026,ASHC,19,1/15/2026,106.23,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_20,1/14/2026,ASHC,20,1/15/2026,119.26,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_21,1/14/2026,ASHC,21,1/15/2026,95.51,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_22,1/14/2026,ASHC,22,1/15/2026,96.13,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_23,1/14/2026,ASHC,23,1/15/2026,91.63,2_good,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_24,1/14/2026,ASHC,24,1/15/2026,104.1,2_good,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_25,1/14/2026,ASHC,25,1/15/2026,97.94,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_26,1/14/2026,ASHC,26,1/15/2026,117.42,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_27,1/14/2026,ASHC,27,1/15/2026,105.07,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_28,1/14/2026,ASHC,28,1/15/2026,94.22,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_29,1/14/2026,ASHC,29,1/15/2026,90.01,2_good,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
0126ASHC_30,1/14/2026,ASHC,30,1/15/2026,87.46,3_good_minus,,TRUE,TRUE,TRUE,TRUE,1/15/2026,1/16/2026,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
