lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0526FENC_01,5/12/2026,FENC,1,5/13/2026,126.35,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_02,5/12/2026,FENC,2,5/13/2026,106.06,5_fair,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_03,5/12/2026,FENC,3,5/13/2026,107.19,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_04,5/12/2026,FENC,4,5/13/2026,126.16,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_05,5/12/2026,FENC,5,5/13/2026,128.16,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_06,5/12/2026,FENC,6,5/13/2026,135.58,5_fair,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_07,5/12/2026,FENC,7,5/13/2026,140.75,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_08,5/12/2026,FENC,8,5/13/2026,105.56,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_09,5/12/2026,FENC,9,5/13/2026,111.12,5_fair,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_10,5/12/2026,FENC,10,5/13/2026,96.74,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_11,5/12/2026,FENC,11,5/13/2026,120.64,5_fair,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_12,5/12/2026,FENC,12,5/13/2026,109.31,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,  
0526FENC_13,5/12/2026,FENC,13,5/13/2026,119.46,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_14,5/12/2026,FENC,14,5/13/2026,118.64,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_15,5/12/2026,FENC,15,5/13/2026,110.67,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_16,5/12/2026,FENC,16,5/13/2026,121,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_17,5/12/2026,FENC,17,5/13/2026,133.67,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_18,5/12/2026,FENC,18,5/13/2026,97.87,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_19,5/12/2026,FENC,19,5/13/2026,91.86,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_20,5/12/2026,FENC,20,5/13/2026,103.25,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_21,5/12/2026,FENC,21,5/13/2026,81.06,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_22,5/12/2026,FENC,22,5/13/2026,104.85,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_23,5/12/2026,FENC,23,5/13/2026,125.38,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_24,5/12/2026,FENC,24,5/13/2026,116.15,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_25,5/12/2026,FENC,25,5/13/2026,110.49,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_26,5/12/2026,FENC,26,5/13/2026,91.83,5_fair,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_27,5/12/2026,FENC,27,5/13/2026,118.96,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_28,5/12/2026,FENC,28,5/13/2026,114.12,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_29,5/12/2026,FENC,29,5/13/2026,120.73,2_good,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
0526FENC_30,5/12/2026,FENC,30,5/13/2026,93.43,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/13/2026,5/14/2026,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
