lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0625GOLD_01,6/24/2025,GOLD,1,6/25/2025,97.54,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_02,6/24/2025,GOLD,2,6/25/2025,93.69,5_fair,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_03,6/24/2025,GOLD,3,6/25/2025,83.38,2_good,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_04,6/24/2025,GOLD,4,6/25/2025,104.51,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_05,6/24/2025,GOLD,5,6/25/2025,102.03,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_06,6/24/2025,GOLD,6,6/25/2025,107.78,5_fair,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_07,6/24/2025,GOLD,7,6/25/2025,90.45,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_08,6/24/2025,GOLD,8,6/25/2025,105.05,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_09,6/24/2025,GOLD,9,6/25/2025,97.58,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_10,6/24/2025,GOLD,10,6/25/2025,124.19,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_11,6/24/2025,GOLD,11,6/25/2025,100.02,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_12,6/24/2025,GOLD,12,6/25/2025,101.56,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,  
0625GOLD_13,6/24/2025,GOLD,13,6/25/2025,108.68,2_good,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_14,6/24/2025,GOLD,14,6/25/2025,118.3,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_15,6/24/2025,GOLD,15,6/25/2025,123.23,2_good,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_16,6/24/2025,GOLD,16,6/25/2025,86.16,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_17,6/24/2025,GOLD,17,6/25/2025,113.21,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_18,6/24/2025,GOLD,18,6/25/2025,120.21,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_19,6/24/2025,GOLD,19,6/25/2025,131.5,2_good,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_20,6/24/2025,GOLD,20,6/25/2025,115.45,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_21,6/24/2025,GOLD,21,6/25/2025,115.5,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_22,6/24/2025,GOLD,22,6/25/2025,127.65,2_good,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_23,6/24/2025,GOLD,23,6/25/2025,78.04,5_fair,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_24,6/24/2025,GOLD,24,6/25/2025,136.05,2_good,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_25,6/24/2025,GOLD,25,6/25/2025,100.67,2_good,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_26,6/24/2025,GOLD,26,6/25/2025,82.51,2_good,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_27,6/24/2025,GOLD,27,6/25/2025,124.15,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_28,6/24/2025,GOLD,28,6/25/2025,79.52,2_good,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_29,6/24/2025,GOLD,29,6/25/2025,82.16,3_good_minus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
0625GOLD_30,6/24/2025,GOLD,30,6/25/2025,142.24,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,6/25/2025,6/27/2025,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
