lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0725ASHC_01,7/14/2025,ASHC,1,7/14/2025,110.39,2_good,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_02,7/14/2025,ASHC,2,7/14/2025,114.25,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_03,7/14/2025,ASHC,3,7/14/2025,130.02,2_good,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_04,7/14/2025,ASHC,4,7/14/2025,98.55,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_05,7/14/2025,ASHC,5,7/14/2025,123.88,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_06,7/14/2025,ASHC,6,7/14/2025,116.63,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_07,7/14/2025,ASHC,7,7/14/2025,119.8,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_08,7/14/2025,ASHC,8,7/14/2025,118.45,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_09,7/14/2025,ASHC,9,7/14/2025,107.86,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_10,7/14/2025,ASHC,10,7/14/2025,94.37,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_11,7/14/2025,ASHC,11,7/14/2025,120.95,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_12,7/14/2025,ASHC,12,7/14/2025,116.91,5_fair,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,  
0725ASHC_13,7/14/2025,ASHC,13,7/14/2025,109.91,5_fair,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_14,7/14/2025,ASHC,14,7/14/2025,90.21,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_15,7/14/2025,ASHC,15,7/14/2025,111.14,2_good,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_16,7/14/2025,ASHC,16,7/14/2025,93.42,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_17,7/14/2025,ASHC,17,7/14/2025,108.85,2_good,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_18,7/14/2025,ASHC,18,7/14/2025,108.07,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_19,7/14/2025,ASHC,19,7/14/2025,102.39,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_20,7/14/2025,ASHC,20,7/14/2025,115.14,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_21,7/14/2025,ASHC,21,7/14/2025,96.43,5_fair,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_22,7/14/2025,ASHC,22,7/14/2025,133.36,4_fair_plus,juvenile crab,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_23,7/14/2025,ASHC,23,7/14/2025,99.91,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_24,7/14/2025,ASHC,24,7/14/2025,114.85,5_fair,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_25,7/14/2025,ASHC,25,7/14/2025,99.27,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_26,7/14/2025,ASHC,26,7/14/2025,108.18,5_fair,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_27,7/14/2025,ASHC,27,7/14/2025,102.17,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_28,7/14/2025,ASHC,28,7/14/2025,103.19,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_29,7/14/2025,ASHC,29,7/14/2025,106.66,3_good_minus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
0725ASHC_30,7/14/2025,ASHC,30,7/14/2025,100.5,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,7/14/2025,7/15/2025,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
