lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0426GOLD_01,4/8/2026,GOLD,1,4/9/2026,133.39,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_02,4/8/2026,GOLD,2,4/9/2026,135.63,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_03,4/8/2026,GOLD,3,4/9/2026,116.29,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_04,4/8/2026,GOLD,4,4/9/2026,125.38,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_05,4/8/2026,GOLD,5,4/9/2026,107.55,2_good,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_06,4/8/2026,GOLD,6,4/9/2026,150.44,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_07,4/8/2026,GOLD,7,4/9/2026,77.73,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_08,4/8/2026,GOLD,8,4/9/2026,150.95,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_09,4/8/2026,GOLD,9,4/9/2026,123.91,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_10,4/8/2026,GOLD,10,4/9/2026,128.92,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_11,4/8/2026,GOLD,11,4/9/2026,89.42,2_good,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_12,4/8/2026,GOLD,12,4/9/2026,142.64,2_good,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,  
0426GOLD_13,4/8/2026,GOLD,13,4/9/2026,145.92,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_14,4/8/2026,GOLD,14,4/9/2026,145.8,5_fair,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_15,4/8/2026,GOLD,15,4/9/2026,147,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_16,4/8/2026,GOLD,16,4/9/2026,132.23,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_17,4/8/2026,GOLD,17,4/9/2026,136.86,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_18,4/8/2026,GOLD,18,4/9/2026,130.51,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_19,4/8/2026,GOLD,19,4/9/2026,122.3,2_good,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_20,4/8/2026,GOLD,20,4/9/2026,91.56,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_21,4/8/2026,GOLD,21,4/9/2026,113.71,2_good,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_22,4/8/2026,GOLD,22,4/9/2026,125.67,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_23,4/8/2026,GOLD,23,4/9/2026,106.12,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_24,4/8/2026,GOLD,24,4/9/2026,143.4,3_good_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_25,4/8/2026,GOLD,25,4/9/2026,158.05,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_26,4/8/2026,GOLD,26,4/9/2026,152.26,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_27,4/8/2026,GOLD,27,4/9/2026,155.55,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_28,4/8/2026,GOLD,28,4/9/2026,79.17,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_29,4/8/2026,GOLD,29,4/9/2026,151.24,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
0426GOLD_30,4/8/2026,GOLD,30,4/9/2026,148.22,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,4/9/2026,4/10/2026,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
