lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0526ASHC_01,5/20/2026,ASHC,1,5/20/2026,113.04,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_02,5/20/2026,ASHC,2,5/20/2026,110.13,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_03,5/20/2026,ASHC,3,5/20/2026,101.38,2_good,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_04,5/20/2026,ASHC,4,5/20/2026,81.08,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_05,5/20/2026,ASHC,5,5/20/2026,129.97,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_06,5/20/2026,ASHC,6,5/20/2026,116.51,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_07,5/20/2026,ASHC,7,5/20/2026,110.17,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_08,5/20/2026,ASHC,8,5/20/2026,102.03,2_good,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_09,5/20/2026,ASHC,9,5/20/2026,90.35,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_10,5/20/2026,ASHC,10,5/20/2026,111.4,2_good,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_11,5/20/2026,ASHC,11,5/20/2026,116.89,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_12,5/20/2026,ASHC,12,5/20/2026,124.23,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,  
0526ASHC_13,5/20/2026,ASHC,13,5/20/2026,132.9,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_14,5/20/2026,ASHC,14,5/20/2026,102.26,2_good,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_15,5/20/2026,ASHC,15,5/20/2026,112.68,2_good,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_16,5/20/2026,ASHC,16,5/20/2026,105.13,2_good,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_17,5/20/2026,ASHC,17,5/20/2026,109.64,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_18,5/20/2026,ASHC,18,5/20/2026,114.46,2_good,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_19,5/20/2026,ASHC,19,5/20/2026,97.02,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_20,5/20/2026,ASHC,20,5/20/2026,131.01,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_21,5/20/2026,ASHC,21,5/20/2026,130.05,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_22,5/20/2026,ASHC,22,5/20/2026,111.06,5_fair,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_23,5/20/2026,ASHC,23,5/20/2026,101.09,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_24,5/20/2026,ASHC,24,5/20/2026,85.58,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_25,5/20/2026,ASHC,25,5/20/2026,109.34,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_26,5/20/2026,ASHC,26,5/20/2026,109.58,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_27,5/20/2026,ASHC,27,5/20/2026,88.52,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_28,5/20/2026,ASHC,28,5/20/2026,124.23,2_good,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_29,5/20/2026,ASHC,29,5/20/2026,97.65,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
0526ASHC_30,5/20/2026,ASHC,30,5/20/2026,79.26,3_good_minus,,TRUE,TRUE,TRUE,TRUE,5/20/2026,5/21/2026,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
