lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0226FENC_01,2/26/2026,FENC,1,2/26/2026,108.07,3_good_minus,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_02,2/26/2026,FENC,2,2/26/2026,119.34,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_03,2/26/2026,FENC,3,2/26/2026,106.45,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_04,2/26/2026,FENC,4,2/26/2026,89.12,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_05,2/26/2026,FENC,5,2/26/2026,107.34,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_06,2/26/2026,FENC,6,2/26/2026,85.55,5_fair,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_07,2/26/2026,FENC,7,2/26/2026,91.11,3_good_minus,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_08,2/26/2026,FENC,8,2/26/2026,102.33,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_09,2/26/2026,FENC,9,2/26/2026,109.23,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_10,2/26/2026,FENC,10,2/26/2026,97.57,5_fair,,TRUE,TRUE,TRUE,TRUE,2/26/2026,2/28/2026,,,
0226FENC_11,2/26/2026,FENC,11,2/27/2026,117.79,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_12,2/26/2026,FENC,12,2/27/2026,99.18,5_fair,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,  
0226FENC_13,2/26/2026,FENC,13,2/27/2026,114.33,3_good_minus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_14,2/26/2026,FENC,14,2/27/2026,110.39,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_15,2/26/2026,FENC,15,2/27/2026,98.87,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_16,2/26/2026,FENC,16,2/27/2026,110.49,3_good_minus,stabbed while shucked,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_17,2/26/2026,FENC,17,2/27/2026,112.19,3_good_minus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_18,2/26/2026,FENC,18,2/27/2026,86.14,3_good_minus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_19,2/26/2026,FENC,19,2/27/2026,112.32,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_20,2/26/2026,FENC,20,2/27/2026,114.72,3_good_minus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_21,2/26/2026,FENC,21,2/27/2026,94.12,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_22,2/26/2026,FENC,22,2/27/2026,80.88,3_good_minus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_23,2/26/2026,FENC,23,2/27/2026,90.81,5_fair,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_24,2/26/2026,FENC,24,2/27/2026,120.45,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_25,2/26/2026,FENC,25,2/27/2026,89.62,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_26,2/26/2026,FENC,26,2/27/2026,78.7,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_27,2/26/2026,FENC,27,2/27/2026,98.07,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_28,2/26/2026,FENC,28,2/27/2026,84.56,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_29,2/26/2026,FENC,29,2/27/2026,106.58,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
0226FENC_30,2/26/2026,FENC,30,2/27/2026,82.78,3_good_minus,,TRUE,TRUE,TRUE,TRUE,2/27/2026,2/28/2026,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
