lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0325ASHC_01,3/4/2025,ASHC,1,3/4/2025,107.81,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_02,3/4/2025,ASHC,2,3/4/2025,114.58,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_03,3/4/2025,ASHC,3,3/4/2025,104.8,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_04,3/4/2025,ASHC,4,3/4/2025,82.99,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_05,3/4/2025,ASHC,5,3/4/2025,95.08,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_06,3/4/2025,ASHC,6,3/4/2025,101.59,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_07,3/4/2025,ASHC,7,3/4/2025,89.27,5_fair,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_08,3/4/2025,ASHC,8,3/4/2025,120.22,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_09,3/4/2025,ASHC,9,3/4/2025,110.38,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_10,3/4/2025,ASHC,10,3/4/2025,110.03,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_11,3/4/2025,ASHC,11,3/4/2025,95.18,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_12,3/4/2025,ASHC,12,3/4/2025,106.51,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,  
0325ASHC_13,3/4/2025,ASHC,13,3/4/2025,95.87,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_14,3/4/2025,ASHC,14,3/4/2025,113.68,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_15,3/4/2025,ASHC,15,3/4/2025,92.62,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_16,3/4/2025,ASHC,16,3/4/2025,108.29,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_17,3/4/2025,ASHC,17,3/4/2025,153.59,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_18,3/4/2025,ASHC,18,3/4/2025,103.23,5_fair,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_19,3/4/2025,ASHC,19,3/4/2025,90.22,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_20,3/4/2025,ASHC,20,3/4/2025,118.58,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_21,3/4/2025,ASHC,21,3/4/2025,126.42,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_22,3/4/2025,ASHC,22,3/4/2025,125.8,5_fair,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_23,3/4/2025,ASHC,23,3/4/2025,98.7,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_24,3/4/2025,ASHC,24,3/4/2025,116.71,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_25,3/4/2025,ASHC,25,3/4/2025,88.04,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_26,3/4/2025,ASHC,26,3/4/2025,94.08,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_27,3/4/2025,ASHC,27,3/4/2025,95.86,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_28,3/4/2025,ASHC,28,3/4/2025,97.55,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_29,3/4/2025,ASHC,29,3/4/2025,120.09,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
0325ASHC_30,3/4/2025,ASHC,30,3/4/2025,85.96,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/4/2025,3/5/2025,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
