lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
0326ASHC_01,3/16/2026,ASHC,1,3/17/2026,119.15,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_02,3/16/2026,ASHC,2,3/17/2026,92.97,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_03,3/16/2026,ASHC,3,3/17/2026,118.08,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_04,3/16/2026,ASHC,4,3/17/2026,99.13,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_05,3/16/2026,ASHC,5,3/17/2026,134.3,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_06,3/16/2026,ASHC,6,3/17/2026,108.05,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_07,3/16/2026,ASHC,7,3/17/2026,90.32,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_08,3/16/2026,ASHC,8,3/17/2026,107.18,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_09,3/16/2026,ASHC,9,3/17/2026,96.92,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_10,3/16/2026,ASHC,10,3/17/2026,135.21,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_11,3/16/2026,ASHC,11,3/17/2026,111.48,2_good,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_12,3/16/2026,ASHC,12,3/17/2026,117.21,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,  
0326ASHC_13,3/16/2026,ASHC,13,3/17/2026,120.11,5_fair,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_14,3/16/2026,ASHC,14,3/17/2026,88.15,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_15,3/16/2026,ASHC,15,3/17/2026,126.41,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_16,3/16/2026,ASHC,16,3/17/2026,134.34,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_17,3/16/2026,ASHC,17,3/17/2026,131.78,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_18,3/16/2026,ASHC,18,3/17/2026,99.19,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_19,3/16/2026,ASHC,19,3/17/2026,105.02,2_good,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_20,3/16/2026,ASHC,20,3/17/2026,106.08,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_21,3/16/2026,ASHC,21,3/17/2026,96.73,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_22,3/16/2026,ASHC,22,3/17/2026,84.74,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_23,3/16/2026,ASHC,23,3/17/2026,83.16,2_good,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_24,3/16/2026,ASHC,24,3/17/2026,83.75,6_fair_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_25,3/16/2026,ASHC,25,3/17/2026,103.88,2_good,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_26,3/16/2026,ASHC,26,3/17/2026,97.8,3_good_minus,Might have died,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_27,3/16/2026,ASHC,27,3/17/2026,93.2,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_28,3/16/2026,ASHC,28,3/17/2026,96.54,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_29,3/16/2026,ASHC,29,3/17/2026,115.11,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
0326ASHC_30,3/16/2026,ASHC,30,3/17/2026,102.7,3_good_minus,,TRUE,TRUE,TRUE,TRUE,3/17/2026,3/18/2026,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
