Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0624ASHC_01,06-10-2024,ASHC,1,07-31-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,spawning?- SD,Female,4_Late_Mature
0624ASHC_02,06-10-2024,ASHC,2,07-31-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,No mantle - basing score off of one portion with mantle.,Female,4_Late_Mature
0624ASHC_03,06-10-2024,ASHC,3,07-31-2025,Sarina Dery,Female,5_Spawning,TRUE,10-21-2025,Kyra Lenderman,Female,5_Spawning,,Female,5_Spawning
0624ASHC_04,06-10-2024,ASHC,4,07-31-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,,Female,4_Late_Mature
0624ASHC_05,06-10-2024,ASHC,5,07-31-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,No outer mantle,Female,4_Late_Mature
0624ASHC_06,06-10-2024,ASHC,6,07-31-2025,Sarina Dery,Male,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Male,4_Late_Mature,,Male,4_Late_Mature
0624ASHC_07,06-10-2024,ASHC,7,07-31-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,or spawning? - SD,Female,4_Late_Mature
0624ASHC_08,06-10-2024,ASHC,8,07-31-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,post-spawning? - SD,Female,4_Late_Mature
0624ASHC_09,06-10-2024,ASHC,9,07-31-2025,Sarina Dery,Female,5_Spawning,TRUE,10-21-2025,Kyra Lenderman,Female,5_Spawning,post-spawning? - SD,Female,5_Spawning
0624ASHC_10,06-10-2024,ASHC,10,07-31-2025,Sarina Dery,Female,6_Post_Spawning,TRUE,10-21-2025,Kyra Lenderman,Female,6_Post_Spawning,,Female,6_Post_Spawning
0624ASHC_11,06-10-2024,ASHC,11,07-31-2025,Sarina Dery,Female,6_Post_Spawning,TRUE,10-21-2025,Kyra Lenderman,Female,6_Post_Spawning,,Female,6_Post_Spawning
0624ASHC_12,06-10-2024,ASHC,12,07-31-2025,Sarina Dery,Female,5_Spawning,TRUE,10-21-2025,Kyra Lenderman,Female,5_Spawning,,Female,5_Spawning
