Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0823FENC_01,08-09-2023,FENC,1,04-18-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Female,6_Post_Spawning,diseased? -SD,Female,6_Post_Spawning
0823FENC_02,08-09-2023,FENC,2,04-18-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
0823FENC_03,08-09-2023,FENC,3,04-18-2025,Kyra Lenderman,ND,2_Developing,TRUE,04-25-2025,Sarina Dery,ND,2_Developing,,ND,2_Developing
0823FENC_04,08-09-2023,FENC,4,04-18-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Female,5_Spawning,some areas are late/mature ,Female,6_Post_Spawning
0823FENC_05,08-09-2023,FENC,5,04-18-2025,Kyra Lenderman,Male,4_Late_Mature,TRUE,04-25-2025,Sarina Dery,Male,4_Late_Mature,,Male,4_Late_Mature
0823FENC_06,08-09-2023,FENC,6,04-18-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
0823FENC_07,08-09-2023,FENC,7,04-18-2025,Kyra Lenderman,ND,2_Developing,TRUE,04-25-2025,Sarina Dery,ND,2_Developing,,ND,2_Developing
0823FENC_08,08-09-2023,FENC,8,04-18-2025,Kyra Lenderman,Male,5_Spawning,TRUE,04-25-2025,Sarina Dery,Male,5_Spawning,,Male,5_Spawning
0823FENC_09,08-09-2023,FENC,9,04-18-2025,Kyra Lenderman,Female,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,Female,7_Reabsorbing,,Female,7_Reabsorbing
0823FENC_10,08-09-2023,FENC,10,04-18-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
0823FENC_11,08-09-2023,FENC,11,04-18-2025,Kyra Lenderman,Male,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Male,6_Post_Spawning,,Male,6_Post_Spawning
