Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0823LAUR_17,08-14-2023,LAUR,17,05-14-2025,Sarina Dery,Female,6_Post_Spawning,TRUE,07-22-2025,Kyra Lenderman,Female,6_Post_Spawning,,Female,6_Post_Spawning
0823LAUR_18,08-14-2023,LAUR,18,05-14-2025,Sarina Dery,Female,7_Reabsorbing,TRUE,07-22-2025,Kyra Lenderman,Female,7_Reabsorbing,,Female,7_Reabsorbing
0823LAUR_19,08-14-2023,LAUR,19,,,,,,,,,,No tissue sample,,
0823LAUR_20,08-14-2023,LAUR,20,05-14-2025,Sarina Dery,ND,7_Reabsorbing,,12-31-2025,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0823LAUR_21,08-14-2023,LAUR,21,05-14-2025,Sarina Dery,Male,4_Late_Mature,TRUE,05-14-2025,Kyra Lenderman,Male,4_Late_Mature,,Male,4_Late_Mature
0823LAUR_22,08-14-2023,LAUR,22,05-14-2025,Sarina Dery,Female,6_Post_Spawning,TRUE,07-22-2025,Kyra Lenderman,Female,6_Post_Spawning,,Female,6_Post_Spawning
0823LAUR_23,08-14-2023,LAUR,23,05-14-2025,Sarina Dery,ND,7_Reabsorbing,TRUE,06-04-2025,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0823LAUR_24,08-14-2023,LAUR,24,05-14-2025,Sarina Dery,Female,7_Reabsorbing,TRUE,07-22-2025,Kyra Lenderman,Female,7_Reabsorbing,,Female,7_Reabsorbing
0823LAUR_25,08-14-2023,LAUR,25,05-14-2025,Sarina Dery,ND,7_Reabsorbing,TRUE,12-31-2025,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0823LAUR_26,08-14-2023,LAUR,26,05-14-2025,Sarina Dery,ND,7_Reabsorbing,TRUE,12-31-2025,Kyra Lenderman,Male,7_Reabsorbing,,Male,7_Reabsorbing
0823LAUR_27,08-14-2023,LAUR,27,05-14-2025,Sarina Dery,ND,7_Reabsorbing,TRUE,12-31-2025,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0823LAUR_28,08-14-2023,LAUR,28,05-14-2025,Sarina Dery,ND,7_Reabsorbing,TRUE,12-31-2025,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0823LAUR_29,08-14-2023,LAUR,29,05-14-2025,Sarina Dery,Female,7_Reabsorbing,TRUE,06-04-2025,Kyra Lenderman,Female,7_Reabsorbing,,Female,7_Reabsorbing
0823LAUR_30,08-14-2023,LAUR,30,,,,,,,,,,There is no sample 30,,
