Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
1123ASHC_01,11-06-2023,ASHC,1,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_02,11-06-2023,ASHC,2,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_03,11-06-2023,ASHC,3,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_04,11-06-2023,ASHC,4,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_05,11-06-2023,ASHC,5,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_06,11-06-2023,ASHC,6,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_07,11-06-2023,ASHC,7,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_08,11-06-2023,ASHC,8,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,check ,NA,7_Reabsorbing
1123ASHC_09,11-06-2023,ASHC,9,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_10,11-06-2023,ASHC,10,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_11,11-06-2023,ASHC,11,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,09-10-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_12,11-06-2023,ASHC,12,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_13,11-06-2023,ASHC,13,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_14,11-06-2023,ASHC,14,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_15,11-06-2023,ASHC,15,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
1123ASHC_16,11-06-2023,ASHC,16,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,TRUE,09-10-2025,Sarina Dery,NA,7_Reabsorbing,,NA,7_Reabsorbing
