Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0725ASHC_01,07-14-2025,ASHC,1,11-25-2025,Kyra Lenderman,Male,4_Late_Mature,TRUE,02-20-2026,Sarina Dery,Male,4_Late_Mature,,Male,4_Late_Mature
0725ASHC_02,07-14-2025,ASHC,2,11-25-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,02-20-2026,Sarina Dery,Female,4_Late_Mature,check,Female,4_Late_Mature
0725ASHC_03,07-14-2025,ASHC,3,11-25-2025,Kyra Lenderman,Female,4_Late_Mature,TRUE,02-20-2026,Sarina Dery,Female,4_Late_Mature,Many immature eggs,Female,4_Late_Mature
0725ASHC_04,07-14-2025,ASHC,4,11-25-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,02-20-2026,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
0725ASHC_05,07-14-2025,ASHC,5,11-25-2025,Kyra Lenderman,Female,4_Late_Mature,TRUE,02-20-2026,Sarina Dery,Female,5_Spawning,Some spawning spots,Female,4_Late_Mature
0725ASHC_06,07-14-2025,ASHC,6,11-25-2025,Kyra Lenderman,Female,5_Spawning,TRUE,02-20-2026,Sarina Dery,Female,5_Spawning,,Female,5_Spawning
0725ASHC_07,07-14-2025,ASHC,7,11-25-2025,Kyra Lenderman,Male,4_Late_Mature,TRUE,02-20-2026,Sarina Dery,Male,4_Late_Mature,,Male,4_Late_Mature
0725ASHC_08,07-14-2025,ASHC,8,11-25-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,02-20-2026,Sarina Dery,Female,6_Post_Spawning,Some mature spots,Female,6_Post_Spawning
0725ASHC_09,07-14-2025,ASHC,9,11-25-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,02-20-2026,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
0725ASHC_10,07-14-2025,ASHC,10,11-25-2025,Kyra Lenderman,Female,4_Late_Mature,TRUE,02-20-2026,Sarina Dery,Female,4_Late_Mature,some spawning spots - SD,Female,4_Late_Mature
0725ASHC_11,07-14-2025,ASHC,11,11-25-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,02-20-2026,Sarina Dery,Female,6_Post_Spawning,Many immature eggs,Female,6_Post_Spawning
0725ASHC_12,07-14-2025,ASHC,12,11-25-2025,Kyra Lenderman,Female,5_Spawning,TRUE,02-20-2026,Sarina Dery,Female,5_Spawning,double check,Female,5_Spawning
0725ASHC_13,07-14-2025,ASHC,13,11-25-2025,Kyra Lenderman,Female,5_Spawning,TRUE,02-20-2026,Sarina Dery,Female,5_Spawning,,Female,5_Spawning
0725ASHC_14,07-14-2025,ASHC,14,11-25-2025,Kyra Lenderman,Female,4_Late_Mature,TRUE,02-20-2026,Sarina Dery,Female,5_Spawning,Some spawing spots,Female,4_Late_Mature
0725ASHC_15,07-14-2025,ASHC,15,11-25-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,02-20-2026,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
0725ASHC_16,07-14-2025,ASHC,16,11-25-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,02-20-2026,Sarina Dery,Female,5_Spawning,,Female,5_Spawning
0725ASHC_17,07-14-2025,ASHC,17,11-25-2025,Kyra Lenderman,Hermaphrodite,0_Castrated,TRUE,02-20-2026,Sarina Dery,Female,0_Castrated,Diseased? No idea what's going on. Will ask Lydia. Parasite present.,Female,0_Castrated
0725ASHC_18,07-14-2025,ASHC,18,11-25-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,02-20-2026,Sarina Dery,ND,7_Reabsorbing,diseased?-SD,ND,7_Reabsorbing
0725ASHC_19,07-14-2025,ASHC,19,11-25-2025,Kyra Lenderman,Male,5_Spawning,TRUE,02-20-2026,Sarina Dery,Male,5_Spawning,,Male,5_Spawning
0725ASHC_20,07-14-2025,ASHC,20,11-25-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,02-20-2026,Sarina Dery,Female,0_Castrated,"Similar to sample 17, more eggs present. Parasite present",Female,6_Post_Spawning
0725ASHC_21,07-14-2025,ASHC,21,11-25-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,02-20-2026,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
