Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
1023FENC_01,10-05-2023,FENC,1,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_02,10-05-2023,FENC,2,05-07-2025,Sarina Dery,NA,2_Developing,TRUE,09-10-2025,Kyra Lenderman,NA,2_Developing,,NA,2_Developing
1023FENC_03,10-05-2023,FENC,3,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_04,10-05-2023,FENC,4,05-07-2025,Sarina Dery,NA,2_Developing,TRUE,09-10-2025,Kyra Lenderman,NA,2_Developing,,NA,2_Developing
1023FENC_05,10-05-2023,FENC,5,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_06,10-05-2023,FENC,6,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_07,10-05-2023,FENC,7,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_08,10-05-2023,FENC,8,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_09,10-05-2023,FENC,9,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_10,10-05-2023,FENC,10,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_11,10-05-2023,FENC,11,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_12,10-05-2023,FENC,12,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_13,10-05-2023,FENC,13,05-07-2025,Sarina Dery,NA,2_Developing,TRUE,09-10-2025,Kyra Lenderman,NA,2_Developing,,NA,2_Developing
1023FENC_14,10-05-2023,FENC,14,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_15,10-05-2023,FENC,15,05-07-2025,Sarina Dery,NA,2_Developing,TRUE,09-10-2025,Kyra Lenderman,NA,2_Developing,,NA,2_Developing
1023FENC_16,10-05-2023,FENC,16,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_17,10-05-2023,FENC,17,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_18,10-05-2023,FENC,18,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_19,10-05-2023,FENC,19,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
1023FENC_20,10-05-2023,FENC,20,05-07-2025,Sarina Dery,NA,7_Reabsorbing,TRUE,09-10-2025,Kyra Lenderman,NA,7_Reabsorbing,,NA,7_Reabsorbing
