Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0825FENC_01,08-14-2025,FENC,1,02-06-2026,Sarina Dery,Female,7_Reabsorbing,TRUE,07-07-2026,Kyra Lenderman,Female,6_Post_Spawning,,Female,6_Post_Spawning
0825FENC_02,08-14-2025,FENC,2,02-06-2026,Sarina Dery,Female,7_Reabsorbing,TRUE,07-07-2026,Kyra Lenderman,Female,7_Reabsorbing,,Female,7_Reabsorbing
0825FENC_03,08-14-2025,FENC,3,02-06-2026,Sarina Dery,Female,7_Reabsorbing,TRUE,07-07-2026,Kyra Lenderman,Female,6_Post_Spawning,,Female,7_Reabsorbing
0825FENC_04,08-14-2025,FENC,4,02-06-2026,Sarina Dery,Female,6_Post_Spawning,TRUE,07-07-2026,Kyra Lenderman,Female,6_Post_Spawning,reabsorbing? -SD,Female,6_Post_Spawning
0825FENC_05,08-14-2025,FENC,5,02-06-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-07-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0825FENC_06,08-14-2025,FENC,6,02-06-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-07-2026,Kyra Lenderman,ND,7_Reabsorbing,perkinsus present,ND,7_Reabsorbing
0825FENC_07,08-14-2025,FENC,7,02-06-2026,Sarina Dery,Female,6_Post_Spawning,TRUE,07-07-2026,Kyra Lenderman,Female,6_Post_Spawning,,Female,6_Post_Spawning
0825FENC_08,08-14-2025,FENC,8,02-06-2026,Sarina Dery,Female,6_Post_Spawning,TRUE,07-07-2026,Kyra Lenderman,Female,6_Post_Spawning,check could be spawning,Female,6_Post_Spawning
0825FENC_09,08-14-2025,FENC,9,02-06-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-07-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0825FENC_10,08-14-2025,FENC,10,02-06-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-07-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0825FENC_11,08-14-2025,FENC,11,02-06-2026,Sarina Dery,Male,6_Post_Spawning,TRUE,07-07-2026,Kyra Lenderman,Male,5_Spawning,,Male,6_Post_Spawning
0825FENC_12,08-14-2025,FENC,12,02-06-2026,Sarina Dery,Male,4_Late_Mature,TRUE,07-07-2026,Kyra Lenderman,Male,5_Spawning,,Male,4_Late_Mature
