Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0324FENC_01,03-06-2024,FENC,1,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_02,03-06-2024,FENC,2,06-04-2025,Sarina Dery,Female,2_Developing,TRUE,09-19-2025,Kyra Lenderman,Female,2_Developing,,Female,2_Developing
0324FENC_03,03-06-2024,FENC,3,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_04,03-06-2024,FENC,4,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_05,03-06-2024,FENC,5,06-04-2025,Sarina Dery,Female,3_Early_Active,TRUE,09-19-2025,Kyra Lenderman,Female,3_Early_Active,,Female,3_Early_Active
0324FENC_06,03-06-2024,FENC,6,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_07,03-06-2024,FENC,7,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_08,03-06-2024,FENC,8,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_09,03-06-2024,FENC,9,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_10,03-06-2024,FENC,10,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_11,03-06-2024,FENC,11,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_12,03-06-2024,FENC,12,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_13,03-06-2024,FENC,13,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_14,03-06-2024,FENC,14,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_15,03-06-2024,FENC,15,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_16,03-06-2024,FENC,16,06-04-2025,Sarina Dery,Female,3_Early_Active,TRUE,09-19-2025,Kyra Lenderman,Female,3_Early_Active,,Female,3_Early_Active
0324FENC_17,03-06-2024,FENC,17,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_18,03-06-2024,FENC,18,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_19,03-06-2024,FENC,19,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_20,03-06-2024,FENC,20,06-04-2025,Sarina Dery,Male,3_Early_Active,TRUE,09-19-2025,Kyra Lenderman,Male,3_Early_Active,,Male,3_Early_Active
0324FENC_21,03-06-2024,FENC,21,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_22,03-06-2024,FENC,22,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_23,03-06-2024,FENC,23,06-04-2025,Sarina Dery,Male,3_Early_Active,TRUE,09-19-2025,Kyra Lenderman,Male,3_Early_Active,,Male,3_Early_Active
0324FENC_24,03-06-2024,FENC,24,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_25,03-06-2024,FENC,25,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_26,03-06-2024,FENC,26,06-04-2025,Sarina Dery,ND,2_Developing,TRUE,09-19-2025,Kyra Lenderman,ND,2_Developing,,ND,2_Developing
0324FENC_27,03-06-2024,FENC,27,06-04-2025,Sarina Dery,Female,3_Early_Active,TRUE,09-19-2025,Kyra Lenderman,Female,3_Early_Active,,Female,3_Early_Active
0324FENC_28,03-06-2024,FENC,28,06-04-2025,Sarina Dery,Female,3_Early_Active,TRUE,09-19-2025,Kyra Lenderman,Female,3_Early_Active,,Female,3_Early_Active
0324FENC_29,03-06-2024,FENC,29,06-04-2025,Sarina Dery,Female,3_Early_Active,TRUE,09-19-2025,Kyra Lenderman,Female,3_Early_Active,,Female,3_Early_Active
0324FENC_30,03-06-2024,FENC,30,06-04-2025,Sarina Dery,ND,3_Early_Active,TRUE,09-19-2025,Kyra Lenderman,Female,3_Early_Active,hermaphrodite? SD,Female,3_Early_Active
